"Country or Area";"Commodity - Transaction";"Year";"Unit";"Quantity";"Quantity Footnotes"
"Latvia";"Conventional crude oil - imports";"2003";"Metric tons,  thousand";"7";""
"Latvia";"Conventional crude oil - imports";"2002";"Metric tons,  thousand";"16";""
"Latvia";"Conventional crude oil - imports";"2001";"Metric tons,  thousand";"19";""
"Latvia";"Conventional crude oil - imports";"2000";"Metric tons,  thousand";"0";""
"Lebanon";"Conventional crude oil - imports";"1992";"Metric tons,  thousand";"350";"1"
"Lebanon";"Conventional crude oil - imports";"1991";"Metric tons,  thousand";"518";""
"Lebanon";"Conventional crude oil - imports";"1990";"Metric tons,  thousand";"415";""
"Lithuania";"Conventional crude oil - imports";"2014";"Metric tons,  thousand";"7467";""
"Lithuania";"Conventional crude oil - imports";"2013";"Metric tons,  thousand";"8962";""
"Lithuania";"Conventional crude oil - imports";"2012";"Metric tons,  thousand";"8512";""
"Lithuania";"Conventional crude oil - imports";"2011";"Metric tons,  thousand";"8930";""
"Lithuania";"Conventional crude oil - imports";"2010";"Metric tons,  thousand";"9006";""
"Lithuania";"Conventional crude oil - imports";"2009";"Metric tons,  thousand";"8384";""
"Lithuania";"Conventional crude oil - imports";"2008";"Metric tons,  thousand";"9129";""
"Lithuania";"Conventional crude oil - imports";"2007";"Metric tons,  thousand";"4764";""
"Lithuania";"Conventional crude oil - imports";"2006";"Metric tons,  thousand";"8197";""
"Lithuania";"Conventional crude oil - imports";"2005";"Metric tons,  thousand";"8913";""
"Lithuania";"Conventional crude oil - imports";"2004";"Metric tons,  thousand";"8728";""
"Lithuania";"Conventional crude oil - imports";"2003";"Metric tons,  thousand";"7036";""
"Lithuania";"Conventional crude oil - imports";"2002";"Metric tons,  thousand";"6124";""
"Lithuania";"Conventional crude oil - imports";"2001";"Metric tons,  thousand";"6381";""
"Lithuania";"Conventional crude oil - imports";"2000";"Metric tons,  thousand";"4765";""
"Lithuania";"Conventional crude oil - imports";"1999";"Metric tons,  thousand";"4409";""
"Lithuania";"Conventional crude oil - imports";"1998";"Metric tons,  thousand";"6297";""
"Lithuania";"Conventional crude oil - imports";"1997";"Metric tons,  thousand";"5024";""
"Lithuania";"Conventional crude oil - imports";"1996";"Metric tons,  thousand";"3767";""
"Lithuania";"Conventional crude oil - imports";"1995";"Metric tons,  thousand";"3181";""
"Lithuania";"Conventional crude oil - imports";"1994";"Metric tons,  thousand";"3585";""
"Lithuania";"Conventional crude oil - imports";"1993";"Metric tons,  thousand";"5161";""
"Lithuania";"Conventional crude oil - imports";"1992";"Metric tons,  thousand";"4070";""
"Madagascar";"Conventional crude oil - imports";"2004";"Metric tons,  thousand";"218.6873";""
"Madagascar";"Conventional crude oil - imports";"2003";"Metric tons,  thousand";"356.251718";""
"Madagascar";"Conventional crude oil - imports";"2002";"Metric tons,  thousand";"184.085052";""
"Madagascar";"Conventional crude oil - imports";"2001";"Metric tons,  thousand";"333.802405";""
"Madagascar";"Conventional crude oil - imports";"2000";"Metric tons,  thousand";"465.323024";""
"Madagascar";"Conventional crude oil - imports";"1999";"Metric tons,  thousand";"390";""
"Madagascar";"Conventional crude oil - imports";"1998";"Metric tons,  thousand";"315";"1"
"Madagascar";"Conventional crude oil - imports";"1997";"Metric tons,  thousand";"325";"1"
"Madagascar";"Conventional crude oil - imports";"1996";"Metric tons,  thousand";"270";"1"
"Madagascar";"Conventional crude oil - imports";"1995";"Metric tons,  thousand";"259";"1"
"Madagascar";"Conventional crude oil - imports";"1994";"Metric tons,  thousand";"247";"1"
"Madagascar";"Conventional crude oil - imports";"1993";"Metric tons,  thousand";"205";"1"
"Madagascar";"Conventional crude oil - imports";"1992";"Metric tons,  thousand";"185";"1"
"Madagascar";"Conventional crude oil - imports";"1991";"Metric tons,  thousand";"190";"1"
"Madagascar";"Conventional crude oil - imports";"1990";"Metric tons,  thousand";"158";"1"
"Malaysia";"Conventional crude oil - imports";"2014";"Metric tons,  thousand";"9450";""
"Malaysia";"Conventional crude oil - imports";"2013";"Metric tons,  thousand";"8794";""
"Malaysia";"Conventional crude oil - imports";"2012";"Metric tons,  thousand";"9658";""
"Malaysia";"Conventional crude oil - imports";"2011";"Metric tons,  thousand";"8797";""
"Malaysia";"Conventional crude oil - imports";"2010";"Metric tons,  thousand";"9067";""
"Malaysia";"Conventional crude oil - imports";"2009";"Metric tons,  thousand";"9071";""
"Malaysia";"Conventional crude oil - imports";"2008";"Metric tons,  thousand";"8364";""
"Malaysia";"Conventional crude oil - imports";"2007";"Metric tons,  thousand";"9359";""
"Malaysia";"Conventional crude oil - imports";"2006";"Metric tons,  thousand";"7861";""
"Malaysia";"Conventional crude oil - imports";"2005";"Metric tons,  thousand";"7885.26";""
"Malaysia";"Conventional crude oil - imports";"2004";"Metric tons,  thousand";"7684.84";""
"Malaysia";"Conventional crude oil - imports";"2003";"Metric tons,  thousand";"8197";""
"Malaysia";"Conventional crude oil - imports";"2002";"Metric tons,  thousand";"7330";""
"Malaysia";"Conventional crude oil - imports";"2001";"Metric tons,  thousand";"9200";""
"Malaysia";"Conventional crude oil - imports";"2000";"Metric tons,  thousand";"7470";""
"Malaysia";"Conventional crude oil - imports";"1999";"Metric tons,  thousand";"2154";""
"Malaysia";"Conventional crude oil - imports";"1998";"Metric tons,  thousand";"2051";""
"Malaysia";"Conventional crude oil - imports";"1997";"Metric tons,  thousand";"1256";""
"Malaysia";"Conventional crude oil - imports";"1996";"Metric tons,  thousand";"1397";""
"Malaysia";"Conventional crude oil - imports";"1995";"Metric tons,  thousand";"1270";""
"Malaysia";"Conventional crude oil - imports";"1994";"Metric tons,  thousand";"1535";""
"Malaysia";"Conventional crude oil - imports";"1993";"Metric tons,  thousand";"1670";""
"Malaysia";"Conventional crude oil - imports";"1992";"Metric tons,  thousand";"1136";""
"Malaysia";"Conventional crude oil - imports";"1991";"Metric tons,  thousand";"1121";""
"Malaysia";"Conventional crude oil - imports";"1990";"Metric tons,  thousand";"1026";""
"Martinique";"Conventional crude oil - imports";"2014";"Metric tons,  thousand";"953.3";"1"
"Martinique";"Conventional crude oil - imports";"2013";"Metric tons,  thousand";"907.9";"1"
"Martinique";"Conventional crude oil - imports";"2012";"Metric tons,  thousand";"907.9";""
"Martinique";"Conventional crude oil - imports";"2011";"Metric tons,  thousand";"907.9";""
"Martinique";"Conventional crude oil - imports";"2010";"Metric tons,  thousand";"846";""
"Martinique";"Conventional crude oil - imports";"2009";"Metric tons,  thousand";"846";""
"Martinique";"Conventional crude oil - imports";"2008";"Metric tons,  thousand";"798";""
"Martinique";"Conventional crude oil - imports";"2007";"Metric tons,  thousand";"798";""
"Martinique";"Conventional crude oil - imports";"2006";"Metric tons,  thousand";"873";""
"Martinique";"Conventional crude oil - imports";"2005";"Metric tons,  thousand";"915";""
"Martinique";"Conventional crude oil - imports";"2004";"Metric tons,  thousand";"888";"1"
"Martinique";"Conventional crude oil - imports";"2003";"Metric tons,  thousand";"888";""
"Martinique";"Conventional crude oil - imports";"2002";"Metric tons,  thousand";"823";""
"Martinique";"Conventional crude oil - imports";"2001";"Metric tons,  thousand";"813";""
"Martinique";"Conventional crude oil - imports";"2000";"Metric tons,  thousand";"815";"1"
"Martinique";"Conventional crude oil - imports";"1999";"Metric tons,  thousand";"810";"1"
"Martinique";"Conventional crude oil - imports";"1998";"Metric tons,  thousand";"805";"1"
"Martinique";"Conventional crude oil - imports";"1997";"Metric tons,  thousand";"801";"1"
"Martinique";"Conventional crude oil - imports";"1996";"Metric tons,  thousand";"795";"1"
"Martinique";"Conventional crude oil - imports";"1995";"Metric tons,  thousand";"794";"1"
"Martinique";"Conventional crude oil - imports";"1994";"Metric tons,  thousand";"792";""
"Martinique";"Conventional crude oil - imports";"1993";"Metric tons,  thousand";"785";""
"Martinique";"Conventional crude oil - imports";"1992";"Metric tons,  thousand";"782";""
"Martinique";"Conventional crude oil - imports";"1991";"Metric tons,  thousand";"715";""
"Martinique";"Conventional crude oil - imports";"1990";"Metric tons,  thousand";"777";""
"Mauritania";"Conventional crude oil - imports";"1997";"Metric tons,  thousand";"293.91";"1"
"Mauritania";"Conventional crude oil - imports";"1996";"Metric tons,  thousand";"289.82";"1"
"Mauritania";"Conventional crude oil - imports";"1995";"Metric tons,  thousand";"284.04";"1"
"Mauritania";"Conventional crude oil - imports";"1994";"Metric tons,  thousand";"271.37";"1"
"Mauritania";"Conventional crude oil - imports";"1993";"Metric tons,  thousand";"259.73";"1"
"Mauritania";"Conventional crude oil - imports";"1992";"Metric tons,  thousand";"247.07";"1"
"Mauritania";"Conventional crude oil - imports";"1991";"Metric tons,  thousand";"237.46";"1"
"Mauritania";"Conventional crude oil - imports";"1990";"Metric tons,  thousand";"227.86";"1"
"Morocco";"Conventional crude oil - imports";"2014";"Metric tons,  thousand";"5189";""
"Morocco";"Conventional crude oil - imports";"2013";"Metric tons,  thousand";"5487";""
"Morocco";"Conventional crude oil - imports";"2012";"Metric tons,  thousand";"6305";""
"Morocco";"Conventional crude oil - imports";"2011";"Metric tons,  thousand";"5147";""
"Morocco";"Conventional crude oil - imports";"2010";"Metric tons,  thousand";"5631";""
"Morocco";"Conventional crude oil - imports";"2009";"Metric tons,  thousand";"4786";""
"Morocco";"Conventional crude oil - imports";"2008";"Metric tons,  thousand";"5535";""
"Morocco";"Conventional crude oil - imports";"2007";"Metric tons,  thousand";"6268";""
"Morocco";"Conventional crude oil - imports";"2006";"Metric tons,  thousand";"6402";""
"Morocco";"Conventional crude oil - imports";"2005";"Metric tons,  thousand";"6910";""
"Morocco";"Conventional crude oil - imports";"2004";"Metric tons,  thousand";"6133";""
"Morocco";"Conventional crude oil - imports";"2003";"Metric tons,  thousand";"4467";""
"Morocco";"Conventional crude oil - imports";"2002";"Metric tons,  thousand";"6309";""
"Morocco";"Conventional crude oil - imports";"2001";"Metric tons,  thousand";"7259";""
"Morocco";"Conventional crude oil - imports";"2000";"Metric tons,  thousand";"6853";""
"Morocco";"Conventional crude oil - imports";"1999";"Metric tons,  thousand";"7101";""
"Morocco";"Conventional crude oil - imports";"1998";"Metric tons,  thousand";"6089";""
"Morocco";"Conventional crude oil - imports";"1997";"Metric tons,  thousand";"6017";""
"Morocco";"Conventional crude oil - imports";"1996";"Metric tons,  thousand";"5743";""
"Morocco";"Conventional crude oil - imports";"1995";"Metric tons,  thousand";"6751";""
"Morocco";"Conventional crude oil - imports";"1994";"Metric tons,  thousand";"6626";""
"Morocco";"Conventional crude oil - imports";"1993";"Metric tons,  thousand";"6352";""
"Morocco";"Conventional crude oil - imports";"1992";"Metric tons,  thousand";"6455";""
"Morocco";"Conventional crude oil - imports";"1991";"Metric tons,  thousand";"5139";""
"Morocco";"Conventional crude oil - imports";"1990";"Metric tons,  thousand";"5681";""
"Myanmar";"Conventional crude oil - imports";"2002";"Metric tons,  thousand";"463";""
"Myanmar";"Conventional crude oil - imports";"2001";"Metric tons,  thousand";"530";""
"Myanmar";"Conventional crude oil - imports";"2000";"Metric tons,  thousand";"638";""
"Myanmar";"Conventional crude oil - imports";"1999";"Metric tons,  thousand";"675";""
"Myanmar";"Conventional crude oil - imports";"1998";"Metric tons,  thousand";"685";""
"Myanmar";"Conventional crude oil - imports";"1997";"Metric tons,  thousand";"647";""
"Myanmar";"Conventional crude oil - imports";"1996";"Metric tons,  thousand";"365";""
"Myanmar";"Conventional crude oil - imports";"1995";"Metric tons,  thousand";"480";""
"Myanmar";"Conventional crude oil - imports";"1994";"Metric tons,  thousand";"329";""
"Myanmar";"Conventional crude oil - imports";"1993";"Metric tons,  thousand";"215";""
"Myanmar";"Conventional crude oil - imports";"1992";"Metric tons,  thousand";"108";""
"Myanmar";"Conventional crude oil - imports";"1991";"Metric tons,  thousand";"0";""
"Myanmar";"Conventional crude oil - imports";"1990";"Metric tons,  thousand";"105";""
"Neth. Antilles (former)";"Conventional crude oil - imports";"2011";"Metric tons,  thousand";"8344";""
"Neth. Antilles (former)";"Conventional crude oil - imports";"2010";"Metric tons,  thousand";"4270";""
"Neth. Antilles (former)";"Conventional crude oil - imports";"2009";"Metric tons,  thousand";"9505";""
"Neth. Antilles (former)";"Conventional crude oil - imports";"2008";"Metric tons,  thousand";"10369";""
"Neth. Antilles (former)";"Conventional crude oil - imports";"2007";"Metric tons,  thousand";"11008";""
"Neth. Antilles (former)";"Conventional crude oil - imports";"2006";"Metric tons,  thousand";"10947";""
"Neth. Antilles (former)";"Conventional crude oil - imports";"2005";"Metric tons,  thousand";"11615";""
"Neth. Antilles (former)";"Conventional crude oil - imports";"2004";"Metric tons,  thousand";"10180";""
"Neth. Antilles (former)";"Conventional crude oil - imports";"2003";"Metric tons,  thousand";"9273";""
"Neth. Antilles (former)";"Conventional crude oil - imports";"2002";"Metric tons,  thousand";"9802";""
"Neth. Antilles (former)";"Conventional crude oil - imports";"2001";"Metric tons,  thousand";"12108";""
"Neth. Antilles (former)";"Conventional crude oil - imports";"2000";"Metric tons,  thousand";"11093";""
"Neth. Antilles (former)";"Conventional crude oil - imports";"1999";"Metric tons,  thousand";"12056";""
"Neth. Antilles (former)";"Conventional crude oil - imports";"1998";"Metric tons,  thousand";"13016";""
"Neth. Antilles (former)";"Conventional crude oil - imports";"1997";"Metric tons,  thousand";"14204";"1"
"Neth. Antilles (former)";"Conventional crude oil - imports";"1996";"Metric tons,  thousand";"14198";"1"
"Neth. Antilles (former)";"Conventional crude oil - imports";"1995";"Metric tons,  thousand";"14190";"1"
"Neth. Antilles (former)";"Conventional crude oil - imports";"1994";"Metric tons,  thousand";"14188";"1"
"Neth. Antilles (former)";"Conventional crude oil - imports";"1993";"Metric tons,  thousand";"14150";"1"
"Neth. Antilles (former)";"Conventional crude oil - imports";"1992";"Metric tons,  thousand";"13000";"1"
"Neth. Antilles (former)";"Conventional crude oil - imports";"1991";"Metric tons,  thousand";"11800";"1"
"Neth. Antilles (former)";"Conventional crude oil - imports";"1990";"Metric tons,  thousand";"11195";""
"Netherlands";"Conventional crude oil - imports";"2014";"Metric tons,  thousand";"47480";""
"Netherlands";"Conventional crude oil - imports";"2013";"Metric tons,  thousand";"47184";""
"Netherlands";"Conventional crude oil - imports";"2012";"Metric tons,  thousand";"50040";""
"Netherlands";"Conventional crude oil - imports";"2011";"Metric tons,  thousand";"49316";""
"Netherlands";"Conventional crude oil - imports";"2010";"Metric tons,  thousand";"51156";""
"Netherlands";"Conventional crude oil - imports";"2009";"Metric tons,  thousand";"48294";""
"Netherlands";"Conventional crude oil - imports";"2008";"Metric tons,  thousand";"49571";""
"Netherlands";"Conventional crude oil - imports";"2007";"Metric tons,  thousand";"48403";""
"Netherlands";"Conventional crude oil - imports";"2006";"Metric tons,  thousand";"48321";""
"Netherlands";"Conventional crude oil - imports";"2005";"Metric tons,  thousand";"52244";""
"Netherlands";"Conventional crude oil - imports";"2004";"Metric tons,  thousand";"52157";""
"Netherlands";"Conventional crude oil - imports";"2003";"Metric tons,  thousand";"48823";""
"Netherlands";"Conventional crude oil - imports";"2002";"Metric tons,  thousand";"46837";""
"Netherlands";"Conventional crude oil - imports";"2001";"Metric tons,  thousand";"54186";""
"Netherlands";"Conventional crude oil - imports";"2000";"Metric tons,  thousand";"54180";""
"Netherlands";"Conventional crude oil - imports";"1999";"Metric tons,  thousand";"53765";""
"Netherlands";"Conventional crude oil - imports";"1998";"Metric tons,  thousand";"57307";""
"Netherlands";"Conventional crude oil - imports";"1997";"Metric tons,  thousand";"55703";""
"Netherlands";"Conventional crude oil - imports";"1996";"Metric tons,  thousand";"56291";""
"Netherlands";"Conventional crude oil - imports";"1995";"Metric tons,  thousand";"55185";""
"Netherlands";"Conventional crude oil - imports";"1994";"Metric tons,  thousand";"52415";""
"Netherlands";"Conventional crude oil - imports";"1993";"Metric tons,  thousand";"52355";""
"Netherlands";"Conventional crude oil - imports";"1992";"Metric tons,  thousand";"52905";""
"Netherlands";"Conventional crude oil - imports";"1991";"Metric tons,  thousand";"49396";""
"Netherlands";"Conventional crude oil - imports";"1990";"Metric tons,  thousand";"45398";""
"New Zealand";"Conventional crude oil - imports";"2014";"Metric tons,  thousand";"4959";""
"New Zealand";"Conventional crude oil - imports";"2013";"Metric tons,  thousand";"5172";""
"New Zealand";"Conventional crude oil - imports";"2012";"Metric tons,  thousand";"5273";""
"New Zealand";"Conventional crude oil - imports";"2011";"Metric tons,  thousand";"5135";""
"New Zealand";"Conventional crude oil - imports";"2010";"Metric tons,  thousand";"4901";""
"New Zealand";"Conventional crude oil - imports";"2009";"Metric tons,  thousand";"4542";""
"New Zealand";"Conventional crude oil - imports";"2008";"Metric tons,  thousand";"4707";""
"New Zealand";"Conventional crude oil - imports";"2007";"Metric tons,  thousand";"4417";""
"New Zealand";"Conventional crude oil - imports";"2006";"Metric tons,  thousand";"4591";""
"New Zealand";"Conventional crude oil - imports";"2005";"Metric tons,  thousand";"4488";""
"New Zealand";"Conventional crude oil - imports";"2004";"Metric tons,  thousand";"4421";""
"New Zealand";"Conventional crude oil - imports";"2003";"Metric tons,  thousand";"4793";""
"New Zealand";"Conventional crude oil - imports";"2002";"Metric tons,  thousand";"4516";""
"New Zealand";"Conventional crude oil - imports";"2001";"Metric tons,  thousand";"4220";""
"New Zealand";"Conventional crude oil - imports";"2000";"Metric tons,  thousand";"4482";""
"New Zealand";"Conventional crude oil - imports";"1999";"Metric tons,  thousand";"4385";""
"New Zealand";"Conventional crude oil - imports";"1998";"Metric tons,  thousand";"4463";""
"New Zealand";"Conventional crude oil - imports";"1997";"Metric tons,  thousand";"3720";""
"New Zealand";"Conventional crude oil - imports";"1996";"Metric tons,  thousand";"3666";""
"New Zealand";"Conventional crude oil - imports";"1995";"Metric tons,  thousand";"3737";""
"New Zealand";"Conventional crude oil - imports";"1994";"Metric tons,  thousand";"3879";""
"New Zealand";"Conventional crude oil - imports";"1993";"Metric tons,  thousand";"3486";""
"New Zealand";"Conventional crude oil - imports";"1992";"Metric tons,  thousand";"3111";""
"New Zealand";"Conventional crude oil - imports";"1991";"Metric tons,  thousand";"3156";""
"New Zealand";"Conventional crude oil - imports";"1990";"Metric tons,  thousand";"3152";""
"Nicaragua";"Conventional crude oil - imports";"2014";"Metric tons,  thousand";"709";""
"Nicaragua";"Conventional crude oil - imports";"2013";"Metric tons,  thousand";"672";""
"Nicaragua";"Conventional crude oil - imports";"2012";"Metric tons,  thousand";"542";""
"Nicaragua";"Conventional crude oil - imports";"2011";"Metric tons,  thousand";"838";""
"Nicaragua";"Conventional crude oil - imports";"2010";"Metric tons,  thousand";"782";""
"Nicaragua";"Conventional crude oil - imports";"2009";"Metric tons,  thousand";"836";""
"Nicaragua";"Conventional crude oil - imports";"2008";"Metric tons,  thousand";"697";""
"Nicaragua";"Conventional crude oil - imports";"2007";"Metric tons,  thousand";"822";""
"Nicaragua";"Conventional crude oil - imports";"2006";"Metric tons,  thousand";"838";""
"Nicaragua";"Conventional crude oil - imports";"2005";"Metric tons,  thousand";"805";""
"Nicaragua";"Conventional crude oil - imports";"2004";"Metric tons,  thousand";"844";""
"Nicaragua";"Conventional crude oil - imports";"2003";"Metric tons,  thousand";"893";""
"Nicaragua";"Conventional crude oil - imports";"2002";"Metric tons,  thousand";"828";""
"Nicaragua";"Conventional crude oil - imports";"2001";"Metric tons,  thousand";"972";""
"Nicaragua";"Conventional crude oil - imports";"2000";"Metric tons,  thousand";"857";""
"Nicaragua";"Conventional crude oil - imports";"1999";"Metric tons,  thousand";"850";""
"Nicaragua";"Conventional crude oil - imports";"1998";"Metric tons,  thousand";"901";""
"Nicaragua";"Conventional crude oil - imports";"1997";"Metric tons,  thousand";"763";""
"Nicaragua";"Conventional crude oil - imports";"1996";"Metric tons,  thousand";"617";""
"Nicaragua";"Conventional crude oil - imports";"1995";"Metric tons,  thousand";"574";""
"Nicaragua";"Conventional crude oil - imports";"1994";"Metric tons,  thousand";"638";""
"Nicaragua";"Conventional crude oil - imports";"1993";"Metric tons,  thousand";"653";""
"Nicaragua";"Conventional crude oil - imports";"1992";"Metric tons,  thousand";"681";""
"Nicaragua";"Conventional crude oil - imports";"1991";"Metric tons,  thousand";"624";""
"Nicaragua";"Conventional crude oil - imports";"1990";"Metric tons,  thousand";"609";""
"Norway";"Conventional crude oil - imports";"2014";"Metric tons,  thousand";"1221";""
"Norway";"Conventional crude oil - imports";"2013";"Metric tons,  thousand";"1816";""
"Norway";"Conventional crude oil - imports";"2012";"Metric tons,  thousand";"1369";""
"Norway";"Conventional crude oil - imports";"2011";"Metric tons,  thousand";"1238";""
"Norway";"Conventional crude oil - imports";"2010";"Metric tons,  thousand";"1509";""
"Norway";"Conventional crude oil - imports";"2009";"Metric tons,  thousand";"998";""
"Norway";"Conventional crude oil - imports";"2008";"Metric tons,  thousand";"856";""
"Norway";"Conventional crude oil - imports";"2007";"Metric tons,  thousand";"1103";""
"Norway";"Conventional crude oil - imports";"2006";"Metric tons,  thousand";"384";""
"Norway";"Conventional crude oil - imports";"2005";"Metric tons,  thousand";"1068";""
"Norway";"Conventional crude oil - imports";"2004";"Metric tons,  thousand";"501";""
"Norway";"Conventional crude oil - imports";"2003";"Metric tons,  thousand";"548";""
"Norway";"Conventional crude oil - imports";"2002";"Metric tons,  thousand";"637";""
"Norway";"Conventional crude oil - imports";"2001";"Metric tons,  thousand";"932";""
"Norway";"Conventional crude oil - imports";"2000";"Metric tons,  thousand";"904";""
"Norway";"Conventional crude oil - imports";"1999";"Metric tons,  thousand";"2085";""
"Norway";"Conventional crude oil - imports";"1998";"Metric tons,  thousand";"2071";""
"Norway";"Conventional crude oil - imports";"1997";"Metric tons,  thousand";"1560";""
"Norway";"Conventional crude oil - imports";"1996";"Metric tons,  thousand";"1319";""
"Norway";"Conventional crude oil - imports";"1995";"Metric tons,  thousand";"1399";""
"Norway";"Conventional crude oil - imports";"1994";"Metric tons,  thousand";"1053";""
"Norway";"Conventional crude oil - imports";"1993";"Metric tons,  thousand";"1332";""
"Norway";"Conventional crude oil - imports";"1992";"Metric tons,  thousand";"986";""
"Norway";"Conventional crude oil - imports";"1991";"Metric tons,  thousand";"1485";""
"Norway";"Conventional crude oil - imports";"1990";"Metric tons,  thousand";"1444";""
"Other Asia";"Conventional crude oil - imports";"2014";"Metric tons,  thousand";"45066";""
"Other Asia";"Conventional crude oil - imports";"2013";"Metric tons,  thousand";"43716";""
"Other Asia";"Conventional crude oil - imports";"2012";"Metric tons,  thousand";"46215";""
"Other Asia";"Conventional crude oil - imports";"2011";"Metric tons,  thousand";"41508";""
"Other Asia";"Conventional crude oil - imports";"2010";"Metric tons,  thousand";"45756";""
"Other Asia";"Conventional crude oil - imports";"2009";"Metric tons,  thousand";"49382";""
"Other Asia";"Conventional crude oil - imports";"2008";"Metric tons,  thousand";"47641";""
"Other Asia";"Conventional crude oil - imports";"2007";"Metric tons,  thousand";"51800";""
"Other Asia";"Conventional crude oil - imports";"2006";"Metric tons,  thousand";"52274";""
"Other Asia";"Conventional crude oil - imports";"2005";"Metric tons,  thousand";"54654";""
"Other Asia";"Conventional crude oil - imports";"2004";"Metric tons,  thousand";"52676";""
"Other Asia";"Conventional crude oil - imports";"2003";"Metric tons,  thousand";"46631";""
"Other Asia";"Conventional crude oil - imports";"2002";"Metric tons,  thousand";"41152";""
"Other Asia";"Conventional crude oil - imports";"2001";"Metric tons,  thousand";"39483";""
"Other Asia";"Conventional crude oil - imports";"2000";"Metric tons,  thousand";"38433";""
"Other Asia";"Conventional crude oil - imports";"1999";"Metric tons,  thousand";"36048";""
"Other Asia";"Conventional crude oil - imports";"1998";"Metric tons,  thousand";"34320";""
"Other Asia";"Conventional crude oil - imports";"1997";"Metric tons,  thousand";"31213";""
"Other Asia";"Conventional crude oil - imports";"1996";"Metric tons,  thousand";"31363";""
"Other Asia";"Conventional crude oil - imports";"1995";"Metric tons,  thousand";"28813";""
"Other Asia";"Conventional crude oil - imports";"1994";"Metric tons,  thousand";"23754";""
"Other Asia";"Conventional crude oil - imports";"1993";"Metric tons,  thousand";"24601";""
"Other Asia";"Conventional crude oil - imports";"1992";"Metric tons,  thousand";"22778";""
"Other Asia";"Conventional crude oil - imports";"1991";"Metric tons,  thousand";"20902";""
"Other Asia";"Conventional crude oil - imports";"1990";"Metric tons,  thousand";"21204";""
"Pakistan";"Conventional crude oil - imports";"2014";"Metric tons,  thousand";"8298";""
"Pakistan";"Conventional crude oil - imports";"2013";"Metric tons,  thousand";"8037";""
"Pakistan";"Conventional crude oil - imports";"2012";"Metric tons,  thousand";"7402";""
"Pakistan";"Conventional crude oil - imports";"2011";"Metric tons,  thousand";"6113";""
"Pakistan";"Conventional crude oil - imports";"2010";"Metric tons,  thousand";"6658.032";""
"Pakistan";"Conventional crude oil - imports";"2009";"Metric tons,  thousand";"6888.295";""
"Pakistan";"Conventional crude oil - imports";"2008";"Metric tons,  thousand";"8060.655";""
"Pakistan";"Conventional crude oil - imports";"2007";"Metric tons,  thousand";"8423.613";""
"Pakistan";"Conventional crude oil - imports";"2006";"Metric tons,  thousand";"8226.032";""
"Pakistan";"Conventional crude oil - imports";"2005";"Metric tons,  thousand";"8601";""
"Pakistan";"Conventional crude oil - imports";"2004";"Metric tons,  thousand";"8277";""
"Pakistan";"Conventional crude oil - imports";"2003";"Metric tons,  thousand";"7835.261";""
"Pakistan";"Conventional crude oil - imports";"2002";"Metric tons,  thousand";"7143";""
"Pakistan";"Conventional crude oil - imports";"2001";"Metric tons,  thousand";"7036";""
"Pakistan";"Conventional crude oil - imports";"2000";"Metric tons,  thousand";"4445";""
"Pakistan";"Conventional crude oil - imports";"1999";"Metric tons,  thousand";"4476";""
"Pakistan";"Conventional crude oil - imports";"1998";"Metric tons,  thousand";"4063";""
"Pakistan";"Conventional crude oil - imports";"1997";"Metric tons,  thousand";"3835";""
"Pakistan";"Conventional crude oil - imports";"1996";"Metric tons,  thousand";"4231";""
"Pakistan";"Conventional crude oil - imports";"1995";"Metric tons,  thousand";"3868";""
"Pakistan";"Conventional crude oil - imports";"1994";"Metric tons,  thousand";"4192";""
"Pakistan";"Conventional crude oil - imports";"1993";"Metric tons,  thousand";"3998";""
"Pakistan";"Conventional crude oil - imports";"1992";"Metric tons,  thousand";"4075";""
"Pakistan";"Conventional crude oil - imports";"1991";"Metric tons,  thousand";"3973";""
"Pakistan";"Conventional crude oil - imports";"1990";"Metric tons,  thousand";"3497";""
"Panama";"Conventional crude oil - imports";"2002";"Metric tons,  thousand";"967";""
"Panama";"Conventional crude oil - imports";"2001";"Metric tons,  thousand";"2334";""
"Panama";"Conventional crude oil - imports";"2000";"Metric tons,  thousand";"2314";""
"Panama";"Conventional crude oil - imports";"1999";"Metric tons,  thousand";"2571";""
"Panama";"Conventional crude oil - imports";"1998";"Metric tons,  thousand";"2375";""
"Panama";"Conventional crude oil - imports";"1997";"Metric tons,  thousand";"2056";""
"Panama";"Conventional crude oil - imports";"1996";"Metric tons,  thousand";"2073";""
"Panama";"Conventional crude oil - imports";"1995";"Metric tons,  thousand";"895";""
"Panama";"Conventional crude oil - imports";"1994";"Metric tons,  thousand";"1206";""
"Panama";"Conventional crude oil - imports";"1993";"Metric tons,  thousand";"1745";""
"Panama";"Conventional crude oil - imports";"1992";"Metric tons,  thousand";"1830";""
"Panama";"Conventional crude oil - imports";"1991";"Metric tons,  thousand";"1135";""
"Panama";"Conventional crude oil - imports";"1990";"Metric tons,  thousand";"1200";""
"Papua New Guinea";"Conventional crude oil - imports";"2014";"Metric tons,  thousand";"1252.955083";"1"
"Papua New Guinea";"Conventional crude oil - imports";"2013";"Metric tons,  thousand";"1201.602837";""
"Papua New Guinea";"Conventional crude oil - imports";"2012";"Metric tons,  thousand";"1099.652482";""
"Papua New Guinea";"Conventional crude oil - imports";"2011";"Metric tons,  thousand";"970";""
