"Country or Area";"Commodity - Transaction";"Year";"Unit";"Quantity";"Quantity Footnotes"
"Jordan";"Natural gas (including LNG) - imports";"2012";"Terajoules";"25032.4";""
"Jordan";"Natural gas (including LNG) - imports";"2011";"Terajoules";"34369";""
"Jordan";"Natural gas (including LNG) - imports";"2010";"Terajoules";"100125";""
"Jordan";"Natural gas (including LNG) - imports";"2009";"Terajoules";"136010.5";""
"Jordan";"Natural gas (including LNG) - imports";"2008";"Terajoules";"119677.4";""
"Jordan";"Natural gas (including LNG) - imports";"2007";"Terajoules";"104256";""
"Jordan";"Natural gas (including LNG) - imports";"2006";"Terajoules";"84587.3";""
"Jordan";"Natural gas (including LNG) - imports";"2005";"Terajoules";"56065.9";""
"Jordan";"Natural gas (including LNG) - imports";"2004";"Terajoules";"45551";""
"Jordan";"Natural gas (including LNG) - imports";"2003";"Terajoules";"0";""
"Jordan";"Natural gas (including LNG) - imports";"2002";"Terajoules";"0";""
"Kazakhstan";"Natural gas (including LNG) - imports";"2014";"Terajoules";"162714";""
"Kazakhstan";"Natural gas (including LNG) - imports";"2013";"Terajoules";"201109";""
"Kazakhstan";"Natural gas (including LNG) - imports";"2012";"Terajoules";"169698";""
"Kazakhstan";"Natural gas (including LNG) - imports";"2011";"Terajoules";"176296";""
"Kazakhstan";"Natural gas (including LNG) - imports";"2010";"Terajoules";"137089";""
"Kazakhstan";"Natural gas (including LNG) - imports";"2009";"Terajoules";"84069";""
"Kazakhstan";"Natural gas (including LNG) - imports";"2008";"Terajoules";"241844";""
"Kazakhstan";"Natural gas (including LNG) - imports";"2007";"Terajoules";"249024.9982";""
"Kazakhstan";"Natural gas (including LNG) - imports";"2006";"Terajoules";"431761.9996";""
"Kazakhstan";"Natural gas (including LNG) - imports";"2005";"Terajoules";"438122";""
"Kazakhstan";"Natural gas (including LNG) - imports";"2004";"Terajoules";"454665";""
"Kazakhstan";"Natural gas (including LNG) - imports";"2003";"Terajoules";"339361.0013";""
"Kazakhstan";"Natural gas (including LNG) - imports";"2002";"Terajoules";"319003.0003";""
"Kazakhstan";"Natural gas (including LNG) - imports";"2001";"Terajoules";"166954.0019";""
"Kazakhstan";"Natural gas (including LNG) - imports";"2000";"Terajoules";"164574.0019";""
"Kazakhstan";"Natural gas (including LNG) - imports";"1999";"Terajoules";"108584";""
"Kazakhstan";"Natural gas (including LNG) - imports";"1998";"Terajoules";"115053";""
"Kazakhstan";"Natural gas (including LNG) - imports";"1997";"Terajoules";"113239";""
"Kazakhstan";"Natural gas (including LNG) - imports";"1996";"Terajoules";"207161";""
"Kazakhstan";"Natural gas (including LNG) - imports";"1995";"Terajoules";"344050";""
"Kazakhstan";"Natural gas (including LNG) - imports";"1994";"Terajoules";"270422";""
"Kazakhstan";"Natural gas (including LNG) - imports";"1993";"Terajoules";"368442";""
"Kazakhstan";"Natural gas (including LNG) - imports";"1992";"Terajoules";"536440";""
"Korea, Republic of";"Natural gas (including LNG) - imports";"2014";"Terajoules";"2047587";""
"Korea, Republic of";"Natural gas (including LNG) - imports";"2013";"Terajoules";"2217444";""
"Korea, Republic of";"Natural gas (including LNG) - imports";"2012";"Terajoules";"1993500";""
"Korea, Republic of";"Natural gas (including LNG) - imports";"2011";"Terajoules";"1949271";""
"Korea, Republic of";"Natural gas (including LNG) - imports";"2010";"Terajoules";"1827793";""
"Korea, Republic of";"Natural gas (including LNG) - imports";"2009";"Terajoules";"1405435";""
"Korea, Republic of";"Natural gas (including LNG) - imports";"2008";"Terajoules";"1551273";""
"Korea, Republic of";"Natural gas (including LNG) - imports";"2007";"Terajoules";"1391631";""
"Korea, Republic of";"Natural gas (including LNG) - imports";"2006";"Terajoules";"1374628";""
"Korea, Republic of";"Natural gas (including LNG) - imports";"2005";"Terajoules";"1214706";""
"Korea, Republic of";"Natural gas (including LNG) - imports";"2004";"Terajoules";"1205771";""
"Korea, Republic of";"Natural gas (including LNG) - imports";"2003";"Terajoules";"1057773";""
"Korea, Republic of";"Natural gas (including LNG) - imports";"2002";"Terajoules";"970328";""
"Korea, Republic of";"Natural gas (including LNG) - imports";"2001";"Terajoules";"879788";""
"Korea, Republic of";"Natural gas (including LNG) - imports";"2000";"Terajoules";"794151";""
"Korea, Republic of";"Natural gas (including LNG) - imports";"1999";"Terajoules";"708209";""
"Korea, Republic of";"Natural gas (including LNG) - imports";"1998";"Terajoules";"576953";""
"Korea, Republic of";"Natural gas (including LNG) - imports";"1997";"Terajoules";"632948";""
"Korea, Republic of";"Natural gas (including LNG) - imports";"1996";"Terajoules";"522256";""
"Korea, Republic of";"Natural gas (including LNG) - imports";"1995";"Terajoules";"384283";""
"Korea, Republic of";"Natural gas (including LNG) - imports";"1994";"Terajoules";"322662";""
"Korea, Republic of";"Natural gas (including LNG) - imports";"1993";"Terajoules";"242410";""
"Korea, Republic of";"Natural gas (including LNG) - imports";"1992";"Terajoules";"186437";""
"Korea, Republic of";"Natural gas (including LNG) - imports";"1991";"Terajoules";"150124";""
"Korea, Republic of";"Natural gas (including LNG) - imports";"1990";"Terajoules";"124700";""
"Kuwait";"Natural gas (including LNG) - imports";"2014";"Terajoules";"131480";""
"Kuwait";"Natural gas (including LNG) - imports";"2013";"Terajoules";"82840";""
"Kuwait";"Natural gas (including LNG) - imports";"2012";"Terajoules";"100700";""
"Kuwait";"Natural gas (including LNG) - imports";"2011";"Terajoules";"131480";""
"Kuwait";"Natural gas (including LNG) - imports";"2010";"Terajoules";"105640";""
"Kuwait";"Natural gas (including LNG) - imports";"2009";"Terajoules";"33877";""
"Kuwait";"Natural gas (including LNG) - imports";"1997";"Terajoules";"0";""
"Kuwait";"Natural gas (including LNG) - imports";"1996";"Terajoules";"0";""
"Kuwait";"Natural gas (including LNG) - imports";"1995";"Terajoules";"0";""
"Kuwait";"Natural gas (including LNG) - imports";"1994";"Terajoules";"0";""
"Kuwait";"Natural gas (including LNG) - imports";"1993";"Terajoules";"0";""
"Kuwait";"Natural gas (including LNG) - imports";"1992";"Terajoules";"0";""
"Kuwait";"Natural gas (including LNG) - imports";"1991";"Terajoules";"0";""
"Kuwait";"Natural gas (including LNG) - imports";"1990";"Terajoules";"80000";"1"
"Kyrgyzstan";"Natural gas (including LNG) - imports";"2014";"Terajoules";"9248";""
"Kyrgyzstan";"Natural gas (including LNG) - imports";"2013";"Terajoules";"11433";""
"Kyrgyzstan";"Natural gas (including LNG) - imports";"2012";"Terajoules";"15452";""
"Kyrgyzstan";"Natural gas (including LNG) - imports";"2011";"Terajoules";"11905";""
"Kyrgyzstan";"Natural gas (including LNG) - imports";"2010";"Terajoules";"10602";""
"Kyrgyzstan";"Natural gas (including LNG) - imports";"2009";"Terajoules";"12038";""
"Kyrgyzstan";"Natural gas (including LNG) - imports";"2008";"Terajoules";"28399";""
"Kyrgyzstan";"Natural gas (including LNG) - imports";"2007";"Terajoules";"29351";""
"Kyrgyzstan";"Natural gas (including LNG) - imports";"2006";"Terajoules";"29265";""
"Kyrgyzstan";"Natural gas (including LNG) - imports";"2005";"Terajoules";"27747";""
"Kyrgyzstan";"Natural gas (including LNG) - imports";"2004";"Terajoules";"30017";""
"Kyrgyzstan";"Natural gas (including LNG) - imports";"2003";"Terajoules";"27470";""
"Kyrgyzstan";"Natural gas (including LNG) - imports";"2002";"Terajoules";"33401";""
"Kyrgyzstan";"Natural gas (including LNG) - imports";"2001";"Terajoules";"25987";""
"Kyrgyzstan";"Natural gas (including LNG) - imports";"2000";"Terajoules";"25441";""
"Kyrgyzstan";"Natural gas (including LNG) - imports";"1999";"Terajoules";"22421";""
"Kyrgyzstan";"Natural gas (including LNG) - imports";"1998";"Terajoules";"38992";""
"Kyrgyzstan";"Natural gas (including LNG) - imports";"1997";"Terajoules";"32241";""
"Kyrgyzstan";"Natural gas (including LNG) - imports";"1996";"Terajoules";"40074";""
"Kyrgyzstan";"Natural gas (including LNG) - imports";"1995";"Terajoules";"33741";""
"Kyrgyzstan";"Natural gas (including LNG) - imports";"1994";"Terajoules";"33412";""
"Kyrgyzstan";"Natural gas (including LNG) - imports";"1993";"Terajoules";"45661";""
"Kyrgyzstan";"Natural gas (including LNG) - imports";"1992";"Terajoules";"60463";""
"Latvia";"Natural gas (including LNG) - imports";"2014";"Terajoules";"36291";""
"Latvia";"Natural gas (including LNG) - imports";"2013";"Terajoules";"64778";""
"Latvia";"Natural gas (including LNG) - imports";"2012";"Terajoules";"64115";""
"Latvia";"Natural gas (including LNG) - imports";"2011";"Terajoules";"65579";""
"Latvia";"Natural gas (including LNG) - imports";"2010";"Terajoules";"42014";""
"Latvia";"Natural gas (including LNG) - imports";"2009";"Terajoules";"65117";""
"Latvia";"Natural gas (including LNG) - imports";"2008";"Terajoules";"50953";""
"Latvia";"Natural gas (including LNG) - imports";"2007";"Terajoules";"61201";""
"Latvia";"Natural gas (including LNG) - imports";"2006";"Terajoules";"71174";""
"Latvia";"Natural gas (including LNG) - imports";"2005";"Terajoules";"66710";""
"Latvia";"Natural gas (including LNG) - imports";"2004";"Terajoules";"80880";""
"Latvia";"Natural gas (including LNG) - imports";"2003";"Terajoules";"65403";""
"Latvia";"Natural gas (including LNG) - imports";"2002";"Terajoules";"53210";""
"Latvia";"Natural gas (including LNG) - imports";"2001";"Terajoules";"50565";""
"Latvia";"Natural gas (including LNG) - imports";"2000";"Terajoules";"51790";""
"Latvia";"Natural gas (including LNG) - imports";"1999";"Terajoules";"47709";""
"Latvia";"Natural gas (including LNG) - imports";"1998";"Terajoules";"51124";""
"Latvia";"Natural gas (including LNG) - imports";"1997";"Terajoules";"49249";""
"Latvia";"Natural gas (including LNG) - imports";"1996";"Terajoules";"40692";""
"Latvia";"Natural gas (including LNG) - imports";"1995";"Terajoules";"46491";""
"Latvia";"Natural gas (including LNG) - imports";"1994";"Terajoules";"37798";""
"Latvia";"Natural gas (including LNG) - imports";"1993";"Terajoules";"35309";""
"Latvia";"Natural gas (including LNG) - imports";"1992";"Terajoules";"99298";""
"Lebanon";"Natural gas (including LNG) - imports";"2014";"Terajoules";"0";""
"Lebanon";"Natural gas (including LNG) - imports";"2013";"Terajoules";"0";""
"Lebanon";"Natural gas (including LNG) - imports";"2012";"Terajoules";"0";""
"Lebanon";"Natural gas (including LNG) - imports";"2011";"Terajoules";"0";""
"Lebanon";"Natural gas (including LNG) - imports";"2010";"Terajoules";"9867";""
"Lebanon";"Natural gas (including LNG) - imports";"2009";"Terajoules";"1931";""
"Lebanon";"Natural gas (including LNG) - imports";"2008";"Terajoules";"0";""
"Liechtenstein";"Natural gas (including LNG) - imports";"2014";"Terajoules";"858.5";"1"
"Liechtenstein";"Natural gas (including LNG) - imports";"2013";"Terajoules";"1032.3";""
"Liechtenstein";"Natural gas (including LNG) - imports";"2012";"Terajoules";"973.2";"1"
"Liechtenstein";"Natural gas (including LNG) - imports";"2011";"Terajoules";"956.4";"1"
"Liechtenstein";"Natural gas (including LNG) - imports";"2010";"Terajoules";"1081.2";"1"
"Liechtenstein";"Natural gas (including LNG) - imports";"2009";"Terajoules";"1026.9";"1"
"Liechtenstein";"Natural gas (including LNG) - imports";"2008";"Terajoules";"1299.9";"1"
"Liechtenstein";"Natural gas (including LNG) - imports";"2007";"Terajoules";"1260.8";"1"
"Lithuania";"Natural gas (including LNG) - imports";"2014";"Terajoules";"99725";""
"Lithuania";"Natural gas (including LNG) - imports";"2013";"Terajoules";"100731";""
"Lithuania";"Natural gas (including LNG) - imports";"2012";"Terajoules";"123540";""
"Lithuania";"Natural gas (including LNG) - imports";"2011";"Terajoules";"126778";""
"Lithuania";"Natural gas (including LNG) - imports";"2010";"Terajoules";"115580";""
"Lithuania";"Natural gas (including LNG) - imports";"2009";"Terajoules";"101846";""
"Lithuania";"Natural gas (including LNG) - imports";"2008";"Terajoules";"116284";""
"Lithuania";"Natural gas (including LNG) - imports";"2007";"Terajoules";"138425";""
"Lithuania";"Natural gas (including LNG) - imports";"2006";"Terajoules";"115354";""
"Lithuania";"Natural gas (including LNG) - imports";"2005";"Terajoules";"115949";""
"Lithuania";"Natural gas (including LNG) - imports";"2004";"Terajoules";"108991";""
"Lithuania";"Natural gas (including LNG) - imports";"2003";"Terajoules";"109549";""
"Lithuania";"Natural gas (including LNG) - imports";"2002";"Terajoules";"100879";""
"Lithuania";"Natural gas (including LNG) - imports";"2001";"Terajoules";"99763";""
"Lithuania";"Natural gas (including LNG) - imports";"2000";"Terajoules";"97244";""
"Lithuania";"Natural gas (including LNG) - imports";"1999";"Terajoules";"84946";""
"Lithuania";"Natural gas (including LNG) - imports";"1998";"Terajoules";"81578";""
"Lithuania";"Natural gas (including LNG) - imports";"1997";"Terajoules";"93134";""
"Lithuania";"Natural gas (including LNG) - imports";"1996";"Terajoules";"100884";""
"Lithuania";"Natural gas (including LNG) - imports";"1995";"Terajoules";"94366";""
"Lithuania";"Natural gas (including LNG) - imports";"1994";"Terajoules";"80518";""
"Lithuania";"Natural gas (including LNG) - imports";"1993";"Terajoules";"72511";""
"Lithuania";"Natural gas (including LNG) - imports";"1992";"Terajoules";"116649";""
"Luxembourg";"Natural gas (including LNG) - imports";"2014";"Terajoules";"39224";""
"Luxembourg";"Natural gas (including LNG) - imports";"2013";"Terajoules";"41398";""
"Luxembourg";"Natural gas (including LNG) - imports";"2012";"Terajoules";"48895";""
"Luxembourg";"Natural gas (including LNG) - imports";"2011";"Terajoules";"48021";""
"Luxembourg";"Natural gas (including LNG) - imports";"2010";"Terajoules";"55665";""
"Luxembourg";"Natural gas (including LNG) - imports";"2009";"Terajoules";"51752";""
"Luxembourg";"Natural gas (including LNG) - imports";"2008";"Terajoules";"50857";""
"Luxembourg";"Natural gas (including LNG) - imports";"2007";"Terajoules";"53426";""
"Luxembourg";"Natural gas (including LNG) - imports";"2006";"Terajoules";"57237";""
"Luxembourg";"Natural gas (including LNG) - imports";"2005";"Terajoules";"54720";""
"Luxembourg";"Natural gas (including LNG) - imports";"2004";"Terajoules";"55632";""
"Luxembourg";"Natural gas (including LNG) - imports";"2003";"Terajoules";"50238";""
"Luxembourg";"Natural gas (including LNG) - imports";"2002";"Terajoules";"49629";""
"Luxembourg";"Natural gas (including LNG) - imports";"2001";"Terajoules";"34718";""
"Luxembourg";"Natural gas (including LNG) - imports";"2000";"Terajoules";"31231";""
"Luxembourg";"Natural gas (including LNG) - imports";"1999";"Terajoules";"30517";""
"Luxembourg";"Natural gas (including LNG) - imports";"1998";"Terajoules";"29434";""
"Luxembourg";"Natural gas (including LNG) - imports";"1997";"Terajoules";"29131";""
"Luxembourg";"Natural gas (including LNG) - imports";"1996";"Terajoules";"28430";""
"Luxembourg";"Natural gas (including LNG) - imports";"1995";"Terajoules";"25916";""
"Luxembourg";"Natural gas (including LNG) - imports";"1994";"Terajoules";"22712";""
"Luxembourg";"Natural gas (including LNG) - imports";"1993";"Terajoules";"22509";""
"Luxembourg";"Natural gas (including LNG) - imports";"1992";"Terajoules";"21669";""
"Luxembourg";"Natural gas (including LNG) - imports";"1991";"Terajoules";"20789";""
"Luxembourg";"Natural gas (including LNG) - imports";"1990";"Terajoules";"19981";""
"Malaysia";"Natural gas (including LNG) - imports";"2014";"Terajoules";"270788";""
"Malaysia";"Natural gas (including LNG) - imports";"2013";"Terajoules";"357879";""
"Malaysia";"Natural gas (including LNG) - imports";"2012";"Terajoules";"329325";""
"Malaysia";"Natural gas (including LNG) - imports";"2011";"Terajoules";"292189";""
"Malaysia";"Natural gas (including LNG) - imports";"2010";"Terajoules";"231231";"1"
"Malaysia";"Natural gas (including LNG) - imports";"2009";"Terajoules";"211651";""
"Malaysia";"Natural gas (including LNG) - imports";"2008";"Terajoules";"191106";""
"Malaysia";"Natural gas (including LNG) - imports";"2007";"Terajoules";"227546";""
"Malaysia";"Natural gas (including LNG) - imports";"2006";"Terajoules";"87584";""
"Malaysia";"Natural gas (including LNG) - imports";"2005";"Terajoules";"56066";""
"Malaysia";"Natural gas (including LNG) - imports";"2004";"Terajoules";"31428";""
"Malaysia";"Natural gas (including LNG) - imports";"2003";"Terajoules";"30111";""
"Malaysia";"Natural gas (including LNG) - imports";"2002";"Terajoules";"0";""
"Malaysia";"Natural gas (including LNG) - imports";"2001";"Terajoules";"0";""
"Malaysia";"Natural gas (including LNG) - imports";"1997";"Terajoules";"0";""
"Malaysia";"Natural gas (including LNG) - imports";"1996";"Terajoules";"0";""
"Malaysia";"Natural gas (including LNG) - imports";"1995";"Terajoules";"0";""
"Malaysia";"Natural gas (including LNG) - imports";"1994";"Terajoules";"0";""
"Malaysia";"Natural gas (including LNG) - imports";"1993";"Terajoules";"0";""
"Malaysia";"Natural gas (including LNG) - imports";"1992";"Terajoules";"0";""
"Malaysia";"Natural gas (including LNG) - imports";"1991";"Terajoules";"0";""
"Malaysia";"Natural gas (including LNG) - imports";"1990";"Terajoules";"0";""
"Mexico";"Natural gas (including LNG) - imports";"2014";"Terajoules";"1099188";""
"Mexico";"Natural gas (including LNG) - imports";"2013";"Terajoules";"1022996";""
"Mexico";"Natural gas (including LNG) - imports";"2012";"Terajoules";"879032";""
"Mexico";"Natural gas (including LNG) - imports";"2011";"Terajoules";"675183";""
"Mexico";"Natural gas (including LNG) - imports";"2010";"Terajoules";"588088";""
"Mexico";"Natural gas (including LNG) - imports";"2009";"Terajoules";"517317";""
"Mexico";"Natural gas (including LNG) - imports";"2008";"Terajoules";"500985";""
"Mexico";"Natural gas (including LNG) - imports";"2007";"Terajoules";"434901";""
"Mexico";"Natural gas (including LNG) - imports";"2006";"Terajoules";"404599";""
"Mexico";"Natural gas (including LNG) - imports";"2005";"Terajoules";"357481";""
"Mexico";"Natural gas (including LNG) - imports";"2004";"Terajoules";"446023";""
"Mexico";"Natural gas (including LNG) - imports";"2003";"Terajoules";"393822";""
"Mexico";"Natural gas (including LNG) - imports";"2002";"Terajoules";"291145";""
"Mexico";"Natural gas (including LNG) - imports";"2001";"Terajoules";"148674";""
"Mexico";"Natural gas (including LNG) - imports";"2000";"Terajoules";"112041";""
"Mexico";"Natural gas (including LNG) - imports";"1999";"Terajoules";"67625";""
"Mexico";"Natural gas (including LNG) - imports";"1998";"Terajoules";"60717";""
"Mexico";"Natural gas (including LNG) - imports";"1997";"Terajoules";"42850";""
"Mexico";"Natural gas (including LNG) - imports";"1996";"Terajoules";"32930";""
"Mexico";"Natural gas (including LNG) - imports";"1995";"Terajoules";"67845";""
"Mexico";"Natural gas (including LNG) - imports";"1994";"Terajoules";"49073";""
"Mexico";"Natural gas (including LNG) - imports";"1993";"Terajoules";"39615";""
"Mexico";"Natural gas (including LNG) - imports";"1992";"Terajoules";"101216";""
"Mexico";"Natural gas (including LNG) - imports";"1991";"Terajoules";"65004";""
"Mexico";"Natural gas (including LNG) - imports";"1990";"Terajoules";"17191";""
"Morocco";"Natural gas (including LNG) - imports";"2014";"Terajoules";"42883";""
"Morocco";"Natural gas (including LNG) - imports";"2013";"Terajoules";"44289";""
"Morocco";"Natural gas (including LNG) - imports";"2012";"Terajoules";"45986";""
"Morocco";"Natural gas (including LNG) - imports";"2011";"Terajoules";"31203";""
"Morocco";"Natural gas (including LNG) - imports";"2010";"Terajoules";"24403";""
"Morocco";"Natural gas (including LNG) - imports";"2009";"Terajoules";"22818";""
"Morocco";"Natural gas (including LNG) - imports";"2008";"Terajoules";"20557";""
"Morocco";"Natural gas (including LNG) - imports";"2007";"Terajoules";"22790";""
"Morocco";"Natural gas (including LNG) - imports";"2006";"Terajoules";"19683";""
"Morocco";"Natural gas (including LNG) - imports";"2005";"Terajoules";"15849";""
"Morocco";"Natural gas (including LNG) - imports";"2004";"Terajoules";"0";""
"Morocco";"Natural gas (including LNG) - imports";"2003";"Terajoules";"0";""
"Morocco";"Natural gas (including LNG) - imports";"2002";"Terajoules";"0";""
"Morocco";"Natural gas (including LNG) - imports";"2001";"Terajoules";"0";""
"Netherlands";"Natural gas (including LNG) - imports";"2014";"Terajoules";"970952";""
"Netherlands";"Natural gas (including LNG) - imports";"2013";"Terajoules";"899944";""
"Netherlands";"Natural gas (including LNG) - imports";"2012";"Terajoules";"869744";""
"Netherlands";"Natural gas (including LNG) - imports";"2011";"Terajoules";"767094";""
"Netherlands";"Natural gas (including LNG) - imports";"2010";"Terajoules";"858439";""
"Netherlands";"Natural gas (including LNG) - imports";"2009";"Terajoules";"855776";""
"Netherlands";"Natural gas (including LNG) - imports";"2008";"Terajoules";"882112";""
"Netherlands";"Natural gas (including LNG) - imports";"2007";"Terajoules";"869935";""
"Netherlands";"Natural gas (including LNG) - imports";"2006";"Terajoules";"839298";""
"Netherlands";"Natural gas (including LNG) - imports";"2005";"Terajoules";"764779";""
"Netherlands";"Natural gas (including LNG) - imports";"2004";"Terajoules";"628124";""
"Netherlands";"Natural gas (including LNG) - imports";"2003";"Terajoules";"849263";""
"Netherlands";"Natural gas (including LNG) - imports";"2002";"Terajoules";"892022";""
"Netherlands";"Natural gas (including LNG) - imports";"2001";"Terajoules";"712810";""
"Netherlands";"Natural gas (including LNG) - imports";"2000";"Terajoules";"580346";""
"Netherlands";"Natural gas (including LNG) - imports";"1999";"Terajoules";"360586";""
"Netherlands";"Natural gas (including LNG) - imports";"1998";"Terajoules";"240252";""
"Netherlands";"Natural gas (including LNG) - imports";"1997";"Terajoules";"240674";""
"Netherlands";"Natural gas (including LNG) - imports";"1996";"Terajoules";"189802";""
"Netherlands";"Natural gas (including LNG) - imports";"1995";"Terajoules";"128446";""
"Netherlands";"Natural gas (including LNG) - imports";"1994";"Terajoules";"122444";""
"Netherlands";"Natural gas (including LNG) - imports";"1993";"Terajoules";"122787";""
"Netherlands";"Natural gas (including LNG) - imports";"1992";"Terajoules";"98413";""
"Netherlands";"Natural gas (including LNG) - imports";"1991";"Terajoules";"81447";""
"Netherlands";"Natural gas (including LNG) - imports";"1990";"Terajoules";"94532";""
"Oman";"Natural gas (including LNG) - imports";"2014";"Terajoules";"81558";""
"Oman";"Natural gas (including LNG) - imports";"2013";"Terajoules";"80730";""
"Oman";"Natural gas (including LNG) - imports";"2012";"Terajoules";"80730";""
"Oman";"Natural gas (including LNG) - imports";"2011";"Terajoules";"80730";""
"Oman";"Natural gas (including LNG) - imports";"2010";"Terajoules";"78660";""
"Oman";"Natural gas (including LNG) - imports";"2009";"Terajoules";"62100";""
"Oman";"Natural gas (including LNG) - imports";"2008";"Terajoules";"14490";""
"Other Asia";"Natural gas (including LNG) - imports";"2014";"Terajoules";"666548";""
"Other Asia";"Natural gas (including LNG) - imports";"2013";"Terajoules";"633001";""
"Other Asia";"Natural gas (including LNG) - imports";"2012";"Terajoules";"629062";""
"Other Asia";"Natural gas (including LNG) - imports";"2011";"Terajoules";"662617";""
"Other Asia";"Natural gas (including LNG) - imports";"2010";"Terajoules";"602086";""
"Other Asia";"Natural gas (including LNG) - imports";"2009";"Terajoules";"480365";""
"Other Asia";"Natural gas (including LNG) - imports";"2008";"Terajoules";"492365";""
"Other Asia";"Natural gas (including LNG) - imports";"2007";"Terajoules";"449740";""
"Other Asia";"Natural gas (including LNG) - imports";"2006";"Terajoules";"421309";""
"Other Asia";"Natural gas (including LNG) - imports";"2005";"Terajoules";"388504";""
"Other Asia";"Natural gas (including LNG) - imports";"2004";"Terajoules";"372921";""
"Other Asia";"Natural gas (including LNG) - imports";"2003";"Terajoules";"302611";""
"Other Asia";"Natural gas (including LNG) - imports";"2002";"Terajoules";"290174";""
"Other Asia";"Natural gas (including LNG) - imports";"2001";"Terajoules";"257374";""
"Other Asia";"Natural gas (including LNG) - imports";"2000";"Terajoules";"240473";""
"Other Asia";"Natural gas (including LNG) - imports";"1999";"Terajoules";"216905";""
"Other Asia";"Natural gas (including LNG) - imports";"1998";"Terajoules";"211727";""
"Other Asia";"Natural gas (including LNG) - imports";"1997";"Terajoules";"174343";""
"Other Asia";"Natural gas (including LNG) - imports";"1996";"Terajoules";"142400";""
"Other Asia";"Natural gas (including LNG) - imports";"1995";"Terajoules";"137393";""
"Other Asia";"Natural gas (including LNG) - imports";"1994";"Terajoules";"120545";""
"Other Asia";"Natural gas (including LNG) - imports";"1993";"Terajoules";"96291";""
"Other Asia";"Natural gas (including LNG) - imports";"1992";"Terajoules";"89637";""
"Other Asia";"Natural gas (including LNG) - imports";"1991";"Terajoules";"85819";""
"Other Asia";"Natural gas (including LNG) - imports";"1990";"Terajoules";"35465";""
"Panama";"Natural gas (including LNG) - imports";"1997";"Terajoules";"2380";"1"
"Panama";"Natural gas (including LNG) - imports";"1996";"Terajoules";"2370";"1"
"Panama";"Natural gas (including LNG) - imports";"1995";"Terajoules";"2350";"1"
"Panama";"Natural gas (including LNG) - imports";"1994";"Terajoules";"2340";"1"
"Panama";"Natural gas (including LNG) - imports";"1993";"Terajoules";"2330";"1"
"Panama";"Natural gas (including LNG) - imports";"1992";"Terajoules";"2320";""
"Panama";"Natural gas (including LNG) - imports";"1991";"Terajoules";"2330";""
"Panama";"Natural gas (including LNG) - imports";"1990";"Terajoules";"2255";""
"Poland";"Natural gas (including LNG) - imports";"2014";"Terajoules";"451673";""
"Poland";"Natural gas (including LNG) - imports";"2013";"Terajoules";"477723";""
"Poland";"Natural gas (including LNG) - imports";"2012";"Terajoules";"467218";""
"Poland";"Natural gas (including LNG) - imports";"2011";"Terajoules";"449540";""
"Poland";"Natural gas (including LNG) - imports";"2010";"Terajoules";"414583";""
"Poland";"Natural gas (including LNG) - imports";"2009";"Terajoules";"379452";""
"Poland";"Natural gas (including LNG) - imports";"2008";"Terajoules";"425945";""
"Poland";"Natural gas (including LNG) - imports";"2007";"Terajoules";"385427";""
"Poland";"Natural gas (including LNG) - imports";"2006";"Terajoules";"415736";""
"Poland";"Natural gas (including LNG) - imports";"2005";"Terajoules";"398547";""
"Poland";"Natural gas (including LNG) - imports";"2004";"Terajoules";"379467";""
"Poland";"Natural gas (including LNG) - imports";"2003";"Terajoules";"350607";""
"Poland";"Natural gas (including LNG) - imports";"2002";"Terajoules";"312390";""
"Poland";"Natural gas (including LNG) - imports";"2001";"Terajoules";"335498";""
"Poland";"Natural gas (including LNG) - imports";"2000";"Terajoules";"308917";""
"Poland";"Natural gas (including LNG) - imports";"1999";"Terajoules";"291046";""
"Poland";"Natural gas (including LNG) - imports";"1998";"Terajoules";"301795";""
"Poland";"Natural gas (including LNG) - imports";"1997";"Terajoules";"307719";""
"Poland";"Natural gas (including LNG) - imports";"1996";"Terajoules";"294565";""
"Poland";"Natural gas (including LNG) - imports";"1995";"Terajoules";"271470";""
"Poland";"Natural gas (including LNG) - imports";"1994";"Terajoules";"232581";""
"Poland";"Natural gas (including LNG) - imports";"1993";"Terajoules";"217866";""
"Poland";"Natural gas (including LNG) - imports";"1992";"Terajoules";"248080";""
"Poland";"Natural gas (including LNG) - imports";"1991";"Terajoules";"265645";""
"Poland";"Natural gas (including LNG) - imports";"1990";"Terajoules";"315104";""
"Portugal";"Natural gas (including LNG) - imports";"2014";"Terajoules";"161638";""
"Portugal";"Natural gas (including LNG) - imports";"2013";"Terajoules";"177377";""
"Portugal";"Natural gas (including LNG) - imports";"2012";"Terajoules";"182460";""
"Portugal";"Natural gas (including LNG) - imports";"2011";"Terajoules";"210887";""
"Portugal";"Natural gas (including LNG) - imports";"2010";"Terajoules";"209571";""
"Portugal";"Natural gas (including LNG) - imports";"2009";"Terajoules";"198472";""
"Portugal";"Natural gas (including LNG) - imports";"2008";"Terajoules";"192795";""
"Portugal";"Natural gas (including LNG) - imports";"2007";"Terajoules";"174947";""
"Portugal";"Natural gas (including LNG) - imports";"2006";"Terajoules";"170340";""
"Portugal";"Natural gas (including LNG) - imports";"2005";"Terajoules";"181102";""
"Portugal";"Natural gas (including LNG) - imports";"2004";"Terajoules";"153733";""
"Portugal";"Natural gas (including LNG) - imports";"2003";"Terajoules";"122968";""
