"Country or Area";"Year";"Value";"Value Footnotes"
"Central African Republic";"1986";"461863000";""
"Central African Republic";"1985";"343526000";""
"Central African Republic";"1984";"263621000";""
"Central African Republic";"1983";"257905000";""
"Central African Republic";"1982";"253473000";""
"Central African Republic";"1981";"233381000";""
"Central African Republic";"1980";"194662000";""
"Central African Republic";"1979";"157822000";""
"Central African Republic";"1978";"142361000";""
"Central African Republic";"1977";"131961000";""
"Central African Republic";"1976";"94577000";""
"Central African Republic";"1975";"79157000";""
"Central African Republic";"1974";"68571000";""
"Central African Republic";"1973";"56155000";""
"Central African Republic";"1972";"36812000";""
"Central African Republic";"1971";"28420000";""
"Central African Republic";"1970";"24141000";""
"Chad";"2014";"2857382000";""
"Chad";"2013";"2922247000";""
"Chad";"2012";"2379383000";""
"Chad";"2011";"2346188000";""
"Chad";"2010";"2156556000";""
"Chad";"2009";"1866373000";""
"Chad";"2008";"1802463000";""
"Chad";"2007";"1851759000";"3"
"Chad";"2006";"1756290000";""
"Chad";"2005";"1629647000";""
"Chad";"2004";"1654216000";""
"Chad";"2003";"1541455000";""
"Chad";"2002";"1278431000";""
"Chad";"2001";"1097576000";""
"Chad";"2000";"1100630000";""
"Chad";"1999";"1109214000";""
"Chad";"1998";"1029971000";""
"Chad";"1997";"956914000";""
"Chad";"1996";"946587000";""
"Chad";"1995";"841879000";""
"Chad";"1994";"784040000";""
"Chad";"1993";"692281000";""
"Chad";"1992";"641681000";""
"Chad";"1991";"616561000";""
"Chad";"1990";"514179000";""
"Chad";"1989";"398671000";""
"Chad";"1988";"395721000";""
"Chad";"1987";"347956000";""
"Chad";"1986";"263170000";""
"Chad";"1985";"216488000";""
"Chad";"1984";"193969000";""
"Chad";"1983";"219448000";""
"Chad";"1982";"220538000";""
"Chad";"1981";"259160000";""
"Chad";"1980";"284235000";""
"Chad";"1979";"308438000";""
"Chad";"1978";"280958000";""
"Chad";"1977";"206650000";""
"Chad";"1976";"155883000";""
"Chad";"1975";"143034000";""
"Chad";"1974";"76033000";""
"Chad";"1973";"47950000";""
"Chad";"1972";"36536000";""
"Chad";"1971";"46988000";""
"Chad";"1970";"35194000";""
"China";"2014";"959509815000";""
"China";"2013";"870848286000";""
"China";"2012";"750745640000";""
"China";"2011";"710233988000";""
"China";"2010";"559772055000";""
"China";"2009";"445941912000";""
"China";"2008";"378468990000";""
"China";"2007";"371721326000";""
"China";"2006";"320800407000";""
"China";"2005";"281112901000";""
"China";"2004";"244379191000";""
"China";"2003";"206534809000";""
"China";"2002";"185196264000";""
"China";"2001";"184058906000";""
"China";"2000";"145647968000";""
"China";"1999";"148564087000";""
"China";"1998";"143981954000";""
"China";"1997";"146696942000";""
"China";"1996";"128817086000";""
"China";"1995";"118089788000";""
"China";"1994";"100456856000";""
"China";"1993";"85927702000";""
"China";"1992";"72427953000";""
"China";"1991";"60259176000";""
"China";"1990";"55301411000";""
"China";"1989";"44932462000";""
"China";"1988";"42438956000";""
"China";"1987";"35339512000";""
"China";"1986";"23719324000";""
"China";"1985";"16699019000";""
"China";"1984";"12088825000";""
"China";"1983";"9611696000";""
"China";"1982";"8359970000";""
"China";"1981";"5798016000";""
"Colombia";"2014";"102345118000";""
"Colombia";"2013";"89264623000";""
"Colombia";"2012";"76557950000";""
"Colombia";"2011";"73582484000";""
"Colombia";"2010";"63819389000";""
"Colombia";"2009";"53054461000";""
"Colombia";"2008";"46270701000";""
"Colombia";"2007";"43421210000";""
"Colombia";"2006";"37636042000";""
"Colombia";"2005";"36655507000";""
"Colombia";"2004";"37245620000";""
"Colombia";"2003";"36247385000";""
"Colombia";"2002";"32488932000";""
"Colombia";"2001";"35521128000";""
"Colombia";"2000";"33231065000";""
"Colombia";"1999";"33768988000";""
"Colombia";"1998";"33017264000";""
"Colombia";"1997";"31852648000";""
"Colombia";"1996";"28770066000";""
"Colombia";"1995";"25154862000";""
"Colombia";"1994";"22097956000";""
"Colombia";"1993";"18867295000";""
"Colombia";"1992";"17451116000";""
"Colombia";"1991";"17371252000";""
"Colombia";"1990";"17404181000";""
"Colombia";"1989";"17075302000";""
"Colombia";"1988";"17214281000";""
"Colombia";"1987";"17238841000";""
"Colombia";"1986";"15584802000";""
"Colombia";"1985";"14477395000";""
"Colombia";"1984";"12274127000";""
"Colombia";"1983";"11639495000";""
"Colombia";"1982";"10519982000";""
"Colombia";"1981";"8925378000";""
"Colombia";"1980";"7135606000";""
"Colombia";"1979";"6056967000";""
"Colombia";"1978";"5286645000";""
"Colombia";"1977";"5232471000";""
"Colombia";"1976";"4123792000";""
"Colombia";"1975";"3934673000";""
"Colombia";"1974";"3515016000";""
"Colombia";"1973";"3326835000";""
"Colombia";"1972";"2964724000";""
"Colombia";"1971";"2635938000";""
"Colombia";"1970";"2337074000";""
"Comoros";"2014";"145043000";""
"Comoros";"2013";"151057000";""
"Comoros";"2012";"255676000";""
"Comoros";"2011";"277941000";""
"Comoros";"2010";"280577000";"3"
"Comoros";"2009";"288365000";""
"Comoros";"2008";"277355000";""
"Comoros";"2007";"289228000";""
"Comoros";"2006";"284771000";""
"Comoros";"2005";"280789000";""
"Comoros";"2004";"296393000";""
"Comoros";"2003";"283168000";""
"Comoros";"2002";"265956000";""
"Comoros";"2001";"239347000";""
"Comoros";"2000";"226678000";""
"Comoros";"1999";"228765000";""
"Comoros";"1998";"228031000";""
"Comoros";"1997";"222726000";""
"Comoros";"1996";"220520000";""
"Comoros";"1995";"209126000";""
"Comoros";"1994";"199633000";""
"Comoros";"1993";"187450000";""
"Comoros";"1992";"187895000";""
"Comoros";"1991";"179459000";""
"Comoros";"1990";"184809000";""
"Comoros";"1989";"174681000";""
"Comoros";"1988";"199821000";""
"Comoros";"1987";"203347000";""
"Comoros";"1986";"166564000";""
"Comoros";"1985";"134215000";""
"Comoros";"1984";"104791000";""
"Comoros";"1983";"85801000";""
"Comoros";"1982";"68942000";""
"Comoros";"1981";"54853000";""
"Comoros";"1980";"43977000";""
"Comoros";"1979";"40110000";""
"Comoros";"1978";"29351000";""
"Comoros";"1977";"24523000";""
"Comoros";"1976";"18516000";""
"Comoros";"1975";"4722000";""
"Comoros";"1974";"4292000";""
"Comoros";"1973";"1693000";""
"Comoros";"1972";"1507000";""
"Comoros";"1971";"1238000";""
"Comoros";"1970";"1172000";""
"Congo, Dem. Rep.";"2014";"5507884000";""
"Congo, Dem. Rep.";"2013";"6180066000";""
"Congo, Dem. Rep.";"2012";"5590972000";""
"Congo, Dem. Rep.";"2011";"5530620000";""
"Congo, Dem. Rep.";"2010";"6188384000";"2"
"Congo, Dem. Rep.";"2009";"13083291000";"3"
"Congo, Dem. Rep.";"2008";"12322290000";"3"
"Congo, Dem. Rep.";"2007";"12471708000";"3"
"Congo, Dem. Rep.";"2006";"11342903000";""
"Congo, Dem. Rep.";"2005";"10713717000";""
"Congo, Dem. Rep.";"2004";"11558208000";""
"Congo, Dem. Rep.";"2003";"11363750000";""
"Congo, Dem. Rep.";"2002";"10176855000";""
"Congo, Dem. Rep.";"2001";"11627485000";""
"Congo, Dem. Rep.";"2000";"11804913000";""
"Congo, Dem. Rep.";"1999";"12166588000";""
"Congo, Dem. Rep.";"1998";"13202855000";""
"Congo, Dem. Rep.";"1997";"12337528000";""
"Congo, Dem. Rep.";"1996";"12830258000";""
"Congo, Dem. Rep.";"1995";"13239365000";""
"Congo, Dem. Rep.";"1994";"12321601000";""
"Congo, Dem. Rep.";"1993";"11273324000";""
"Congo, Dem. Rep.";"1992";"11004125000";""
"Congo, Dem. Rep.";"1991";"10840413000";""
"Congo, Dem. Rep.";"1990";"10258588000";""
"Congo, Dem. Rep.";"1989";"9246162000";""
"Congo, Dem. Rep.";"1988";"8562157000";""
"Congo, Dem. Rep.";"1987";"8754248000";""
"Congo, Dem. Rep.";"1986";"7174482000";""
"Congo, Dem. Rep.";"1985";"6153142000";""
"Congo, Dem. Rep.";"1984";"5259332000";""
"Congo, Dem. Rep.";"1983";"5307005000";""
"Congo, Dem. Rep.";"1982";"5059394000";""
"Congo, Dem. Rep.";"1981";"5051805000";""
"Congo, Dem. Rep.";"1980";"4764341000";""
"Congo, Dem. Rep.";"1979";"4527131000";""
"Congo, Dem. Rep.";"1978";"4491662000";""
"Congo, Dem. Rep.";"1977";"3661972000";""
"Congo, Dem. Rep.";"1976";"2918442000";""
"Congo, Dem. Rep.";"1975";"2038616000";""
"Congo, Dem. Rep.";"1974";"1538496000";""
"Congo, Dem. Rep.";"1973";"1046503000";""
"Congo, Dem. Rep.";"1972";"676590000";""
"Congo, Dem. Rep.";"1971";"410052000";""
"Congo, Dem. Rep.";"1970";"345218000";""
"Congo, Rep.";"2014";"3900809000";""
"Congo, Rep.";"2013";"3448328000";""
"Congo, Rep.";"2012";"2829320000";""
"Congo, Rep.";"2011";"2638243000";""
"Congo, Rep.";"2010";"2406094000";"2"
"Congo, Rep.";"2009";"4938038000";"3"
"Congo, Rep.";"2008";"5488060000";"11"
"Congo, Rep.";"2007";"5280189000";"12"
"Congo, Rep.";"2006";"6675548000";""
"Congo, Rep.";"2005";"6251807000";""
"Congo, Rep.";"2004";"6694106000";""
"Congo, Rep.";"2003";"5546476000";""
"Congo, Rep.";"2002";"5163815000";""
"Congo, Rep.";"2001";"4494661000";""
"Congo, Rep.";"2000";"4863696000";""
"Congo, Rep.";"1999";"5006039000";""
"Congo, Rep.";"1998";"5078051000";""
"Congo, Rep.";"1997";"5005051000";""
"Congo, Rep.";"1996";"5199074000";""
"Congo, Rep.";"1995";"5988170000";""
"Congo, Rep.";"1994";"5393929000";""
"Congo, Rep.";"1993";"5074496000";""
"Congo, Rep.";"1992";"4708061000";""
"Congo, Rep.";"1991";"4770657000";""
"Congo, Rep.";"1990";"4898538000";""
"Congo, Rep.";"1989";"4211469000";""
"Congo, Rep.";"1988";"4024934000";""
"Congo, Rep.";"1987";"4249904000";""
"Congo, Rep.";"1986";"3472835000";""
"Congo, Rep.";"1985";"2981205000";""
"Congo, Rep.";"1984";"2008628000";""
"Congo, Rep.";"1983";"1967897000";""
"Congo, Rep.";"1982";"1896771000";""
"Congo, Rep.";"1981";"1429145000";""
"Congo, Rep.";"1980";"1507235000";""
"Congo, Rep.";"1979";"1044386000";""
"Congo, Rep.";"1978";"780553000";""
"Congo, Rep.";"1977";"578774000";""
"Congo, Rep.";"1976";"381344000";""
"Congo, Rep.";"1975";"357186000";""
"Congo, Rep.";"1974";"260489000";""
"Congo, Rep.";"1973";"189110000";""
"Congo, Rep.";"1972";"158184000";""
"Congo, Rep.";"1971";"139976000";""
"Congo, Rep.";"1970";"118820000";""
"Costa Rica";"2014";"20974122000";""
"Costa Rica";"2013";"18734573000";""
"Costa Rica";"2012";"14310359000";""
"Costa Rica";"2011";"10271440000";""
"Costa Rica";"2010";"8154410000";""
"Costa Rica";"2009";"7760168000";""
"Costa Rica";"2008";"8838213000";""
"Costa Rica";"2007";"8409515000";""
"Costa Rica";"2006";"6991747000";""
"Costa Rica";"2005";"6483008000";""
"Costa Rica";"2004";"5707713000";""
"Costa Rica";"2003";"5647612000";""
"Costa Rica";"2002";"5067738000";""
"Costa Rica";"2001";"4882993000";""
"Costa Rica";"2000";"4688175000";""
"Costa Rica";"1999";"4210200000";""
"Costa Rica";"1998";"3956116000";""
"Costa Rica";"1997";"3499606000";""
"Costa Rica";"1996";"3521624000";""
"Costa Rica";"1995";"3850457000";""
"Costa Rica";"1994";"3964260000";""
"Costa Rica";"1993";"3928898000";""
"Costa Rica";"1992";"4004910000";""
"Costa Rica";"1991";"4096225000";""
"Costa Rica";"1990";"3835596000";""
"Costa Rica";"1989";"4676117000";""
"Costa Rica";"1988";"4622623000";""
"Costa Rica";"1987";"4824946000";""
"Costa Rica";"1986";"4683193000";""
"Costa Rica";"1985";"4509219000";""
"Costa Rica";"1984";"4103775000";""
"Costa Rica";"1983";"4300440000";""
"Costa Rica";"1982";"3766618000";""
"Costa Rica";"1981";"3427580000";""
"Costa Rica";"1980";"2863523000";""
"Costa Rica";"1979";"2233305000";""
"Costa Rica";"1978";"1784971000";""
"Costa Rica";"1977";"1415430000";""
"Costa Rica";"1976";"1075345000";""
"Costa Rica";"1975";"874275000";""
"Costa Rica";"1974";"654052000";""
"Costa Rica";"1973";"520728000";""
"Costa Rica";"1972";"437426000";""
"Costa Rica";"1971";"365557000";""
"Costa Rica";"1970";"320105000";""
"Cote d'Ivoire";"2014";"10856989000";""
"Cote d'Ivoire";"2013";"11082030000";""
"Cote d'Ivoire";"2012";"9166282000";""
"Cote d'Ivoire";"2011";"12334464000";""
"Cote d'Ivoire";"2010";"10664764000";""
"Cote d'Ivoire";"2009";"13430782000";"13"
"Cote d'Ivoire";"2008";"12015521000";""
"Cote d'Ivoire";"2007";"12969444000";""
"Cote d'Ivoire";"2006";"11956417000";""
"Cote d'Ivoire";"2005";"11177933000";""
"Cote d'Ivoire";"2004";"12413087000";""
"Cote d'Ivoire";"2003";"12232624000";""
"Cote d'Ivoire";"2002";"11830931000";""
"Cote d'Ivoire";"2001";"11633234000";""
"Cote d'Ivoire";"2000";"12187262000";""
"Cote d'Ivoire";"1999";"13221902000";""
"Cote d'Ivoire";"1998";"14851812000";""
"Cote d'Ivoire";"1997";"15608684000";""
"Cote d'Ivoire";"1996";"19523631000";""
"Cote d'Ivoire";"1995";"18898409000";""
"Cote d'Ivoire";"1994";"17394936000";""
"Cote d'Ivoire";"1993";"19070885000";""
"Cote d'Ivoire";"1992";"18545915000";""
"Cote d'Ivoire";"1991";"18174033000";""
"Cote d'Ivoire";"1990";"17251134000";""
"Cote d'Ivoire";"1989";"14820470000";""
"Cote d'Ivoire";"1988";"13342271000";""
"Cote d'Ivoire";"1987";"13577092000";""
"Cote d'Ivoire";"1986";"11449806000";""
"Cote d'Ivoire";"1985";"9658948000";""
"Cote d'Ivoire";"1984";"8545897000";""
"Cote d'Ivoire";"1983";"8858430000";""
"Cote d'Ivoire";"1982";"8961396000";""
"Cote d'Ivoire";"1981";"8140841000";""
"Cote d'Ivoire";"1980";"7462432000";""
"Cote d'Ivoire";"1979";"4772168000";""
"Cote d'Ivoire";"1978";"3835978000";""
"Cote d'Ivoire";"1977";"2572850000";""
"Cote d'Ivoire";"1976";"1827780000";""
"Cote d'Ivoire";"1975";"1464556000";""
"Cote d'Ivoire";"1974";"1066224000";""
"Cote d'Ivoire";"1973";"863196000";""
"Cote d'Ivoire";"1972";"579854000";""
"Cote d'Ivoire";"1971";"514329000";""
"Cote d'Ivoire";"1970";"373533000";""
"Djibouti";"2014";"957452000";""
"Djibouti";"2013";"831767000";""
"Djibouti";"2012";"807673000";""
"Djibouti";"2011";"775826000";""
"Djibouti";"2010";"769694000";""
"Djibouti";"2009";"894082000";""
"Djibouti";"2008";"843292000";"14"
"Djibouti";"2007";"812865000";""
"Djibouti";"2006";"565973000";""
"Djibouti";"2005";"485131000";""
"Djibouti";"2004";"456662000";""
"Djibouti";"2003";"395043000";""
"Djibouti";"2002";"359385000";""
"Djibouti";"2001";"298442000";""
"Djibouti";"2000";"298600000";""
"Djibouti";"1999";"269330000";""
"Djibouti";"1998";"279005000";""
"Djibouti";"1997";"262658000";""
"Djibouti";"1996";"287625000";""
"Djibouti";"1995";"272438000";""
"Djibouti";"1994";"257656000";""
"Djibouti";"1993";"232492000";""
"Djibouti";"1992";"219981000";""
"Djibouti";"1991";"204847000";""
"Djibouti";"1990";"155289000";""
"Djibouti";"1989";"131250000";""
"Djibouti";"1988";"158288000";""
"Djibouti";"1987";"154397000";""
"Djibouti";"1986";"119265000";""
"Djibouti";"1985";"95976000";""
"Djibouti";"1984";"62017000";""
"Djibouti";"1983";"33566000";""
"Djibouti";"1982";"24411000";""
"Djibouti";"1981";"19836000";""
"Djibouti";"1980";"25820000";""
"Djibouti";"1979";"20524000";""
"Djibouti";"1978";"18859000";""
"Djibouti";"1977";"19237000";""
"Djibouti";"1976";"17255000";""
"Djibouti";"1975";"12234000";""
"Djibouti";"1974";"8216000";""
"Djibouti";"1973";"6286000";""
"Djibouti";"1972";"5369000";""
"Djibouti";"1971";"2637000";""
"Djibouti";"1970";"2595000";""
"Dominica";"2014";"291376000";""
"Dominica";"2013";"293006000";""
"Dominica";"2012";"287928000";""
"Dominica";"2011";"263594000";""
"Dominica";"2010";"254546000";""
"Dominica";"2009";"255031000";""
"Dominica";"2008";"243620000";""
"Dominica";"2007";"248676000";""
"Dominica";"2006";"255974000";""
"Dominica";"2005";"277366000";""
"Dominica";"2004";"308100000";""
"Dominica";"2003";"307393000";""
"Dominica";"2002";"248883000";""
"Dominica";"2001";"232893000";""
"Dominica";"2000";"183326000";""
"Dominica";"1999";"134175000";""
"Dominica";"1998";"113901000";""
"Dominica";"1997";"105115000";""
"Dominica";"1996";"116471000";""
"Dominica";"1995";"104870000";""
"Dominica";"1994";"99702000";""
"Dominica";"1993";"98251000";""
"Dominica";"1992";"97712000";""
"Dominica";"1991";"98103000";""
"Dominica";"1990";"90753000";""
"Dominica";"1989";"80619000";""
"Dominica";"1988";"76654000";""
"Dominica";"1987";"75386000";""
"Dominica";"1986";"61404000";""
"Dominica";"1985";"58688000";""
"Dominica";"1984";"51479000";""
"Dominica";"1983";"39154000";""
"Dominica";"1982";"20520000";""
"Dominica";"1981";"14434000";""
"Dominican Republic";"2014";"26707974000";""
"Dominican Republic";"2013";"24526682000";""
"Dominican Republic";"2012";"22101551000";""
"Dominican Republic";"2011";"15097332000";""
"Dominican Republic";"2010";"13498619000";""
"Dominican Republic";"2009";"11853859000";""
"Dominican Republic";"2008";"10609349000";""
"Dominican Republic";"2007";"10747918000";""
"Dominican Republic";"2006";"9219829000";""
"Dominican Republic";"2005";"7751823000";"14"
"Dominican Republic";"2004";"7818993000";""
"Dominican Republic";"2003";"7276844000";""
"Dominican Republic";"2002";"6635155000";""
"Dominican Republic";"2001";"5250721000";""
"Dominican Republic";"2000";"4652267000";""
"Dominican Republic";"1999";"4794694000";""
"Dominican Republic";"1998";"4473496000";""
"Dominican Republic";"1997";"4309979000";""
"Dominican Republic";"1996";"4414761000";""
"Dominican Republic";"1995";"4532947000";""
"Dominican Republic";"1994";"4366316000";""
"Dominican Republic";"1993";"4957326000";""
"Dominican Republic";"1992";"4716246000";""
"Dominican Republic";"1991";"4599351000";""
"Dominican Republic";"1990";"4484666000";""
"Dominican Republic";"1989";"4159661000";""
"Dominican Republic";"1988";"4072687000";""
"Dominican Republic";"1987";"4012436000";""
"Dominican Republic";"1986";"3762209000";""
"Dominican Republic";"1985";"3573467000";""
"Dominican Republic";"1984";"3184571000";""
"Dominican Republic";"1983";"3004358000";""
"Dominican Republic";"1982";"2598219000";""
"Dominican Republic";"1981";"2372036000";""
"Dominican Republic";"1980";"2081567000";""
"Dominican Republic";"1979";"1682577000";""
"Dominican Republic";"1978";"1406647000";""
"Dominican Republic";"1977";"1189250000";""
"Dominican Republic";"1976";"875533000";""
"Dominican Republic";"1975";"729788000";""
"Dominican Republic";"1974";"625955000";""
"Dominican Republic";"1973";"516416000";""
"Dominican Republic";"1972";"480997000";""
"Dominican Republic";"1971";"439941000";""
"Dominican Republic";"1970";"389548000";""
"East Asia & Pacific (developing only)";"2014";"1816586519000";""
