"Country or Area";"Year";"Value";"Value Footnotes"
"Kuwait";"2012";"220.0010358583";""
"Kuwait";"2011";"216.8736243082";""
"Kuwait";"2010";"182.257533436";"2"
"Kuwait";"2009";"151.5950033343";"2"
"Kuwait";"2008";"226.0942040238";"2"
"Kuwait";"2007";"183.4754092105";"2"
"Kuwait";"2006";"179.8578134039";"2"
"Kuwait";"2005";"160.9016588142";"2"
"Kuwait";"2004";"119.1729620199";"2"
"Kuwait";"2003";"100.7158278368";"2"
"Kuwait";"2002";"88.2190162743";"2"
"Kuwait";"2001";"89.6190249737";"2"
"Kuwait";"2000";"100";"2"
"Kyrgyz Republic";"2014";"105.3585157697";""
"Kyrgyz Republic";"2013";"107.4929296661";""
"Kyrgyz Republic";"2012";"110.4123926198";""
"Kyrgyz Republic";"2011";"112.64608417";""
"Kyrgyz Republic";"2010";"109.9025812806";"2"
"Kyrgyz Republic";"2009";"106.1417842583";"2"
"Kyrgyz Republic";"2008";"103.8636765923";"2"
"Kyrgyz Republic";"2007";"102.6505887381";"2"
"Kyrgyz Republic";"2006";"103.045004064";"2"
"Kyrgyz Republic";"2005";"100.9275651476";"2"
"Kyrgyz Republic";"2004";"108.5474585833";"2"
"Kyrgyz Republic";"2003";"110.646916643";"2"
"Kyrgyz Republic";"2002";"105.2775305075";"2"
"Kyrgyz Republic";"2001";"100.6214390662";"2"
"Kyrgyz Republic";"2000";"100";"2"
"Lao PDR";"2014";"105.8171703134";""
"Lao PDR";"2013";"107.676174406";""
"Lao PDR";"2012";"111.4370185161";""
"Lao PDR";"2011";"120.7256039688";""
"Lao PDR";"2010";"120.9720769963";"2"
"Lao PDR";"2009";"103.4557409514";"2"
"Lao PDR";"2008";"109.0994040131";"2"
"Lao PDR";"2007";"113.5500101557";"2"
"Lao PDR";"2006";"117.0204359189";"2"
"Lao PDR";"2005";"94.3627647326";"2"
"Lao PDR";"2004";"95.3057327601";"2"
"Lao PDR";"2003";"100.6791646725";"2"
"Lao PDR";"2002";"103.070542887";"2"
"Lao PDR";"2001";"101.3744534963";"2"
"Lao PDR";"2000";"100";"2"
"Latvia";"2014";"104.079658269";""
"Latvia";"2013";"103.4702966233";""
"Latvia";"2012";"102.1184295002";""
"Latvia";"2011";"104.9842596014";""
"Latvia";"2010";"106.1518324607";"2"
"Latvia";"2009";"103.4415729085";"2"
"Latvia";"2008";"103.8154763396";"2"
"Latvia";"2007";"108.0276964439";"2"
"Latvia";"2006";"102.4515507192";"2"
"Latvia";"2005";"103.4426209594";"2"
"Latvia";"2004";"106.5449873958";"2"
"Latvia";"2003";"104.1104510673";"2"
"Latvia";"2002";"104.7066961277";"2"
"Latvia";"2001";"101.3326695147";"2"
"Latvia";"2000";"100";"2"
"Lebanon";"2014";"99.7486196553";""
"Lebanon";"2013";"98.9477215249";""
"Lebanon";"2012";"100.0535989913";""
"Lebanon";"2011";"99.430181752";""
"Lebanon";"2010";"102.0880771833";"2"
"Lebanon";"2009";"103.9116293415";"2"
"Lebanon";"2008";"98.1551320178";"2"
"Lebanon";"2007";"97.0860449463";"2"
"Lebanon";"2006";"95.3889901443";"2"
"Lebanon";"2005";"92.8004958534";"2"
"Lebanon";"2004";"100.3374338208";"2"
"Lebanon";"2003";"102.6899435297";"2"
"Lebanon";"2002";"104.6579014297";"2"
"Lebanon";"2001";"102.2045691738";"2"
"Lebanon";"2000";"100";"2"
"Lesotho";"2014";"74.8002110087";""
"Lesotho";"2013";"74.5770685104";""
"Lesotho";"2012";"76.2346020984";""
"Lesotho";"2011";"74.2784618499";""
"Lesotho";"2010";"77.3162029844";"2"
"Lesotho";"2009";"81.5748666097";"2"
"Lesotho";"2008";"74.7212933591";"2"
"Lesotho";"2007";"81.7340129661";"2"
"Lesotho";"2006";"84.1675542504";"2"
"Lesotho";"2005";"86.5350999609";"2"
"Lesotho";"2004";"87.9748103517";"2"
"Lesotho";"2003";"94.6076834906";"2"
"Lesotho";"2002";"101.4964041918";"2"
"Lesotho";"2001";"100.2234594893";"2"
"Lesotho";"2000";"100";"2"
"Lesotho";"1999";"99.0566037736";"2"
"Lesotho";"1998";"100";"2"
"Lesotho";"1997";"100";"2"
"Lesotho";"1996";"100";"2"
"Lesotho";"1995";"100";"2"
"Lesotho";"1994";"100";"2"
"Lesotho";"1993";"100";"2"
"Lesotho";"1992";"100.8196721311";"2"
"Lesotho";"1991";"88.7096774194";"2"
"Lesotho";"1990";"100";"2"
"Lesotho";"1989";"100";"2"
"Lesotho";"1988";"101.0638297872";"2"
"Lesotho";"1987";"63.7362637363";"2"
"Lesotho";"1986";"93.1506849315";"2"
"Lesotho";"1985";"100";"2"
"Lesotho";"1984";"102.4390243902";"2"
"Lesotho";"1983";"102.0202020202";"2"
"Lesotho";"1982";"106.5217391304";"2"
"Lesotho";"1981";"116";"2"
"Lesotho";"1980";"131";"2"
"Liberia";"2014";"127.7605127955";""
"Liberia";"2013";"148.4943397079";""
"Liberia";"2012";"130.1555618473";""
"Liberia";"2011";"152.6702379499";""
"Liberia";"2010";"133.6639621102";"2"
"Liberia";"2009";"111.6952202538";"2"
"Liberia";"2008";"121.1377676461";"2"
"Liberia";"2007";"119.6624208588";"2"
"Liberia";"2006";"119.7723536346";"2"
"Liberia";"2005";"114.3181254195";"2"
"Liberia";"2004";"112.6440703408";"2"
"Liberia";"2003";"110.0265897739";"2"
"Liberia";"2002";"104.7348273239";"2"
"Liberia";"2001";"100.7655152306";"2"
"Liberia";"2000";"100";"2"
"Liberia";"1987";"83.9085593342";"2"
"Liberia";"1986";"93.5000714184";"2"
"Liberia";"1985";"100";"2"
"Liberia";"1984";"93.1739380342";"2"
"Liberia";"1983";"103.3334888069";"2"
"Liberia";"1982";"105.2258823983";"2"
"Liberia";"1981";"102.3142855981";"2"
"Liberia";"1980";"111.0253047298";"2"
"Libya";"2014";"221.7747894809";""
"Libya";"2013";"224.0517380382";""
"Libya";"2012";"223.8254231513";""
"Libya";"2011";"206.6240248906";""
"Libya";"2010";"183.6300672569";"2"
"Libya";"2009";"148.5991005802";"2"
"Libya";"2008";"223.7308058335";"2"
"Libya";"2007";"182.2389109335";"2"
"Libya";"2006";"177.0735919345";"2"
"Libya";"2005";"157.8264623764";"2"
"Libya";"2004";"118.0455458322";"2"
"Libya";"2003";"96.3237410184";"2"
"Libya";"2002";"87.1265892758";"2"
"Libya";"2001";"87.4747474747";"2"
"Libya";"2000";"100";"2"
"Libya";"1985";"102.2613042202";"2"
"Libya";"1984";"100.0924854566";"2"
"Libya";"1983";"97.1609759797";"2"
"Libya";"1982";"104.6687456133";"2"
"Lithuania";"2014";"94.362745098";""
"Lithuania";"2013";"94.2849099099";""
"Lithuania";"2012";"93.5830108716";""
"Lithuania";"2011";"93.7834159619";""
"Lithuania";"2010";"94.4444444444";"2"
"Lithuania";"2009";"96.6130884041";"2"
"Lithuania";"2008";"95.6457925636";"2"
"Lithuania";"2007";"98.8323500492";"2"
"Lithuania";"2006";"97.5265475265";"2"
"Lithuania";"2005";"100.3090412534";"2"
"Lithuania";"2004";"103.9155681105";"2"
"Lithuania";"2003";"103.2394141993";"2"
"Lithuania";"2002";"99.1535857187";"2"
"Lithuania";"2001";"98.8553113553";"2"
"Lithuania";"2000";"100";"2"
"Luxembourg";"2014";"74.1293780381";""
"Luxembourg";"2013";"74.8276895415";""
"Luxembourg";"2012";"74.684854534";""
"Luxembourg";"2011";"77.8687780458";""
"Luxembourg";"2010";"79.9295774648";"2"
"Luxembourg";"2009";"82.9770014422";"2"
"Luxembourg";"2008";"82.3037233301";"2"
"Luxembourg";"2007";"85.1996594954";"2"
"Luxembourg";"2006";"85.9544199873";"2"
"Luxembourg";"2005";"88.8386576028";"2"
"Luxembourg";"2004";"89.675001883";"2"
"Luxembourg";"2003";"94.7736418511";"2"
"Luxembourg";"2002";"100.4198116878";"2"
"Luxembourg";"2001";"98.8556338028";"2"
"Luxembourg";"2000";"100";"2"
"Macao SAR, China";"2014";"86.6789138408";""
"Macao SAR, China";"2013";"86.3602881519";""
"Macao SAR, China";"2012";"87.533914995";""
"Macao SAR, China";"2011";"87.5928753745";""
"Macao SAR, China";"2010";"88.064047705";"2"
"Macao SAR, China";"2009";"90.4288369572";"2"
"Macao SAR, China";"2008";"82.4219633656";"2"
"Macao SAR, China";"2007";"87.0415589844";"2"
"Macao SAR, China";"2006";"89.807994918";"2"
"Macao SAR, China";"2005";"91.45274036";"2"
"Macao SAR, China";"2004";"94.8320303091";"2"
"Macao SAR, China";"2003";"98.0155759595";"2"
"Macao SAR, China";"2002";"102.3678785493";"2"
"Macao SAR, China";"2001";"101.1891821283";"2"
"Macao SAR, China";"2000";"100";"2"
"Macedonia, FYR";"2014";"90.6560755759";""
"Macedonia, FYR";"2013";"88.2332952853";""
"Macedonia, FYR";"2012";"87.1671898702";""
"Macedonia, FYR";"2011";"86.4448009331";""
"Macedonia, FYR";"2010";"92.3109084525";"2"
"Macedonia, FYR";"2009";"95.3615493952";"2"
"Macedonia, FYR";"2008";"91.1540884555";"2"
"Macedonia, FYR";"2007";"92.0479316924";"2"
"Macedonia, FYR";"2006";"92.2408629294";"2"
"Macedonia, FYR";"2005";"93.7040182264";"2"
"Macedonia, FYR";"2004";"94.9750080812";"2"
"Macedonia, FYR";"2003";"96.0204969657";"2"
"Macedonia, FYR";"2002";"97.9810477701";"2"
"Macedonia, FYR";"2001";"98.9246401421";"2"
"Macedonia, FYR";"2000";"100";"2"
"Madagascar";"2014";"84.3091266208";""
"Madagascar";"2013";"78.6843186506";""
"Madagascar";"2012";"80.119375762";""
"Madagascar";"2011";"79.848136801";""
"Madagascar";"2010";"76.8944710522";"2"
"Madagascar";"2009";"74.6808919694";"2"
"Madagascar";"2008";"71.0214351222";"2"
"Madagascar";"2007";"73.8756113772";"2"
"Madagascar";"2006";"74.1638610188";"2"
"Madagascar";"2005";"75.431580014";"2"
"Madagascar";"2004";"80.696898478";"2"
"Madagascar";"2003";"85.4984689264";"2"
"Madagascar";"2002";"86.8039331448";"2"
"Madagascar";"2001";"90.5275728282";"2"
"Madagascar";"2000";"100";"2"
"Madagascar";"1999";"88.8888888889";"2"
"Madagascar";"1998";"93.75";"2"
"Madagascar";"1997";"84.693877551";"2"
"Madagascar";"1996";"81.5533980583";"2"
"Madagascar";"1995";"79.6116504854";"2"
"Madagascar";"1994";"77.6595744681";"2"
"Madagascar";"1993";"71.5909090909";"2"
"Madagascar";"1992";"71.1111111111";"2"
"Madagascar";"1991";"72.0930232558";"2"
"Madagascar";"1990";"80.9523809524";"2"
"Madagascar";"1989";"70.5128205128";"2"
"Madagascar";"1988";"94.3661971831";"2"
"Madagascar";"1987";"94.3661971831";"2"
"Madagascar";"1986";"112.0689655172";"2"
"Madagascar";"1985";"96.5517241379";"2"
"Madagascar";"1984";"106.7796610169";"2"
"Madagascar";"1983";"100";"2"
"Madagascar";"1982";"92.1875";"2"
"Madagascar";"1981";"82.6086956522";"2"
"Madagascar";"1980";"83.3333333333";"2"
"Malawi";"2014";"99.8949799599";""
"Malawi";"2013";"97.5740878024";""
"Malawi";"2012";"97.6854423671";""
"Malawi";"2011";"101.5007024817";""
"Malawi";"2010";"99.3972746458";"2"
"Malawi";"2009";"97.8230290092";"2"
"Malawi";"2008";"79.7355306576";"2"
"Malawi";"2007";"85.6894946987";"2"
"Malawi";"2006";"87.1161454979";"2"
"Malawi";"2005";"82.9057148681";"2"
"Malawi";"2004";"83.8487461748";"2"
"Malawi";"2003";"87.2120335079";"2"
"Malawi";"2002";"92.8629030444";"2"
"Malawi";"2001";"101.2154608487";"2"
"Malawi";"2000";"100";"2"
"Malawi";"1999";"106.1224489796";"2"
"Malawi";"1998";"103.0927835052";"2"
"Malawi";"1997";"117.1428571429";"2"
"Malawi";"1996";"112.380952381";"2"
"Malawi";"1995";"105.6603773585";"2"
"Malawi";"1994";"89.3203883495";"2"
"Malawi";"1993";"114.1176470588";"2"
"Malawi";"1992";"127.7777777778";"2"
"Malawi";"1991";"157.4712643678";"2"
"Malawi";"1990";"148.2352941176";"2"
"Malawi";"1989";"138.1578947368";"2"
"Malawi";"1988";"129.3333333333";"2"
"Malawi";"1987";"137.3134328358";"2"
"Malawi";"1986";"144.8275862069";"2"
"Malawi";"1985";"167.3469387755";"2"
"Malawi";"1984";"191.0714285714";"2"
"Malawi";"1983";"185.9649122807";"2"
"Malawi";"1982";"200";"2"
"Malawi";"1981";"195.2380952381";"2"
"Malawi";"1980";"163.3333333333";"2"
"Malaysia";"2014";"96.236136882";""
"Malaysia";"2013";"96.6313571567";""
"Malaysia";"2012";"97.0229735991";""
"Malaysia";"2011";"97.6772711089";""
"Malaysia";"2010";"97.5877410712";"2"
"Malaysia";"2009";"95.8025994663";"2"
"Malaysia";"2008";"109.1875611079";"2"
"Malaysia";"2007";"101.9632584885";"2"
"Malaysia";"2006";"101.8670667352";"2"
"Malaysia";"2005";"102.3577558813";"2"
"Malaysia";"2004";"101.1967983477";"2"
"Malaysia";"2003";"101.5815770486";"2"
"Malaysia";"2002";"100.1022336936";"2"
"Malaysia";"2001";"99.896049896";"2"
"Malaysia";"2000";"100";"2"
"Malaysia";"1999";"105.1020408163";"2"
"Malaysia";"1998";"107";"2"
"Malaysia";"1997";"111.214953271";"2"
"Malaysia";"1996";"112.0689655172";"2"
"Malaysia";"1995";"108.547008547";"2"
"Malaysia";"1994";"110.1851851852";"2"
"Malaysia";"1993";"108.5714285714";"2"
"Malaysia";"1992";"109.0909090909";"2"
"Malaysia";"1991";"109.1743119266";"2"
"Malaysia";"1990";"102.7272727273";"2"
"Malaysia";"1989";"94.2307692308";"2"
"Malaysia";"1988";"88.8888888889";"2"
"Malaysia";"1987";"87.5";"2"
"Malaysia";"1986";"75.3086419753";"2"
"Malaysia";"1985";"80.2197802198";"2"
"Malaysia";"1984";"86.3157894737";"2"
"Malaysia";"1983";"70.5882352941";"2"
"Malaysia";"1982";"64.4859813084";"2"
"Malaysia";"1981";"62.2807017544";"2"
"Malaysia";"1980";"71.4285714286";"2"
"Maldives";"2014";"91.1654164995";""
"Maldives";"2013";"87.8490425565";""
"Maldives";"2012";"85.6328861963";""
"Maldives";"2011";"86.6646623354";""
"Maldives";"2010";"93.0398377637";"2"
"Maldives";"2009";"90.975160723";"2"
"Maldives";"2008";"83.5119529265";"2"
"Maldives";"2007";"90.5805668595";"2"
"Maldives";"2006";"94.3354207251";"2"
"Maldives";"2005";"92.7332455411";"2"
"Maldives";"2004";"93.0944992199";"2"
"Maldives";"2003";"97.7637617591";"2"
"Maldives";"2002";"104.2633547591";"2"
"Maldives";"2001";"100.5676745021";"2"
"Maldives";"2000";"100";"2"
"Mali";"2014";"138.8578975498";""
"Mali";"2013";"148.8104166078";""
"Mali";"2012";"158.6132052704";""
"Mali";"2011";"181.1468627961";""
"Mali";"2010";"161.6107426292";"2"
"Mali";"2009";"135.492431458";"2"
"Mali";"2008";"120.3509594278";"2"
"Mali";"2007";"115.6616418237";"2"
"Mali";"2006";"112.4576390661";"2"
"Mali";"2005";"100.3925712509";"2"
"Mali";"2004";"113.6090689763";"2"
"Mali";"2003";"121.7240440376";"2"
"Mali";"2002";"102.3043643214";"2"
"Mali";"2001";"95.0301450961";"2"
"Mali";"2000";"100";"2"
"Mali";"1999";"100.9900990099";"2"
"Mali";"1998";"111.7647058824";"2"
"Mali";"1997";"106.5420560748";"2"
"Mali";"1996";"110.7438016529";"2"
"Mali";"1995";"109.6";"2"
"Mali";"1994";"100.8849557522";"2"
"Mali";"1993";"109.4827586207";"2"
"Mali";"1992";"113.3333333333";"2"
"Mali";"1991";"126.9565217391";"2"
"Mali";"1990";"134.7826086957";"2"
"Mali";"1989";"130.6930693069";"2"
"Mali";"1988";"128.4403669725";"2"
"Mali";"1987";"126.8518518519";"2"
"Mali";"1986";"112";"2"
"Mali";"1985";"121.1764705882";"2"
"Mali";"1984";"124.7058823529";"2"
"Mali";"1983";"119.3548387097";"2"
"Mali";"1982";"109.8039215686";"2"
"Mali";"1981";"107.1428571429";"2"
"Mali";"1980";"116.40625";"2"
"Malta";"2014";"126.5321104274";""
"Malta";"2013";"125.7093050343";""
"Malta";"2012";"119.6470265073";""
"Malta";"2011";"136.3424082192";""
"Malta";"2010";"131.5203955501";"2"
"Malta";"2009";"123.3683049168";"2"
"Malta";"2008";"109.836954478";"2"
"Malta";"2007";"106.0391483799";"2"
"Malta";"2006";"102.5912657753";"2"
"Malta";"2005";"95.4911213829";"2"
"Malta";"2004";"100.6392963853";"2"
"Malta";"2003";"102.8470646881";"2"
"Malta";"2002";"106.917575288";"2"
"Malta";"2001";"101.9315652331";"2"
"Malta";"2000";"100";"2"
"Marshall Islands";"2014";"107.749825478";""
"Marshall Islands";"2013";"106.7030232268";""
"Marshall Islands";"2012";"99.2789340906";""
"Marshall Islands";"2011";"100.0458237115";""
"Marshall Islands";"2010";"99.5585351195";"2"
"Marshall Islands";"2009";"99.8202891908";"2"
"Marshall Islands";"2008";"106.6552145817";"2"
"Marshall Islands";"2007";"107.0681698294";"2"
"Marshall Islands";"2006";"107.3270529731";"2"
"Marshall Islands";"2005";"107.3958570296";"2"
"Marshall Islands";"2004";"106.3679324234";"2"
"Marshall Islands";"2003";"104.9630103561";"2"
"Marshall Islands";"2002";"101.6543574671";"2"
"Marshall Islands";"2001";"102.2385512186";"2"
"Marshall Islands";"2000";"100";"2"
"Mauritania";"2014";"140.5068010544";""
"Mauritania";"2013";"157.7405043306";""
"Mauritania";"2012";"149.693231414";""
"Mauritania";"2011";"168.0675558838";""
"Mauritania";"2010";"172.5997830296";"2"
"Mauritania";"2009";"136.7073045896";"2"
"Mauritania";"2008";"150.8386492675";"2"
"Mauritania";"2007";"128.7472224427";"2"
"Mauritania";"2006";"133.2215271303";"2"
"Mauritania";"2005";"124.4860726481";"2"
"Mauritania";"2004";"95.4678076294";"2"
"Mauritania";"2003";"94.3786073681";"2"
"Mauritania";"2002";"98.8512643505";"2"
"Mauritania";"2001";"99.2753945451";"2"
"Mauritania";"2000";"100";"2"
"Mauritania";"1999";"103.7735849057";"2"
"Mauritania";"1998";"103.3333333333";"2"
"Mauritania";"1997";"102.9411764706";"2"
"Mauritania";"1996";"93.75";"2"
"Mauritania";"1995";"102.2058823529";"2"
"Mauritania";"1994";"97.037037037";"2"
"Mauritania";"1993";"120.2702702703";"2"
"Mauritania";"1992";"109.8039215686";"2"
"Mauritania";"1991";"104.0816326531";"2"
"Mauritania";"1990";"97.3154362416";"2"
"Mauritania";"1989";"97.1428571429";"2"
"Mauritania";"1988";"86.524822695";"2"
"Mauritania";"1987";"93.75";"2"
"Mauritania";"1986";"93.2773109244";"2"
"Mauritania";"1985";"88.0341880342";"2"
"Mauritania";"1984";"80.701754386";"2"
"Mauritania";"1983";"77.0491803279";"2"
"Mauritania";"1982";"80.8";"2"
"Mauritania";"1981";"79.3893129771";"2"
"Mauritania";"1980";"72.2627737226";"2"
"Mauritius";"2014";"75.8488539495";""
"Mauritius";"2013";"75.9976748538";""
"Mauritius";"2012";"71.6644786017";""
"Mauritius";"2011";"71.0473357889";""
"Mauritius";"2010";"72.7668096366";"2"
"Mauritius";"2009";"80.5182430078";"2"
"Mauritius";"2008";"76.1848028346";"2"
"Mauritius";"2007";"85.8807813667";"2"
"Mauritius";"2006";"86.3709677419";"2"
"Mauritius";"2005";"91.9164396004";"2"
"Mauritius";"2004";"100.8421052632";"2"
"Mauritius";"2003";"104.4444444444";"2"
"Mauritius";"2002";"98.1382978723";"2"
"Mauritius";"2001";"94.52181987";"2"
"Mauritius";"2000";"100";"2"
"Mauritius";"1999";"96.9387755102";"2"
"Mauritius";"1998";"94.1747572816";"2"
"Mauritius";"1997";"91.3793103448";"2"
"Mauritius";"1996";"90.6779661017";"2"
"Mauritius";"1995";"88.4955752212";"2"
"Mauritius";"1994";"89.2156862745";"2"
"Mauritius";"1993";"90.5660377358";"2"
"Mauritius";"1992";"93.137254902";"2"
"Mauritius";"1991";"94.1747572816";"2"
"Mauritius";"1990";"92.6315789474";"2"
"Mauritius";"1989";"93.3333333333";"2"
"Mauritius";"1988";"96.6292134831";"2"
"Mauritius";"1987";"96.3855421687";"2"
"Mauritius";"1986";"87.012987013";"2"
"Mauritius";"1985";"80.2816901408";"2"
"Mauritius";"1984";"81.3333333333";"2"
"Mauritius";"1983";"79.746835443";"2"
"Mauritius";"1982";"78.0487804878";"2"
"Mauritius";"1981";"82.4175824176";"2"
"Mauritius";"1980";"92.5";"2"
"Mexico";"2014";"97.1731431951";""
"Mexico";"2013";"99.6647408174";""
"Mexico";"2012";"97.5656158002";""
"Mexico";"2011";"99.5567147841";""
"Mexico";"2010";"99.0372548335";"2"
"Mexico";"2009";"97.0737366147";"2"
"Mexico";"2008";"98.8198565179";"2"
"Mexico";"2007";"106.4071621689";"2"
"Mexico";"2006";"106.4071233009";"2"
"Mexico";"2005";"110.4607930899";"2"
"Mexico";"2004";"112.5251853726";"2"
"Mexico";"2003";"112.525347811";"2"
"Mexico";"2002";"113.0714367576";"2"
"Mexico";"2001";"110.854380376";"2"
"Mexico";"2000";"100";"2"
"Mexico";"1999";"95";"2"
"Mexico";"1998";"94";"2"
"Mexico";"1997";"97.0588235294";"2"
"Mexico";"1996";"96.1165048544";"2"
"Mexico";"1995";"92.4528301887";"2"
"Mexico";"1994";"95.9183673469";"2"
"Mexico";"1993";"97.9166666667";"2"
"Mexico";"1992";"96.9072164948";"2"
"Mexico";"1991";"97.8494623656";"2"
"Mexico";"1990";"102.1505376344";"2"
"Mexico";"1989";"90.3225806452";"2"
"Mexico";"1988";"90.3225806452";"2"
"Mexico";"1987";"113.2530120482";"2"
"Mexico";"1986";"109.3333333333";"2"
"Mexico";"1985";"173.9130434783";"2"
"Mexico";"1984";"197.1428571429";"2"
"Mexico";"1983";"207.3529411765";"2"
"Mexico";"1982";"245.3125";"2"
"Mexico";"1981";"306.5573770492";"2"
"Mexico";"1980";"305.3571428571";"2"
"Micronesia, Fed. Sts.";"2014";"75.2379889526";""
"Micronesia, Fed. Sts.";"2013";"73.4205999034";""
"Micronesia, Fed. Sts.";"2012";"74.6028850888";""
"Micronesia, Fed. Sts.";"2011";"75.3103651461";""
"Micronesia, Fed. Sts.";"2010";"80.5885040675";"2"
"Micronesia, Fed. Sts.";"2009";"79.7128240058";"2"
"Micronesia, Fed. Sts.";"2008";"79.5706019571";"2"
"Micronesia, Fed. Sts.";"2007";"84.1033111863";"2"
"Micronesia, Fed. Sts.";"2006";"88.1840812173";"2"
"Micronesia, Fed. Sts.";"2005";"84.7504500466";"2"
"Micronesia, Fed. Sts.";"2004";"87.9742370254";"2"
"Micronesia, Fed. Sts.";"2003";"97.9240584646";"2"
"Micronesia, Fed. Sts.";"2002";"106.4720437177";"2"
"Micronesia, Fed. Sts.";"2001";"100.0556163251";"2"
"Micronesia, Fed. Sts.";"2000";"100";"2"
"Moldova";"2014";"70.6914556762";""
"Moldova";"2013";"73.4948681735";""
"Moldova";"2012";"74.2448158079";""
"Moldova";"2011";"75.7756367524";""
"Moldova";"2010";"77.9001873156";"2"
"Moldova";"2009";"77.9001873156";"2"
"Moldova";"2008";"79.6909962194";"2"
"Moldova";"2007";"81.8066863845";"2"
"Moldova";"2006";"82.5572064431";"2"
"Moldova";"2005";"86.5263029067";"2"
"Moldova";"2004";"89.8865476798";"2"
"Moldova";"2003";"93.2467924528";"2"
"Moldova";"2002";"95.04";"2"
"Moldova";"2001";"96";"2"
"Moldova";"2000";"100";"2"
"Mongolia";"2014";"172.2325303224";""
"Mongolia";"2013";"188.8793255136";""
"Mongolia";"2012";"204.3241907919";""
"Mongolia";"2011";"219.7914178269";""
"Mongolia";"2010";"214.5125790967";"2"
"Mongolia";"2009";"176.0525154787";"2"
"Mongolia";"2008";"188.9064382622";"2"
"Mongolia";"2007";"172.6843893421";"2"
"Mongolia";"2006";"170.0762521889";"2"
"Mongolia";"2005";"124.7032551322";"2"
"Mongolia";"2004";"119.2894863775";"2"
"Mongolia";"2003";"104.5067641669";"2"
"Mongolia";"2002";"103.48117354";"2"
"Mongolia";"2001";"99.3712344668";"2"
"Mongolia";"2000";"100";"2"
"Morocco";"2014";"125.2077623952";""
"Morocco";"2013";"122.7135838615";""
"Morocco";"2012";"123.8325527113";""
"Morocco";"2011";"104.910114823";""
"Morocco";"2010";"104.910114823";"2"
"Morocco";"2009";"106.4759374323";"2"
"Morocco";"2008";"115.9780687679";"2"
"Morocco";"2007";"98.4005369532";"2"
"Morocco";"2006";"100.3508178658";"2"
"Morocco";"2005";"99.3960051363";"2"
"Morocco";"2004";"104.7260788973";"2"
"Morocco";"2003";"105.4877231075";"2"
"Morocco";"2002";"101.0585042281";"2"
"Morocco";"2001";"96.9199178645";"2"
"Morocco";"2000";"100";"2"
"Morocco";"1999";"103.8834951456";"2"
"Morocco";"1998";"105.8823529412";"2"
"Morocco";"1997";"94.7826086957";"2"
"Morocco";"1996";"91.5384615385";"2"
"Morocco";"1995";"89.0625";"2"
"Morocco";"1994";"79.674796748";"2"
"Morocco";"1993";"88.1818181818";"2"
"Morocco";"1992";"92.0353982301";"2"
"Morocco";"1991";"88.7931034483";"2"
"Morocco";"1990";"84.9206349206";"2"
"Morocco";"1989";"89.1891891892";"2"
"Morocco";"1988";"92.5925925926";"2"
"Morocco";"1987";"82.3008849558";"2"
"Morocco";"1986";"82.8571428571";"2"
"Morocco";"1985";"78.7878787879";"2"
"Morocco";"1984";"79.797979798";"2"
"Morocco";"1983";"80.198019802";"2"
"Morocco";"1982";"89.1089108911";"2"
"Morocco";"1981";"85.3448275862";"2"
"Morocco";"1980";"90.1639344262";"2"
"Mozambique";"2014";"94.6232243971";""
"Mozambique";"2013";"94.2560896947";""
"Mozambique";"2012";"98.8887775888";""
"Mozambique";"2011";"105.5824055892";""
"Mozambique";"2010";"107.4451599934";"2"
"Mozambique";"2009";"95.2626620079";"2"
"Mozambique";"2008";"106.7276473657";"2"
"Mozambique";"2007";"114.1546646585";"2"
"Mozambique";"2006";"119.8397233686";"2"
"Mozambique";"2005";"105.199386043";"2"
"Mozambique";"2004";"101.2901616007";"2"
"Mozambique";"2003";"94.3139125007";"2"
"Mozambique";"2002";"92.434187385";"2"
"Mozambique";"2001";"97.9139839842";"2"
"Mozambique";"2000";"100";"2"
"Mozambique";"1999";"117.7083333333";"2"
"Mozambique";"1998";"116.6666666667";"2"
"Mozambique";"1997";"115.8415841584";"2"
"Mozambique";"1996";"115.1515151515";"2"
"Mozambique";"1995";"151.0638297872";"2"
"Mozambique";"1994";"162.1951219512";"2"
"Mozambique";"1993";"135.0515463918";"2"
"Mozambique";"1992";"141.4141414141";"2"
"Mozambique";"1991";"178";"2"
"Mozambique";"1990";"175";"2"
"Mozambique";"1989";"183.5164835165";"2"
"Mozambique";"1988";"195.4545454545";"2"
"Mozambique";"1987";"216.049382716";"2"
"Mozambique";"1986";"220.8333333333";"2"
"Mozambique";"1985";"215.3846153846";"2"
"Mozambique";"1984";"220.6349206349";"2"
"Mozambique";"1983";"225.7142857143";"2"
"Mozambique";"1982";"223.2876712329";"2"
"Mozambique";"1981";"254.6666666667";"2"
"Mozambique";"1980";"240.2777777778";"2"
"Myanmar";"2014";"115.3186129743";""
"Myanmar";"2013";"111.9013918877";""
"Myanmar";"2012";"113.0969721841";""
"Myanmar";"2011";"106.8235030388";""
"Myanmar";"2010";"109.7503519983";"2"
"Myanmar";"2009";"117.0459532421";"2"
"Myanmar";"2008";"121.7174658805";"2"
"Myanmar";"2007";"110.6970350173";"2"
"Myanmar";"2006";"117.5414025655";"2"
"Myanmar";"2005";"106.5865894048";"2"
"Myanmar";"2004";"97.8404468276";"2"
"Myanmar";"2003";"101.6109064576";"2"
"Myanmar";"2002";"97.7683339184";"2"
