"Country or Area";"Commodity - Transaction";"Year";"Unit";"Quantity";"Quantity Footnotes"
"Nigeria";"Natural gas (including LNG) - exports";"1990";"Terajoules";"0";""
"Norway";"Natural gas (including LNG) - exports";"2014";"Terajoules";"4189149";""
"Norway";"Natural gas (including LNG) - exports";"2013";"Terajoules";"4180121";""
"Norway";"Natural gas (including LNG) - exports";"2012";"Terajoules";"4474726";""
"Norway";"Natural gas (including LNG) - exports";"2011";"Terajoules";"3948118";""
"Norway";"Natural gas (including LNG) - exports";"2010";"Terajoules";"4070028";""
"Norway";"Natural gas (including LNG) - exports";"2009";"Terajoules";"3997352";""
"Norway";"Natural gas (including LNG) - exports";"2008";"Terajoules";"3819976";""
"Norway";"Natural gas (including LNG) - exports";"2007";"Terajoules";"3406124";""
"Norway";"Natural gas (including LNG) - exports";"2006";"Terajoules";"3372193";""
"Norway";"Natural gas (including LNG) - exports";"2005";"Terajoules";"3301480";""
"Norway";"Natural gas (including LNG) - exports";"2004";"Terajoules";"3061008";""
"Norway";"Natural gas (including LNG) - exports";"2003";"Terajoules";"2853413";""
"Norway";"Natural gas (including LNG) - exports";"2002";"Terajoules";"2592486";""
"Norway";"Natural gas (including LNG) - exports";"2001";"Terajoules";"2031451";""
"Norway";"Natural gas (including LNG) - exports";"2000";"Terajoules";"1960233";""
"Norway";"Natural gas (including LNG) - exports";"1999";"Terajoules";"1832004";""
"Norway";"Natural gas (including LNG) - exports";"1998";"Terajoules";"1723495";""
"Norway";"Natural gas (including LNG) - exports";"1997";"Terajoules";"1725755";""
"Norway";"Natural gas (including LNG) - exports";"1996";"Terajoules";"1571375";""
"Norway";"Natural gas (including LNG) - exports";"1995";"Terajoules";"1153541";""
"Norway";"Natural gas (including LNG) - exports";"1994";"Terajoules";"1099747";""
"Norway";"Natural gas (including LNG) - exports";"1993";"Terajoules";"1009981";""
"Norway";"Natural gas (including LNG) - exports";"1992";"Terajoules";"1047700";""
"Norway";"Natural gas (including LNG) - exports";"1991";"Terajoules";"1022434";""
"Norway";"Natural gas (including LNG) - exports";"1990";"Terajoules";"1031422";""
"Oman";"Natural gas (including LNG) - exports";"2014";"Terajoules";"427842";""
"Oman";"Natural gas (including LNG) - exports";"2013";"Terajoules";"470376";""
"Oman";"Natural gas (including LNG) - exports";"2012";"Terajoules";"452862";""
"Oman";"Natural gas (including LNG) - exports";"2011";"Terajoules";"455890";""
"Oman";"Natural gas (including LNG) - exports";"2010";"Terajoules";"490827";""
"Oman";"Natural gas (including LNG) - exports";"2009";"Terajoules";"495980";""
"Oman";"Natural gas (including LNG) - exports";"2008";"Terajoules";"468067";""
"Oman";"Natural gas (including LNG) - exports";"2007";"Terajoules";"501407.000386";""
"Oman";"Natural gas (including LNG) - exports";"2006";"Terajoules";"518966.001643";""
"Oman";"Natural gas (including LNG) - exports";"2005";"Terajoules";"409709.99945";""
"Oman";"Natural gas (including LNG) - exports";"2004";"Terajoules";"393211";""
"Oman";"Natural gas (including LNG) - exports";"2003";"Terajoules";"354757";""
"Oman";"Natural gas (including LNG) - exports";"2002";"Terajoules";"318942";""
"Oman";"Natural gas (including LNG) - exports";"2001";"Terajoules";"326308";""
"Oman";"Natural gas (including LNG) - exports";"2000";"Terajoules";"149716";""
"Oman";"Natural gas (including LNG) - exports";"1999";"Terajoules";"16965";""
"Oman";"Natural gas (including LNG) - exports";"1998";"Terajoules";"16965";""
"Oman";"Natural gas (including LNG) - exports";"1997";"Terajoules";"18850";""
"Oman";"Natural gas (including LNG) - exports";"1996";"Terajoules";"18850";""
"Peru";"Natural gas (including LNG) - exports";"2014";"Terajoules";"215100";""
"Peru";"Natural gas (including LNG) - exports";"2013";"Terajoules";"251768";""
"Peru";"Natural gas (including LNG) - exports";"2012";"Terajoules";"216319";""
"Peru";"Natural gas (including LNG) - exports";"2011";"Terajoules";"222163";""
"Peru";"Natural gas (including LNG) - exports";"2010";"Terajoules";"99066";""
"Peru";"Natural gas (including LNG) - exports";"2009";"Terajoules";"0";""
"Peru";"Natural gas (including LNG) - exports";"2008";"Terajoules";"0";""
"Peru";"Natural gas (including LNG) - exports";"2007";"Terajoules";"0";""
"Peru";"Natural gas (including LNG) - exports";"2006";"Terajoules";"0";""
"Peru";"Natural gas (including LNG) - exports";"2005";"Terajoules";"0";""
"Poland";"Natural gas (including LNG) - exports";"2014";"Terajoules";"2880";""
"Poland";"Natural gas (including LNG) - exports";"2013";"Terajoules";"3582";""
"Poland";"Natural gas (including LNG) - exports";"2012";"Terajoules";"119";""
"Poland";"Natural gas (including LNG) - exports";"2011";"Terajoules";"1099";""
"Poland";"Natural gas (including LNG) - exports";"2010";"Terajoules";"1752";""
"Poland";"Natural gas (including LNG) - exports";"2009";"Terajoules";"1554";""
"Poland";"Natural gas (including LNG) - exports";"2008";"Terajoules";"1470";""
"Poland";"Natural gas (including LNG) - exports";"2007";"Terajoules";"1677";""
"Poland";"Natural gas (including LNG) - exports";"2006";"Terajoules";"1745";""
"Poland";"Natural gas (including LNG) - exports";"2005";"Terajoules";"1667";""
"Poland";"Natural gas (including LNG) - exports";"2004";"Terajoules";"1753";""
"Poland";"Natural gas (including LNG) - exports";"2003";"Terajoules";"1767";""
"Poland";"Natural gas (including LNG) - exports";"2002";"Terajoules";"1605";""
"Poland";"Natural gas (including LNG) - exports";"2001";"Terajoules";"1573";""
"Poland";"Natural gas (including LNG) - exports";"2000";"Terajoules";"1562";""
"Poland";"Natural gas (including LNG) - exports";"1999";"Terajoules";"1539";""
"Poland";"Natural gas (including LNG) - exports";"1998";"Terajoules";"1542";""
"Poland";"Natural gas (including LNG) - exports";"1997";"Terajoules";"1483";""
"Poland";"Natural gas (including LNG) - exports";"1996";"Terajoules";"1554";""
"Poland";"Natural gas (including LNG) - exports";"1995";"Terajoules";"1184";""
"Poland";"Natural gas (including LNG) - exports";"1994";"Terajoules";"929";""
"Poland";"Natural gas (including LNG) - exports";"1993";"Terajoules";"602";""
"Poland";"Natural gas (including LNG) - exports";"1992";"Terajoules";"116";""
"Poland";"Natural gas (including LNG) - exports";"1991";"Terajoules";"23";""
"Poland";"Natural gas (including LNG) - exports";"1990";"Terajoules";"35";""
"Qatar";"Natural gas (including LNG) - exports";"2014";"Terajoules";"4633231";""
"Qatar";"Natural gas (including LNG) - exports";"2013";"Terajoules";"5282840";""
"Qatar";"Natural gas (including LNG) - exports";"2012";"Terajoules";"4912283";""
"Qatar";"Natural gas (including LNG) - exports";"2011";"Terajoules";"4904096";""
"Qatar";"Natural gas (including LNG) - exports";"2010";"Terajoules";"3906084.001177";""
"Qatar";"Natural gas (including LNG) - exports";"2009";"Terajoules";"2791404.999524";""
"Qatar";"Natural gas (including LNG) - exports";"2008";"Terajoules";"2396941.000342";""
"Qatar";"Natural gas (including LNG) - exports";"2007";"Terajoules";"1718771.999441";""
"Qatar";"Natural gas (including LNG) - exports";"2006";"Terajoules";"1400822.9993";""
"Qatar";"Natural gas (including LNG) - exports";"2005";"Terajoules";"1213816.0001";""
"Qatar";"Natural gas (including LNG) - exports";"2004";"Terajoules";"1022208.9986";""
"Qatar";"Natural gas (including LNG) - exports";"2003";"Terajoules";"740120.9998";""
"Qatar";"Natural gas (including LNG) - exports";"2002";"Terajoules";"699494.9998";""
"Qatar";"Natural gas (including LNG) - exports";"2001";"Terajoules";"599374.001";""
"Qatar";"Natural gas (including LNG) - exports";"2000";"Terajoules";"572864.9988";""
"Qatar";"Natural gas (including LNG) - exports";"1999";"Terajoules";"435714.9986";""
"Qatar";"Natural gas (including LNG) - exports";"1998";"Terajoules";"180583";""
"Qatar";"Natural gas (including LNG) - exports";"1997";"Terajoules";"107822";""
"Qatar";"Natural gas (including LNG) - exports";"1996";"Terajoules";"0";""
"Qatar";"Natural gas (including LNG) - exports";"1995";"Terajoules";"0";""
"Qatar";"Natural gas (including LNG) - exports";"1994";"Terajoules";"0";""
"Qatar";"Natural gas (including LNG) - exports";"1993";"Terajoules";"0";""
"Republic of Moldova";"Natural gas (including LNG) - exports";"2007";"Terajoules";"0";""
"Republic of Moldova";"Natural gas (including LNG) - exports";"2006";"Terajoules";"0";""
"Republic of Moldova";"Natural gas (including LNG) - exports";"2005";"Terajoules";"2";""
"Republic of Moldova";"Natural gas (including LNG) - exports";"2004";"Terajoules";"0";""
"Republic of Moldova";"Natural gas (including LNG) - exports";"2003";"Terajoules";"0";""
"Republic of Moldova";"Natural gas (including LNG) - exports";"2002";"Terajoules";"29";""
"Republic of Moldova";"Natural gas (including LNG) - exports";"2001";"Terajoules";"29";""
"Republic of Moldova";"Natural gas (including LNG) - exports";"2000";"Terajoules";"88";""
"Russian Federation";"Natural gas (including LNG) - exports";"2014";"Terajoules";"7247337";""
"Russian Federation";"Natural gas (including LNG) - exports";"2013";"Terajoules";"8099677";""
"Russian Federation";"Natural gas (including LNG) - exports";"2012";"Terajoules";"7388394";""
"Russian Federation";"Natural gas (including LNG) - exports";"2011";"Terajoules";"7690500";""
"Russian Federation";"Natural gas (including LNG) - exports";"2010";"Terajoules";"7172216";""
"Russian Federation";"Natural gas (including LNG) - exports";"2009";"Terajoules";"6525976";""
"Russian Federation";"Natural gas (including LNG) - exports";"2008";"Terajoules";"7342290";""
"Russian Federation";"Natural gas (including LNG) - exports";"2007";"Terajoules";"7210955";""
"Russian Federation";"Natural gas (including LNG) - exports";"2006";"Terajoules";"7624125";""
"Russian Federation";"Natural gas (including LNG) - exports";"2005";"Terajoules";"7788529";""
"Russian Federation";"Natural gas (including LNG) - exports";"2004";"Terajoules";"7530000";""
"Russian Federation";"Natural gas (including LNG) - exports";"2003";"Terajoules";"7116778";""
"Russian Federation";"Natural gas (including LNG) - exports";"2002";"Terajoules";"6972000";""
"Russian Federation";"Natural gas (including LNG) - exports";"2001";"Terajoules";"6796667";""
"Russian Federation";"Natural gas (including LNG) - exports";"2000";"Terajoules";"7284667";""
"Russian Federation";"Natural gas (including LNG) - exports";"1999";"Terajoules";"7716949";""
"Russian Federation";"Natural gas (including LNG) - exports";"1998";"Terajoules";"7643889";""
"Russian Federation";"Natural gas (including LNG) - exports";"1997";"Terajoules";"7548043";""
"Russian Federation";"Natural gas (including LNG) - exports";"1996";"Terajoules";"7382507";""
"Russian Federation";"Natural gas (including LNG) - exports";"1995";"Terajoules";"7164962";""
"Russian Federation";"Natural gas (including LNG) - exports";"1994";"Terajoules";"6929936";""
"Russian Federation";"Natural gas (including LNG) - exports";"1993";"Terajoules";"6426351";""
"Russian Federation";"Natural gas (including LNG) - exports";"1992";"Terajoules";"7339569";""
"Slovakia";"Natural gas (including LNG) - exports";"2014";"Terajoules";"116";""
"Slovakia";"Natural gas (including LNG) - exports";"2013";"Terajoules";"577";""
"Slovakia";"Natural gas (including LNG) - exports";"2012";"Terajoules";"1803";""
"Slovakia";"Natural gas (including LNG) - exports";"2011";"Terajoules";"115";""
"Slovakia";"Natural gas (including LNG) - exports";"2010";"Terajoules";"0";""
"Slovakia";"Natural gas (including LNG) - exports";"2009";"Terajoules";"594";""
"Slovakia";"Natural gas (including LNG) - exports";"2008";"Terajoules";"7176";""
"Slovakia";"Natural gas (including LNG) - exports";"2007";"Terajoules";"6967";""
"Slovakia";"Natural gas (including LNG) - exports";"2006";"Terajoules";"22994";""
"Slovakia";"Natural gas (including LNG) - exports";"2005";"Terajoules";"14461";""
"Slovakia";"Natural gas (including LNG) - exports";"2004";"Terajoules";"39";""
"Slovakia";"Natural gas (including LNG) - exports";"2003";"Terajoules";"151";""
"Slovakia";"Natural gas (including LNG) - exports";"2002";"Terajoules";"0";""
"Slovakia";"Natural gas (including LNG) - exports";"2001";"Terajoules";"0";""
"Slovakia";"Natural gas (including LNG) - exports";"2000";"Terajoules";"0";""
"Slovakia";"Natural gas (including LNG) - exports";"1999";"Terajoules";"0";""
"Slovakia";"Natural gas (including LNG) - exports";"1998";"Terajoules";"0";""
"Slovakia";"Natural gas (including LNG) - exports";"1997";"Terajoules";"0";""
"Slovakia";"Natural gas (including LNG) - exports";"1996";"Terajoules";"0";""
"Slovakia";"Natural gas (including LNG) - exports";"1995";"Terajoules";"228";""
"Slovakia";"Natural gas (including LNG) - exports";"1994";"Terajoules";"3662";""
"Slovakia";"Natural gas (including LNG) - exports";"1993";"Terajoules";"462";""
"South Africa";"Natural gas (including LNG) - exports";"2014";"Terajoules";"0";""
"South Africa";"Natural gas (including LNG) - exports";"2013";"Terajoules";"0";""
"South Africa";"Natural gas (including LNG) - exports";"2012";"Terajoules";"13";""
"South Africa";"Natural gas (including LNG) - exports";"2011";"Terajoules";"17";""
"South Africa";"Natural gas (including LNG) - exports";"2010";"Terajoules";"41";""
"Spain";"Natural gas (including LNG) - exports";"2014";"Terajoules";"332704";""
"Spain";"Natural gas (including LNG) - exports";"2013";"Terajoules";"236069";""
"Spain";"Natural gas (including LNG) - exports";"2012";"Terajoules";"113118";""
"Spain";"Natural gas (including LNG) - exports";"2011";"Terajoules";"68666";""
"Spain";"Natural gas (including LNG) - exports";"2010";"Terajoules";"46749";""
"Spain";"Natural gas (including LNG) - exports";"2009";"Terajoules";"41552";""
"Spain";"Natural gas (including LNG) - exports";"2008";"Terajoules";"1899";""
"Trinidad and Tobago";"Natural gas (including LNG) - exports";"2014";"Terajoules";"756857";""
"Trinidad and Tobago";"Natural gas (including LNG) - exports";"2013";"Terajoules";"769610";""
"Trinidad and Tobago";"Natural gas (including LNG) - exports";"2012";"Terajoules";"772572";""
"Trinidad and Tobago";"Natural gas (including LNG) - exports";"2011";"Terajoules";"745851";""
"Trinidad and Tobago";"Natural gas (including LNG) - exports";"2010";"Terajoules";"813058";""
"Trinidad and Tobago";"Natural gas (including LNG) - exports";"2009";"Terajoules";"808474";""
"Trinidad and Tobago";"Natural gas (including LNG) - exports";"2008";"Terajoules";"778166";""
"Trinidad and Tobago";"Natural gas (including LNG) - exports";"2007";"Terajoules";"763738";""
"Trinidad and Tobago";"Natural gas (including LNG) - exports";"2006";"Terajoules";"713450";""
"Trinidad and Tobago";"Natural gas (including LNG) - exports";"2005";"Terajoules";"548742";""
"Trinidad and Tobago";"Natural gas (including LNG) - exports";"2004";"Terajoules";"550357";""
"Trinidad and Tobago";"Natural gas (including LNG) - exports";"2003";"Terajoules";"471670";""
"Trinidad and Tobago";"Natural gas (including LNG) - exports";"2002";"Terajoules";"215989";""
"Trinidad and Tobago";"Natural gas (including LNG) - exports";"2001";"Terajoules";"149525";""
"Trinidad and Tobago";"Natural gas (including LNG) - exports";"2000";"Terajoules";"168678";""
"Trinidad and Tobago";"Natural gas (including LNG) - exports";"1999";"Terajoules";"49039";""
"Trinidad and Tobago";"Natural gas (including LNG) - exports";"1998";"Terajoules";"0";""
"Tunisia";"Natural gas (including LNG) - exports";"2006";"Terajoules";"20000";"1"
"Tunisia";"Natural gas (including LNG) - exports";"2005";"Terajoules";"21644.4";""
"Tunisia";"Natural gas (including LNG) - exports";"2004";"Terajoules";"23858";""
"Tunisia";"Natural gas (including LNG) - exports";"2003";"Terajoules";"20631.6";""
"Tunisia";"Natural gas (including LNG) - exports";"2002";"Terajoules";"20283.8";""
"Tunisia";"Natural gas (including LNG) - exports";"2001";"Terajoules";"24353.4";""
"Tunisia";"Natural gas (including LNG) - exports";"2000";"Terajoules";"31787.86";""
"Tunisia";"Natural gas (including LNG) - exports";"1999";"Terajoules";"38879.46";""
"Tunisia";"Natural gas (including LNG) - exports";"1998";"Terajoules";"29082.35";""
"Tunisia";"Natural gas (including LNG) - exports";"1997";"Terajoules";"25747.56";""
"Tunisia";"Natural gas (including LNG) - exports";"1996";"Terajoules";"23769.3";""
"Tunisia";"Natural gas (including LNG) - exports";"1995";"Terajoules";"13219";""
"Tunisia";"Natural gas (including LNG) - exports";"1994";"Terajoules";"11970";""
"Tunisia";"Natural gas (including LNG) - exports";"1993";"Terajoules";"8946";""
"Tunisia";"Natural gas (including LNG) - exports";"1992";"Terajoules";"11760";""
"Tunisia";"Natural gas (including LNG) - exports";"1991";"Terajoules";"20286";""
"Tunisia";"Natural gas (including LNG) - exports";"1990";"Terajoules";"13734";""
"Turkey";"Natural gas (including LNG) - exports";"2014";"Terajoules";"24231";""
"Turkey";"Natural gas (including LNG) - exports";"2013";"Terajoules";"26120";""
"Turkey";"Natural gas (including LNG) - exports";"2012";"Terajoules";"23591";""
"Turkey";"Natural gas (including LNG) - exports";"2011";"Terajoules";"27353";""
"Turkey";"Natural gas (including LNG) - exports";"2010";"Terajoules";"24846";""
"Turkey";"Natural gas (including LNG) - exports";"2009";"Terajoules";"27139";""
"Turkey";"Natural gas (including LNG) - exports";"2008";"Terajoules";"16706";""
"Turkey";"Natural gas (including LNG) - exports";"2007";"Terajoules";"1188";""
"Turkmenistan";"Natural gas (including LNG) - exports";"2014";"Terajoules";"2078710";""
"Turkmenistan";"Natural gas (including LNG) - exports";"2013";"Terajoules";"2031476";""
"Turkmenistan";"Natural gas (including LNG) - exports";"2012";"Terajoules";"1700139";""
"Turkmenistan";"Natural gas (including LNG) - exports";"2011";"Terajoules";"1620432";""
"Turkmenistan";"Natural gas (including LNG) - exports";"2010";"Terajoules";"909668";""
"Turkmenistan";"Natural gas (including LNG) - exports";"2009";"Terajoules";"744226";""
"Turkmenistan";"Natural gas (including LNG) - exports";"2008";"Terajoules";"1856562";""
"Turkmenistan";"Natural gas (including LNG) - exports";"2007";"Terajoules";"1799728";""
"Turkmenistan";"Natural gas (including LNG) - exports";"2006";"Terajoules";"1705005";""
"Turkmenistan";"Natural gas (including LNG) - exports";"2005";"Terajoules";"1723950";""
"Turkmenistan";"Natural gas (including LNG) - exports";"2004";"Terajoules";"1591338";""
"Turkmenistan";"Natural gas (including LNG) - exports";"2003";"Terajoules";"1644383";""
"Turkmenistan";"Natural gas (including LNG) - exports";"2002";"Terajoules";"1489038";""
"Turkmenistan";"Natural gas (including LNG) - exports";"2001";"Terajoules";"1413260";""
"Turkmenistan";"Natural gas (including LNG) - exports";"2000";"Terajoules";"1270490";""
"Turkmenistan";"Natural gas (including LNG) - exports";"1999";"Terajoules";"366554";""
"Turkmenistan";"Natural gas (including LNG) - exports";"1998";"Terajoules";"107566";""
"Turkmenistan";"Natural gas (including LNG) - exports";"1997";"Terajoules";"222654";""
"Turkmenistan";"Natural gas (including LNG) - exports";"1996";"Terajoules";"904800";""
"Turkmenistan";"Natural gas (including LNG) - exports";"1995";"Terajoules";"831440";""
"Turkmenistan";"Natural gas (including LNG) - exports";"1994";"Terajoules";"865640";""
"Turkmenistan";"Natural gas (including LNG) - exports";"1993";"Terajoules";"2113256";""
"Turkmenistan";"Natural gas (including LNG) - exports";"1992";"Terajoules";"1783948";""
"Ukraine";"Natural gas (including LNG) - exports";"2013";"Terajoules";"0";""
"Ukraine";"Natural gas (including LNG) - exports";"2012";"Terajoules";"0";""
"Ukraine";"Natural gas (including LNG) - exports";"2011";"Terajoules";"0";""
"Ukraine";"Natural gas (including LNG) - exports";"2010";"Terajoules";"214";""
"Ukraine";"Natural gas (including LNG) - exports";"2009";"Terajoules";"178";""
"Ukraine";"Natural gas (including LNG) - exports";"2008";"Terajoules";"185";""
"Ukraine";"Natural gas (including LNG) - exports";"2007";"Terajoules";"156";""
"Ukraine";"Natural gas (including LNG) - exports";"2006";"Terajoules";"156";""
"Ukraine";"Natural gas (including LNG) - exports";"2005";"Terajoules";"103637";""
"Ukraine";"Natural gas (including LNG) - exports";"2004";"Terajoules";"159124";""
"Ukraine";"Natural gas (including LNG) - exports";"2003";"Terajoules";"78040";""
"Ukraine";"Natural gas (including LNG) - exports";"2002";"Terajoules";"61964";""
"Ukraine";"Natural gas (including LNG) - exports";"2001";"Terajoules";"39683";""
"Ukraine";"Natural gas (including LNG) - exports";"2000";"Terajoules";"111855";""
"Ukraine";"Natural gas (including LNG) - exports";"1999";"Terajoules";"42485";""
"Ukraine";"Natural gas (including LNG) - exports";"1998";"Terajoules";"22983";""
"Ukraine";"Natural gas (including LNG) - exports";"1997";"Terajoules";"54784";""
"Ukraine";"Natural gas (including LNG) - exports";"1996";"Terajoules";"31099";""
"Ukraine";"Natural gas (including LNG) - exports";"1995";"Terajoules";"0";""
"Ukraine";"Natural gas (including LNG) - exports";"1994";"Terajoules";"0";""
"Ukraine";"Natural gas (including LNG) - exports";"1993";"Terajoules";"7050";""
"Ukraine";"Natural gas (including LNG) - exports";"1992";"Terajoules";"12464";""
"United Arab Emirates";"Natural gas (including LNG) - exports";"2014";"Terajoules";"527563.9";""
"United Arab Emirates";"Natural gas (including LNG) - exports";"2013";"Terajoules";"491274.39";""
"United Arab Emirates";"Natural gas (including LNG) - exports";"2012";"Terajoules";"523661.82";""
"United Arab Emirates";"Natural gas (including LNG) - exports";"2011";"Terajoules";"498298.17";""
"United Arab Emirates";"Natural gas (including LNG) - exports";"2010";"Terajoules";"628695";""
"United Arab Emirates";"Natural gas (including LNG) - exports";"2009";"Terajoules";"593338";""
"United Arab Emirates";"Natural gas (including LNG) - exports";"2008";"Terajoules";"285230";""
"United Arab Emirates";"Natural gas (including LNG) - exports";"2007";"Terajoules";"284476";""
"United Arab Emirates";"Natural gas (including LNG) - exports";"2006";"Terajoules";"276120";""
"United Arab Emirates";"Natural gas (including LNG) - exports";"2005";"Terajoules";"278460";""
"United Arab Emirates";"Natural gas (including LNG) - exports";"2004";"Terajoules";"291720.001";""
"United Arab Emirates";"Natural gas (including LNG) - exports";"2003";"Terajoules";"278850.0011";""
"United Arab Emirates";"Natural gas (including LNG) - exports";"2002";"Terajoules";"278850.0011";""
"United Arab Emirates";"Natural gas (including LNG) - exports";"2001";"Terajoules";"276120";""
"United Arab Emirates";"Natural gas (including LNG) - exports";"2000";"Terajoules";"271195.95";""
"United Arab Emirates";"Natural gas (including LNG) - exports";"1999";"Terajoules";"275878.47";""
"United Arab Emirates";"Natural gas (including LNG) - exports";"1998";"Terajoules";"263432";""
"United Arab Emirates";"Natural gas (including LNG) - exports";"1997";"Terajoules";"291005";""
"United Arab Emirates";"Natural gas (including LNG) - exports";"1996";"Terajoules";"266748";""
"United Arab Emirates";"Natural gas (including LNG) - exports";"1995";"Terajoules";"254801";""
"United Arab Emirates";"Natural gas (including LNG) - exports";"1994";"Terajoules";"161933";""
"United Arab Emirates";"Natural gas (including LNG) - exports";"1993";"Terajoules";"132978";""
"United Arab Emirates";"Natural gas (including LNG) - exports";"1992";"Terajoules";"134843";""
"United Arab Emirates";"Natural gas (including LNG) - exports";"1991";"Terajoules";"139158";""
"United Arab Emirates";"Natural gas (including LNG) - exports";"1990";"Terajoules";"125242";"1"
"United Kingdom";"Natural gas (including LNG) - exports";"2014";"Terajoules";"417381";""
"United Kingdom";"Natural gas (including LNG) - exports";"2013";"Terajoules";"394790";""
"United Kingdom";"Natural gas (including LNG) - exports";"2012";"Terajoules";"518482";""
"United Kingdom";"Natural gas (including LNG) - exports";"2011";"Terajoules";"661280";""
"United Kingdom";"Natural gas (including LNG) - exports";"2010";"Terajoules";"635037";""
"United Kingdom";"Natural gas (including LNG) - exports";"2009";"Terajoules";"493560";""
"United Kingdom";"Natural gas (including LNG) - exports";"2008";"Terajoules";"441612";""
"United Kingdom";"Natural gas (including LNG) - exports";"2007";"Terajoules";"443373";""
"United Kingdom";"Natural gas (including LNG) - exports";"2006";"Terajoules";"434129";""
"United Kingdom";"Natural gas (including LNG) - exports";"2005";"Terajoules";"346260";""
"United Kingdom";"Natural gas (including LNG) - exports";"2004";"Terajoules";"410803";""
"United Kingdom";"Natural gas (including LNG) - exports";"2003";"Terajoules";"637337";""
"United Kingdom";"Natural gas (including LNG) - exports";"2002";"Terajoules";"542634";""
"United Kingdom";"Natural gas (including LNG) - exports";"2001";"Terajoules";"497640";""
"United Kingdom";"Natural gas (including LNG) - exports";"2000";"Terajoules";"526844";""
"United Kingdom";"Natural gas (including LNG) - exports";"1999";"Terajoules";"303960";""
"United Kingdom";"Natural gas (including LNG) - exports";"1998";"Terajoules";"113775";""
"United Kingdom";"Natural gas (including LNG) - exports";"1997";"Terajoules";"77998";""
"United Kingdom";"Natural gas (including LNG) - exports";"1996";"Terajoules";"54731";""
"United Kingdom";"Natural gas (including LNG) - exports";"1995";"Terajoules";"40435";""
"United Kingdom";"Natural gas (including LNG) - exports";"1994";"Terajoules";"34405";""
"United Kingdom";"Natural gas (including LNG) - exports";"1993";"Terajoules";"24567";""
"United Kingdom";"Natural gas (including LNG) - exports";"1992";"Terajoules";"2232";""
"United States";"Natural gas (including LNG) - exports";"2014";"Terajoules";"1613403";""
"United States";"Natural gas (including LNG) - exports";"2013";"Terajoules";"1677319";""
"United States";"Natural gas (including LNG) - exports";"2012";"Terajoules";"1725544";""
"United States";"Natural gas (including LNG) - exports";"2011";"Terajoules";"1610581";""
"United States";"Natural gas (including LNG) - exports";"2010";"Terajoules";"1216629";""
"United States";"Natural gas (including LNG) - exports";"2009";"Terajoules";"1145976";""
"United States";"Natural gas (including LNG) - exports";"2008";"Terajoules";"1027951";""
"United States";"Natural gas (including LNG) - exports";"2007";"Terajoules";"877948";""
"United States";"Natural gas (including LNG) - exports";"2006";"Terajoules";"771326";""
"United States";"Natural gas (including LNG) - exports";"2005";"Terajoules";"776615";""
"United States";"Natural gas (including LNG) - exports";"2004";"Terajoules";"909767";""
"United States";"Natural gas (including LNG) - exports";"2003";"Terajoules";"723510";""
"United States";"Natural gas (including LNG) - exports";"2002";"Terajoules";"549142";""
"United States";"Natural gas (including LNG) - exports";"2001";"Terajoules";"397881";""
"United States";"Natural gas (including LNG) - exports";"2000";"Terajoules";"259292";""
"United States";"Natural gas (including LNG) - exports";"1999";"Terajoules";"174163";""
"United States";"Natural gas (including LNG) - exports";"1998";"Terajoules";"169629";""
"United States";"Natural gas (including LNG) - exports";"1997";"Terajoules";"167533";""
"United States";"Natural gas (including LNG) - exports";"1996";"Terajoules";"163625";""
"United States";"Natural gas (including LNG) - exports";"1995";"Terajoules";"164401";""
"United States";"Natural gas (including LNG) - exports";"1994";"Terajoules";"172527";""
"United States";"Natural gas (including LNG) - exports";"1993";"Terajoules";"150274";""
"United States";"Natural gas (including LNG) - exports";"1992";"Terajoules";"232307";""
"United States";"Natural gas (including LNG) - exports";"1991";"Terajoules";"139365";""
"United States";"Natural gas (including LNG) - exports";"1990";"Terajoules";"91905";""
"USSR (former)";"Natural gas (including LNG) - exports";"1991";"Terajoules";"3670091";"1"
"USSR (former)";"Natural gas (including LNG) - exports";"1990";"Terajoules";"3700670";""
"Uzbekistan";"Natural gas (including LNG) - exports";"2014";"Terajoules";"556968";""
"Uzbekistan";"Natural gas (including LNG) - exports";"2013";"Terajoules";"511502";""
"Uzbekistan";"Natural gas (including LNG) - exports";"2012";"Terajoules";"386468";""
"Uzbekistan";"Natural gas (including LNG) - exports";"2011";"Terajoules";"454668";""
"Uzbekistan";"Natural gas (including LNG) - exports";"2010";"Terajoules";"545602";""
"Uzbekistan";"Natural gas (including LNG) - exports";"2009";"Terajoules";"575913";""
"Uzbekistan";"Natural gas (including LNG) - exports";"2008";"Terajoules";"568335";""
"Uzbekistan";"Natural gas (including LNG) - exports";"2007";"Terajoules";"556968";""
"Uzbekistan";"Natural gas (including LNG) - exports";"2006";"Terajoules";"479296";""
"Uzbekistan";"Natural gas (including LNG) - exports";"2005";"Terajoules";"469824";""
"Uzbekistan";"Natural gas (including LNG) - exports";"2004";"Terajoules";"376447";""
"Uzbekistan";"Natural gas (including LNG) - exports";"2003";"Terajoules";"283069";""
"Uzbekistan";"Natural gas (including LNG) - exports";"2002";"Terajoules";"174858";""
"Uzbekistan";"Natural gas (including LNG) - exports";"2001";"Terajoules";"266360";""
"Uzbekistan";"Natural gas (including LNG) - exports";"2000";"Terajoules";"259805";""
"Uzbekistan";"Natural gas (including LNG) - exports";"1999";"Terajoules";"215967";""
