LOCATION,FREQUENCY,TIME,Value
PRT,Q,1995-Q1,11.82333
PRT,Q,1995-Q2,11.99
PRT,Q,1995-Q3,11.38333
PRT,Q,1995-Q4,10.66333
PRT,Q,1996-Q1,9.45
PRT,Q,1996-Q2,8.97
PRT,Q,1996-Q3,8.58
PRT,Q,1996-Q4,7.236667
PRT,Q,1997-Q1,6.75
PRT,Q,1997-Q2,6.566667
PRT,Q,1997-Q3,6.246666
PRT,Q,1997-Q4,5.87
PRT,Q,1998-Q1,5.323333
PRT,Q,1998-Q2,5.136667
PRT,Q,1998-Q3,4.723333
PRT,Q,1998-Q4,4.326667
PRT,Q,1999-Q1,4.053333
PRT,Q,1999-Q2,4.37
PRT,Q,1999-Q3,5.206666
PRT,Q,1999-Q4,5.48
PRT,Q,2000-Q1,5.733333
PRT,Q,2000-Q2,5.58
PRT,Q,2000-Q3,5.603333
PRT,Q,2000-Q4,5.463333
PRT,Q,2001-Q1,5.13
PRT,Q,2001-Q2,5.356667
PRT,Q,2001-Q3,5.25
PRT,Q,2001-Q4,4.896667
PRT,Q,2002-Q1,5.206666
PRT,Q,2002-Q2,5.35
PRT,Q,2002-Q3,4.866667
PRT,Q,2002-Q4,4.603333
PRT,Q,2003-Q1,4.131333
PRT,Q,2003-Q2,3.956333
PRT,Q,2003-Q3,4.218333
PRT,Q,2003-Q4,4.414333
PRT,Q,2004-Q1,4.145667
PRT,Q,2004-Q2,4.379667
PRT,Q,2004-Q3,4.217333
PRT,Q,2004-Q4,3.833
PRT,Q,2005-Q1,3.602
PRT,Q,2005-Q2,3.348667
PRT,Q,2005-Q3,3.324
PRT,Q,2005-Q4,3.477
PRT,Q,2006-Q1,3.607
PRT,Q,2006-Q2,4.066
PRT,Q,2006-Q3,4.044667
PRT,Q,2006-Q4,3.941
PRT,Q,2007-Q1,4.156827
PRT,Q,2007-Q2,4.496061
PRT,Q,2007-Q3,4.595356
PRT,Q,2007-Q4,4.448321
PRT,Q,2008-Q1,4.312117
PRT,Q,2008-Q2,4.694927
PRT,Q,2008-Q3,4.768374
PRT,Q,2008-Q4,4.304002
PRT,Q,2009-Q1,4.502756
PRT,Q,2009-Q2,4.439181
PRT,Q,2009-Q3,4.044983
PRT,Q,2009-Q4,3.853674
PRT,Q,2010-Q1,4.34789
PRT,Q,2010-Q2,5.114105
PRT,Q,2010-Q3,5.625349
PRT,Q,2010-Q4,6.49829
PRT,Q,2011-Q1,7.358986
PRT,Q,2011-Q2,9.894537
PRT,Q,2011-Q3,11.47395
PRT,Q,2011-Q4,12.22901
PRT,Q,2012-Q1,13.22314
PRT,Q,2012-Q2,11.3828
PRT,Q,2012-Q3,9.665568
PRT,Q,2012-Q4,7.914547
PRT,Q,2013-Q1,6.245754
PRT,Q,2013-Q2,5.968311
PRT,Q,2013-Q3,6.843016
PRT,Q,2013-Q4,6.115437
PRT,Q,2014-Q1,4.859264
PRT,Q,2014-Q2,3.660788
PRT,Q,2014-Q3,3.446051
PRT,Q,2014-Q4,3.049697
PRT,Q,2015-Q1,2.183333
PRT,Q,2015-Q2,2.403333
PRT,Q,2015-Q3,2.616667
PRT,Q,2015-Q4,2.49
PRT,Q,2016-Q1,2.926667
PRT,Q,2016-Q2,3.156667
PRT,Q,2016-Q3,3.076667
PRT,Q,2016-Q4,3.526667
PRT,M,Jul-93,10.67
PRT,M,Aug-93,10.37
PRT,M,Sep-93,9.73
PRT,M,Oct-93,9.27
PRT,M,Nov-93,9.39
PRT,M,Dec-93,9.19
PRT,M,Jan-94,8.93
PRT,M,Feb-94,8.58
PRT,M,Mar-94,8.97
PRT,M,Apr-94,9.26
PRT,M,May-94,9.96
PRT,M,Jun-94,10.84
PRT,M,Jul-94,11.33
PRT,M,Aug-94,11.42
PRT,M,Sep-94,11.75
PRT,M,Oct-94,11.59
PRT,M,Nov-94,11.51
PRT,M,Dec-94,11.6
PRT,M,Jan-95,11.79
PRT,M,Feb-95,11.7
PRT,M,Mar-95,11.98
PRT,M,Apr-95,12.17
PRT,M,May-95,11.91
PRT,M,Jun-95,11.89
PRT,M,Jul-95,11.69
PRT,M,Aug-95,11.31
PRT,M,Sep-95,11.15
PRT,M,Oct-95,11.22
PRT,M,Nov-95,10.74
PRT,M,Dec-95,10.03
PRT,M,Jan-96,9.44
PRT,M,Feb-96,9.45
PRT,M,Mar-96,9.46
PRT,M,Apr-96,9.06
PRT,M,May-96,8.97
PRT,M,Jun-96,8.88
PRT,M,Jul-96,8.71
PRT,M,Aug-96,8.71
PRT,M,Sep-96,8.32
PRT,M,Oct-96,7.59
PRT,M,Nov-96,7.17
PRT,M,Dec-96,6.95
PRT,M,Jan-97,6.72
PRT,M,Feb-97,6.66
PRT,M,Mar-97,6.87
PRT,M,Apr-97,6.8
PRT,M,May-97,6.49
PRT,M,Jun-97,6.41
PRT,M,Jul-97,6.26
PRT,M,Aug-97,6.35
PRT,M,Sep-97,6.13
PRT,M,Oct-97,5.98
PRT,M,Nov-97,5.96
PRT,M,Dec-97,5.67
PRT,M,Jan-98,5.4
PRT,M,Feb-98,5.32
PRT,M,Mar-98,5.25
PRT,M,Apr-98,5.17
PRT,M,May-98,5.18
PRT,M,Jun-98,5.06
PRT,M,Jul-98,4.95
PRT,M,Aug-98,4.76
PRT,M,Sep-98,4.46
PRT,M,Oct-98,4.43
PRT,M,Nov-98,4.43
PRT,M,Dec-98,4.12
PRT,M,Jan-99,3.9
PRT,M,Feb-99,4.02
PRT,M,Mar-99,4.24
PRT,M,Apr-99,4.13
PRT,M,May-99,4.32
PRT,M,Jun-99,4.66
PRT,M,Jul-99,4.99
PRT,M,Aug-99,5.22
PRT,M,Sep-99,5.41
PRT,M,Oct-99,5.62
PRT,M,Nov-99,5.36
PRT,M,Dec-99,5.46
PRT,M,Jan-00,5.81
PRT,M,Feb-00,5.78
PRT,M,Mar-00,5.61
PRT,M,Apr-00,5.52
PRT,M,May-00,5.68
PRT,M,Jun-00,5.54
PRT,M,Jul-00,5.61
PRT,M,Aug-00,5.57
PRT,M,Sep-00,5.63
PRT,M,Oct-00,5.58
PRT,M,Nov-00,5.53
PRT,M,Dec-00,5.28
PRT,M,Jan-01,5.16
PRT,M,Feb-01,5.14
PRT,M,Mar-01,5.09
PRT,M,Apr-01,5.27
PRT,M,May-01,5.42
PRT,M,Jun-01,5.38
PRT,M,Jul-01,5.39
PRT,M,Aug-01,5.19
PRT,M,Sep-01,5.17
PRT,M,Oct-01,4.92
PRT,M,Nov-01,4.76
PRT,M,Dec-01,5.01
PRT,M,Jan-02,5.08
PRT,M,Feb-02,5.15
PRT,M,Mar-02,5.39
PRT,M,Apr-02,5.39
PRT,M,May-02,5.4
PRT,M,Jun-02,5.26
PRT,M,Jul-02,5.12
PRT,M,Aug-02,4.85
PRT,M,Sep-02,4.63
PRT,M,Oct-02,4.7
PRT,M,Nov-02,4.66
PRT,M,Dec-02,4.45
PRT,M,Jan-03,4.27
PRT,M,Feb-03,4.043
PRT,M,Mar-03,4.081
PRT,M,Apr-03,4.184
PRT,M,May-03,3.911
PRT,M,Jun-03,3.774
PRT,M,Jul-03,4.098
PRT,M,Aug-03,4.264
PRT,M,Sep-03,4.293
PRT,M,Oct-03,4.356
PRT,M,Nov-03,4.484
PRT,M,Dec-03,4.403
PRT,M,Jan-04,4.254
PRT,M,Feb-04,4.188
PRT,M,Mar-04,3.995
PRT,M,Apr-04,4.246
PRT,M,May-04,4.421
PRT,M,Jun-04,4.472
PRT,M,Jul-04,4.352
PRT,M,Aug-04,4.183
PRT,M,Sep-04,4.117
PRT,M,Oct-04,3.994
PRT,M,Nov-04,3.861
PRT,M,Dec-04,3.644
PRT,M,Jan-05,3.559
PRT,M,Feb-05,3.551
PRT,M,Mar-05,3.696
PRT,M,Apr-05,3.502
PRT,M,May-05,3.353
PRT,M,Jun-05,3.191
PRT,M,Jul-05,3.349
PRT,M,Aug-05,3.39
PRT,M,Sep-05,3.233
PRT,M,Oct-05,3.387
PRT,M,Nov-05,3.582
PRT,M,Dec-05,3.462
PRT,M,Jan-06,3.451
PRT,M,Feb-06,3.599
PRT,M,Mar-06,3.771
PRT,M,Apr-06,4.031
PRT,M,May-06,4.07
PRT,M,Jun-06,4.097
PRT,M,Jul-06,4.144
PRT,M,Aug-06,4.059
PRT,M,Sep-06,3.931
PRT,M,Oct-06,3.975
PRT,M,Nov-06,3.887
PRT,M,Dec-06,3.961
PRT,M,Jan-07,4.178623
PRT,M,Feb-07,4.188859
PRT,M,Mar-07,4.103
PRT,M,Apr-07,4.301993
PRT,M,May-07,4.44143
PRT,M,Jun-07,4.74476
PRT,M,Jul-07,4.728235
PRT,M,Aug-07,4.554827
PRT,M,Sep-07,4.503005
PRT,M,Oct-07,4.516196
PRT,M,Nov-07,4.360539
PRT,M,Dec-07,4.468229
PRT,M,Jan-08,4.308977
PRT,M,Feb-08,4.266507
PRT,M,Mar-08,4.360868
PRT,M,Apr-08,4.520351
PRT,M,May-08,4.60355
PRT,M,Jun-08,4.960881
PRT,M,Jul-08,4.952938
PRT,M,Aug-08,4.691578
PRT,M,Sep-08,4.660606
PRT,M,Oct-08,4.557246
PRT,M,Nov-08,4.350285
PRT,M,Dec-08,4.004475
PRT,M,Jan-09,4.315492
PRT,M,Feb-09,4.516633
PRT,M,Mar-09,4.676143
PRT,M,Apr-09,4.526281
PRT,M,May-09,4.290776
PRT,M,Jun-09,4.500486
PRT,M,Jul-09,4.251077
PRT,M,Aug-09,3.949105
PRT,M,Sep-09,3.934769
PRT,M,Oct-09,3.850216
PRT,M,Nov-09,3.803841
PRT,M,Dec-09,3.906965
PRT,M,Jan-10,4.170571
PRT,M,Feb-10,4.564096
PRT,M,Mar-10,4.309003
PRT,M,Apr-10,4.777336
PRT,M,May-10,5.020797
PRT,M,Jun-10,5.544182
PRT,M,Jul-10,5.492773
PRT,M,Aug-10,5.306364
PRT,M,Sep-10,6.076909
PRT,M,Oct-10,6.049191
PRT,M,Nov-10,6.911591
PRT,M,Dec-10,6.534087
PRT,M,Jan-11,6.944952
PRT,M,Feb-11,7.33605
PRT,M,Mar-11,7.795957
PRT,M,Apr-11,9.186474
PRT,M,May-11,9.6325
PRT,M,Jun-11,10.86464
PRT,M,Jul-11,12.15181
PRT,M,Aug-11,10.92955
PRT,M,Sep-11,11.34049
PRT,M,Oct-11,11.71636
PRT,M,Nov-11,11.89164
PRT,M,Dec-11,13.07903
PRT,M,Jan-12,13.84883
PRT,M,Feb-12,12.81356
PRT,M,Mar-12,13.00704
PRT,M,Apr-12,12.00611
PRT,M,May-12,11.58518
PRT,M,Jun-12,10.55713
PRT,M,Jul-12,10.49195
PRT,M,Aug-12,9.885177
PRT,M,Sep-12,8.619577
PRT,M,Oct-12,8.172572
PRT,M,Nov-12,8.319512
PRT,M,Dec-12,7.251558
PRT,M,Jan-13,6.239534
PRT,M,Feb-13,6.395962
PRT,M,Mar-13,6.101766
PRT,M,Apr-13,6.151828
PRT,M,May-13,5.455614
PRT,M,Jun-13,6.29749
PRT,M,Jul-13,6.868616
PRT,M,Aug-13,6.598
PRT,M,Sep-13,7.062433
PRT,M,Oct-13,6.32845
PRT,M,Nov-13,5.977809
PRT,M,Dec-13,6.04005
PRT,M,Jan-14,5.212409
PRT,M,Feb-14,4.93505
PRT,M,Mar-14,4.430333
PRT,M,Apr-14,3.818364
PRT,M,May-14,3.661381
PRT,M,Jun-14,3.502619
PRT,M,Jul-14,3.687174
PRT,M,Aug-14,3.472524
PRT,M,Sep-14,3.178455
PRT,M,Oct-14,3.212391
PRT,M,Nov-14,3.12815
PRT,M,Dec-14,2.80855
PRT,M,Jan-15,2.49
PRT,M,Feb-15,2.32
PRT,M,Mar-15,1.74
PRT,M,Apr-15,1.87
PRT,M,May-15,2.41
PRT,M,Jun-15,2.93
PRT,M,Jul-15,2.74
PRT,M,Aug-15,2.52
PRT,M,Sep-15,2.59
PRT,M,Oct-15,2.41
PRT,M,Nov-15,2.57
PRT,M,Dec-15,2.49
PRT,M,Jan-16,2.71
PRT,M,Feb-16,3.23
PRT,M,Mar-16,2.84
PRT,M,Apr-16,3.13
PRT,M,May-16,3.14
PRT,M,Jun-16,3.2
PRT,M,Jul-16,3.06
PRT,M,Aug-16,2.91
PRT,M,Sep-16,3.26
PRT,M,Oct-16,3.33
PRT,M,Nov-16,3.51
PRT,M,Dec-16,3.74
PRT,M,Jan-17,3.95
PRT,M,Feb-17,4.04
HUN,Q,1999-Q2,9.82
HUN,Q,1999-Q3,10.42
HUN,Q,1999-Q4,9.766666
HUN,Q,2000-Q1,8.516666
HUN,Q,2000-Q2,8.56
HUN,Q,2000-Q3,8.213333
HUN,Q,2000-Q4,8.91
HUN,Q,2001-Q1,8.32
HUN,Q,2001-Q2,8.16
HUN,Q,2001-Q3,7.823333
HUN,Q,2001-Q4,7.476666
HUN,Q,2002-Q1,6.846667
HUN,Q,2002-Q2,7.163333
HUN,Q,2002-Q3,7.51
HUN,Q,2002-Q4,6.823333
HUN,Q,2003-Q1,6.506667
HUN,Q,2003-Q2,6.113333
HUN,Q,2003-Q3,7.013333
HUN,Q,2003-Q4,7.46
HUN,Q,2004-Q1,8.366667
HUN,Q,2004-Q2,8.363334
HUN,Q,2004-Q3,8.48
HUN,Q,2004-Q4,7.956666
HUN,Q,2005-Q1,7.043334
HUN,Q,2005-Q2,6.84
HUN,Q,2005-Q3,5.876667
HUN,Q,2005-Q4,6.633333
HUN,Q,2006-Q1,6.79
HUN,Q,2006-Q2,7.036667
HUN,Q,2006-Q3,7.54
HUN,Q,2006-Q4,7.096667
HUN,Q,2007-Q1,6.903333
HUN,Q,2007-Q2,6.63
HUN,Q,2007-Q3,6.683333
HUN,Q,2007-Q4,6.76
HUN,Q,2008-Q1,7.7
HUN,Q,2008-Q2,8.2
HUN,Q,2008-Q3,7.956666
HUN,Q,2008-Q4,9.096666
HUN,Q,2009-Q1,10.35333
HUN,Q,2009-Q2,10.26333
HUN,Q,2009-Q3,8.373333
HUN,Q,2009-Q4,7.503334
HUN,Q,2010-Q1,7.49
HUN,Q,2010-Q2,7.08
HUN,Q,2010-Q3,7.166667
HUN,Q,2010-Q4,7.39
HUN,Q,2011-Q1,7.461
HUN,Q,2011-Q2,7.126667
HUN,Q,2011-Q3,7.493968
HUN,Q,2011-Q4,8.46
HUN,Q,2012-Q1,8.946667
HUN,Q,2012-Q2,8.466666
HUN,Q,2012-Q3,7.4
HUN,Q,2012-Q4,6.75
HUN,Q,2013-Q1,6.3
HUN,Q,2013-Q2,5.583333
HUN,Q,2013-Q3,6.083333
HUN,Q,2013-Q4,5.726666
HUN,Q,2014-Q1,5.82
HUN,Q,2014-Q2,5.023334
HUN,Q,2014-Q3,4.55
HUN,Q,2014-Q4,3.843333
HUN,Q,2015-Q1,3.18
HUN,Q,2015-Q2,3.576667
HUN,Q,2015-Q3,3.61
HUN,Q,2015-Q4,3.363333
HUN,Q,2016-Q1,3.283333
HUN,Q,2016-Q2,3.226667
HUN,Q,2016-Q3,2.863333
HUN,Q,2016-Q4,3.2
HUN,Q,2017-Q1,3.466667
AUS,Q,1969-Q3,5.8
AUS,Q,1969-Q4,5.876667
AUS,Q,1970-Q1,5.986667
AUS,Q,1970-Q2,6.883333
AUS,Q,1970-Q3,6.876667
AUS,Q,1970-Q4,6.84
AUS,Q,1971-Q1,6.846667
AUS,Q,1971-Q2,6.833333
AUS,Q,1971-Q3,6.803333
AUS,Q,1971-Q4,6.37
AUS,Q,1972-Q1,5.94
AUS,Q,1972-Q2,5.85
AUS,Q,1972-Q3,5.766667
AUS,Q,1972-Q4,5.77
AUS,Q,1973-Q1,5.75
AUS,Q,1973-Q2,6.346667
AUS,Q,1973-Q3,7.283333
AUS,Q,1973-Q4,8.353333
AUS,Q,1974-Q1,8.363334
AUS,Q,1974-Q2,8.783334
AUS,Q,1974-Q3,9.5
AUS,Q,1974-Q4,9.5
AUS,Q,1975-Q1,9.466666
AUS,Q,1975-Q2,9.5
AUS,Q,1975-Q3,10
AUS,Q,1975-Q4,10
AUS,Q,1976-Q1,10.00333
AUS,Q,1976-Q2,9.996667
AUS,Q,1976-Q3,9.993333
AUS,Q,1976-Q4,10.13
AUS,Q,1977-Q1,10.4
AUS,Q,1977-Q2,10.40667
AUS,Q,1977-Q3,10.33333
AUS,Q,1977-Q4,9.766666
AUS,Q,1978-Q1,9.253333
AUS,Q,1978-Q2,9.123333
AUS,Q,1978-Q3,9.033334
AUS,Q,1978-Q4,8.83
AUS,Q,1979-Q1,9.066667
AUS,Q,1979-Q2,9.783334
AUS,Q,1979-Q3,10.07
AUS,Q,1979-Q4,10.07667
AUS,Q,1980-Q1,10.73333
AUS,Q,1980-Q2,11.75667
AUS,Q,1980-Q3,11.79333
AUS,Q,1980-Q4,12.30667
AUS,Q,1981-Q1,13.1
AUS,Q,1981-Q2,13.1
AUS,Q,1981-Q3,14.63333
AUS,Q,1981-Q4,15
AUS,Q,1982-Q1,15.08333
AUS,Q,1982-Q2,16
AUS,Q,1982-Q3,16.03333
AUS,Q,1982-Q4,14.38333
AUS,Q,1983-Q1,13.66667
AUS,Q,1983-Q2,13.96667
AUS,Q,1983-Q3,14.55
AUS,Q,1983-Q4,13.36667
AUS,Q,1984-Q1,13.86667
AUS,Q,1984-Q2,13.93333
AUS,Q,1984-Q3,13.01667
AUS,Q,1984-Q4,13.28333
AUS,Q,1985-Q1,13.53333
AUS,Q,1985-Q2,13.75
AUS,Q,1985-Q3,13.71667
AUS,Q,1985-Q4,14.81667
AUS,Q,1986-Q1,13.46667
AUS,Q,1986-Q2,12.61667
AUS,Q,1986-Q3,14.05
AUS,Q,1986-Q4,13.53333
AUS,Q,1987-Q1,13.75
AUS,Q,1987-Q2,12.95
AUS,Q,1987-Q3,12.8
AUS,Q,1987-Q4,13.26667
AUS,Q,1988-Q1,12.2
AUS,Q,1988-Q2,11.91667
AUS,Q,1988-Q3,11.9
AUS,Q,1988-Q4,12.4
AUS,Q,1989-Q1,13.53333
AUS,Q,1989-Q2,13.6
AUS,Q,1989-Q3,13.31667
AUS,Q,1989-Q4,13.18333
AUS,Q,1990-Q1,13.18
AUS,Q,1990-Q2,13.56333
AUS,Q,1990-Q3,13.42667
AUS,Q,1990-Q4,12.55
AUS,Q,1991-Q1,11.47667
AUS,Q,1991-Q2,10.96667
AUS,Q,1991-Q3,10.65667
AUS,Q,1991-Q4,9.663333
AUS,Q,1992-Q1,10.01333
AUS,Q,1992-Q2,9.15
AUS,Q,1992-Q3,8.736667
AUS,Q,1992-Q4,8.98
AUS,Q,1993-Q1,8.133333
AUS,Q,1993-Q2,7.543334
AUS,Q,1993-Q3,6.786667
AUS,Q,1993-Q4,6.66
AUS,Q,1994-Q1,7.12
AUS,Q,1994-Q2,8.953333
AUS,Q,1994-Q3,9.753333
AUS,Q,1994-Q4,10.34
AUS,Q,1995-Q1,10.20627
AUS,Q,1995-Q2,9.2537
AUS,Q,1995-Q3,8.964148
AUS,Q,1995-Q4,8.419457
AUS,Q,1996-Q1,8.389683
AUS,Q,1996-Q2,8.879146
AUS,Q,1996-Q3,8.224299
AUS,Q,1996-Q4,7.3437
AUS,Q,1997-Q1,7.584174
AUS,Q,1997-Q2,7.583118
AUS,Q,1997-Q3,6.534975
AUS,Q,1997-Q4,6.117407
AUS,Q,1998-Q1,5.852667
AUS,Q,1998-Q2,5.633413
AUS,Q,1998-Q3,5.501928
AUS,Q,1998-Q4,4.983874
AUS,Q,1999-Q1,5.318139
AUS,Q,1999-Q2,5.813293
AUS,Q,1999-Q3,6.272424
AUS,Q,1999-Q4,6.633391
AUS,Q,2000-Q1,6.901983
AUS,Q,2000-Q2,6.300913
AUS,Q,2000-Q3,6.175162
AUS,Q,2000-Q4,5.880219
AUS,Q,2001-Q1,5.285803
AUS,Q,2001-Q2,5.805817
AUS,Q,2001-Q3,5.808712
AUS,Q,2001-Q4,5.560726
AUS,Q,2002-Q1,6.037694
AUS,Q,2002-Q2,6.172283
AUS,Q,2002-Q3,5.647969
AUS,Q,2002-Q4,5.517885
AUS,Q,2003-Q1,5.238139
AUS,Q,2003-Q2,5.058995
AUS,Q,2003-Q3,5.423276
AUS,Q,2003-Q4,5.746692
AUS,Q,2004-Q1,5.578812
AUS,Q,2004-Q2,5.868857
AUS,Q,2004-Q3,5.570985
AUS,Q,2004-Q4,5.344444
AUS,Q,2005-Q1,5.467404
AUS,Q,2005-Q2,5.300068
AUS,Q,2005-Q3,5.198432
AUS,Q,2005-Q4,5.393989
AUS,Q,2006-Q1,5.272268
AUS,Q,2006-Q2,5.689188
AUS,Q,2006-Q3,5.736325
AUS,Q,2006-Q4,5.653708
AUS,Q,2007-Q1,5.807896
AUS,Q,2007-Q2,6.011781
AUS,Q,2007-Q3,6.022596
AUS,Q,2007-Q4,6.135811
AUS,Q,2008-Q1,6.15216
AUS,Q,2008-Q2,6.370742
AUS,Q,2008-Q3,5.95831
AUS,Q,2008-Q4,4.790564
AUS,Q,2009-Q1,4.222159
AUS,Q,2009-Q2,5.024317
AUS,Q,2009-Q3,5.448237
AUS,Q,2009-Q4,5.463333
AUS,Q,2010-Q1,5.551667
AUS,Q,2010-Q2,5.534167
AUS,Q,2010-Q3,5.039166
AUS,Q,2010-Q4,5.339167
AUS,Q,2011-Q1,5.521667
AUS,Q,2011-Q2,5.3325
AUS,Q,2011-Q3,4.571667
AUS,Q,2011-Q4,4.0925
AUS,Q,2012-Q1,3.971667
AUS,Q,2012-Q2,3.376667
AUS,Q,2012-Q3,3.055833
AUS,Q,2012-Q4,3.1125
AUS,Q,2013-Q1,3.469167
AUS,Q,2013-Q2,3.336667
AUS,Q,2013-Q3,3.87
AUS,Q,2013-Q4,4.113333
AUS,Q,2014-Q1,4.133333
AUS,Q,2014-Q2,3.836667
AUS,Q,2014-Q3,3.476667
AUS,Q,2014-Q4,3.18
AUS,Q,2015-Q1,2.54
AUS,Q,2015-Q2,2.756667
AUS,Q,2015-Q3,2.773333
AUS,Q,2015-Q4,2.773333
AUS,Q,2016-Q1,2.593333
AUS,Q,2016-Q2,2.32
AUS,Q,2016-Q3,1.933333
AUS,Q,2016-Q4,2.5
AUS,Q,2017-Q1,2.763333
CAN,M,Jan-55,3.2
CAN,M,Feb-55,3.13
CAN,M,Mar-55,3.09
CAN,M,Apr-55,3.09
CAN,M,May-55,3.11
CAN,M,Jun-55,3.1
CAN,M,Jul-55,3.12
CAN,M,Aug-55,3.21
CAN,M,Sep-55,3.25
CAN,M,Oct-55,3.26
CAN,M,Nov-55,3.3
CAN,M,Dec-55,3.41
CAN,M,Jan-56,3.38
CAN,M,Feb-56,3.3
CAN,M,Mar-56,3.36
CAN,M,Apr-56,3.51
CAN,M,May-56,3.57
CAN,M,Jun-56,3.45
CAN,M,Jul-56,3.48
CAN,M,Aug-56,3.7
CAN,M,Sep-56,3.81
CAN,M,Oct-56,3.87
CAN,M,Nov-56,3.9
CAN,M,Dec-56,3.94
CAN,M,Jan-57,4.1
CAN,M,Feb-57,4.06
CAN,M,Mar-57,4
CAN,M,Apr-57,4.03
CAN,M,May-57,4.19
CAN,M,Jun-57,4.22
CAN,M,Jul-57,4.25
CAN,M,Aug-57,4.33
CAN,M,Sep-57,4.32
CAN,M,Oct-57,4.19
CAN,M,Nov-57,3.98
CAN,M,Dec-57,3.83
CAN,M,Jan-58,3.93
CAN,M,Feb-58,3.94
CAN,M,Mar-58,3.96
CAN,M,Apr-58,3.95
CAN,M,May-58,3.86
CAN,M,Jun-58,3.91
CAN,M,Jul-58,4.06
CAN,M,Aug-58,4.11
CAN,M,Sep-58,4.19
CAN,M,Oct-58,4.31
CAN,M,Nov-58,4.54
CAN,M,Dec-58,4.63
CAN,M,Jan-59,4.63
CAN,M,Feb-59,4.68
CAN,M,Mar-59,4.86
CAN,M,Apr-59,4.79
CAN,M,May-59,4.95
CAN,M,Jun-59,5.03
CAN,M,Jul-59,5.02
CAN,M,Aug-59,5.2
CAN,M,Sep-59,5.42
CAN,M,Oct-59,5.33
CAN,M,Nov-59,5.3
CAN,M,Dec-59,5.37
CAN,M,Jan-60,5.54
CAN,M,Feb-60,5.46
CAN,M,Mar-60,5.39
CAN,M,Apr-60,5.29
CAN,M,May-60,5.21
CAN,M,Jun-60,5.07
CAN,M,Jul-60,5.08
CAN,M,Aug-60,4.98
CAN,M,Sep-60,4.8
CAN,M,Oct-60,4.96
CAN,M,Nov-60,5.2
CAN,M,Dec-60,5.28
CAN,M,Jan-61,5.27
CAN,M,Feb-61,5.17
CAN,M,Mar-61,5.14
CAN,M,Apr-61,5.21
CAN,M,May-61,5.17
CAN,M,Jun-61,5.04
CAN,M,Jul-61,4.95
CAN,M,Aug-61,4.99
CAN,M,Sep-61,4.98
CAN,M,Oct-61,4.97
CAN,M,Nov-61,4.87
CAN,M,Dec-61,4.94
CAN,M,Jan-62,4.96
CAN,M,Feb-62,4.95
CAN,M,Mar-62,4.88
CAN,M,Apr-62,4.81
CAN,M,May-62,4.89
CAN,M,Jun-62,5.13
CAN,M,Jul-62,5.41
CAN,M,Aug-62,5.42
CAN,M,Sep-62,5.38
CAN,M,Oct-62,5.19
CAN,M,Nov-62,5.06
CAN,M,Dec-62,5.11
CAN,M,Jan-63,5.1
CAN,M,Feb-63,5.11
CAN,M,Mar-63,5.11
CAN,M,Apr-63,5.01
CAN,M,May-63,4.95
CAN,M,Jun-63,4.95
CAN,M,Jul-63,5.06
CAN,M,Aug-63,5.22
CAN,M,Sep-63,5.22
CAN,M,Oct-63,5.07
CAN,M,Nov-63,5.14
CAN,M,Dec-63,5.15
CAN,M,Jan-64,5.17
CAN,M,Feb-64,5.17
CAN,M,Mar-64,5.22
CAN,M,Apr-64,5.24
CAN,M,May-64,5.2
CAN,M,Jun-64,5.2
CAN,M,Jul-64,5.21
CAN,M,Aug-64,5.24
CAN,M,Sep-64,5.22
CAN,M,Oct-64,5.19
CAN,M,Nov-64,5.09
CAN,M,Dec-64,5.06
CAN,M,Jan-65,4.98
CAN,M,Feb-65,5
CAN,M,Mar-65,5.09
CAN,M,Apr-65,5.05
CAN,M,May-65,5.08
CAN,M,Jun-65,5.15
CAN,M,Jul-65,5.24
CAN,M,Aug-65,5.3
CAN,M,Sep-65,5.3
CAN,M,Oct-65,5.36
CAN,M,Nov-65,5.42
CAN,M,Dec-65,5.42
CAN,M,Jan-66,5.41
CAN,M,Feb-66,5.54
CAN,M,Mar-66,5.63
CAN,M,Apr-66,5.6
CAN,M,May-66,5.6
CAN,M,Jun-66,5.64
CAN,M,Jul-66,5.72
CAN,M,Aug-66,5.88
CAN,M,Sep-66,5.79
CAN,M,Oct-66,5.73
CAN,M,Nov-66,5.82
CAN,M,Dec-66,5.86
CAN,M,Jan-67,5.62
CAN,M,Feb-67,5.57
CAN,M,Mar-67,5.5
CAN,M,Apr-67,5.51
CAN,M,May-67,5.72
CAN,M,Jun-67,5.85
CAN,M,Jul-67,5.85
CAN,M,Aug-67,5.92
CAN,M,Sep-67,6.05
CAN,M,Oct-67,6.32
CAN,M,Nov-67,6.39
CAN,M,Dec-67,6.48
CAN,M,Jan-68,6.49
CAN,M,Feb-68,6.69
CAN,M,Mar-68,6.88
CAN,M,Apr-68,6.61
CAN,M,May-68,6.81
CAN,M,Jun-68,6.74
CAN,M,Jul-68,6.6
CAN,M,Aug-68,6.45
CAN,M,Sep-68,6.51
CAN,M,Oct-68,6.8
CAN,M,Nov-68,6.93
CAN,M,Dec-68,7.19
CAN,M,Jan-69,7.23
CAN,M,Feb-69,7.16
CAN,M,Mar-69,7.24
CAN,M,Apr-69,7.23
CAN,M,May-69,7.38
CAN,M,Jun-69,7.55
CAN,M,Jul-69,7.54
CAN,M,Aug-69,7.51
CAN,M,Sep-69,7.72
CAN,M,Oct-69,7.84
