LOCATION,MEASURE,TIME,Value
OECDE,AGRWTH,Mar-15,-1.940102
OECDE,AGRWTH,Apr-15,-1.639319
OECDE,AGRWTH,May-15,-1.173803
OECDE,AGRWTH,Jun-15,-1.338325
OECDE,AGRWTH,Jul-15,-1.755096
OECDE,AGRWTH,Aug-15,-2.441221
OECDE,AGRWTH,Sep-15,-2.623622
OECDE,AGRWTH,Oct-15,-2.430741
OECDE,AGRWTH,Nov-15,-2.071812
OECDE,AGRWTH,Dec-15,-1.632971
OECDE,AGRWTH,Jan-16,-1.333234
OECDE,AGRWTH,Feb-16,-2.357269
OECDE,AGRWTH,Mar-16,-2.439856
OECDE,AGRWTH,Apr-16,-2.476833
OECDE,AGRWTH,May-16,-2.164554
OECDE,AGRWTH,Jun-16,-1.520587
OECDE,AGRWTH,Jul-16,-1.160527
OECDE,AGRWTH,Aug-16,-0.4914954
OECDE,AGRWTH,Sep-16,0.05127413
OECDE,AGRWTH,Oct-16,1.176819
OECDE,AGRWTH,Nov-16,1.677979
OECDE,AGRWTH,Dec-16,3.63749
OECDE,AGRWTH,Jan-17,5.47495
OECDE,AGRWTH,Feb-17,6.213115
OECDE,IDX2010,Jan-82,24.12231
OECDE,IDX2010,Feb-82,24.25429
OECDE,IDX2010,Mar-82,24.39246
OECDE,IDX2010,Apr-82,24.56157
OECDE,IDX2010,May-82,24.66797
OECDE,IDX2010,Jun-82,24.77801
OECDE,IDX2010,Jul-82,24.89905
OECDE,IDX2010,Aug-82,25.00341
OECDE,IDX2010,Sep-82,25.12778
OECDE,IDX2010,Oct-82,25.33466
OECDE,IDX2010,Nov-82,25.42523
OECDE,IDX2010,Dec-82,25.51908
OECDE,IDX2010,Jan-83,25.94747
OECDE,IDX2010,Feb-83,26.09404
OECDE,IDX2010,Mar-83,26.21529
OECDE,IDX2010,Apr-83,26.43629
OECDE,IDX2010,May-83,26.52902
OECDE,IDX2010,Jun-83,26.69248
OECDE,IDX2010,Jul-83,26.89905
OECDE,IDX2010,Aug-83,27.16072
OECDE,IDX2010,Sep-83,27.37121
OECDE,IDX2010,Oct-83,27.5434
OECDE,IDX2010,Nov-83,27.7259
OECDE,IDX2010,Dec-83,27.92761
OECDE,IDX2010,Jan-84,28.39188
OECDE,IDX2010,Feb-84,28.60308
OECDE,IDX2010,Mar-84,28.74811
OECDE,IDX2010,Apr-84,29.03686
OECDE,IDX2010,May-84,29.22101
OECDE,IDX2010,Jun-84,29.32363
OECDE,IDX2010,Jul-84,29.52909
OECDE,IDX2010,Aug-84,29.66486
OECDE,IDX2010,Sep-84,29.89231
OECDE,IDX2010,Oct-84,30.1321
OECDE,IDX2010,Nov-84,30.25005
OECDE,IDX2010,Dec-84,30.36138
OECDE,IDX2010,Jan-85,30.828
OECDE,IDX2010,Feb-85,31.06244
OECDE,IDX2010,Mar-85,31.27638
OECDE,IDX2010,Apr-85,31.4472
OECDE,IDX2010,May-85,31.55576
OECDE,IDX2010,Jun-85,31.58134
OECDE,IDX2010,Jul-85,31.65503
OECDE,IDX2010,Aug-85,31.70648
OECDE,IDX2010,Sep-85,31.82537
OECDE,IDX2010,Oct-85,31.87959
OECDE,IDX2010,Nov-85,31.96131
OECDE,IDX2010,Dec-85,31.98024
OECDE,IDX2010,Jan-86,32.1541
OECDE,IDX2010,Feb-86,32.07537
OECDE,IDX2010,Mar-86,31.98662
OECDE,IDX2010,Apr-86,31.99434
OECDE,IDX2010,May-86,31.94398
OECDE,IDX2010,Jun-86,31.95459
OECDE,IDX2010,Jul-86,31.86686
OECDE,IDX2010,Aug-86,31.88277
OECDE,IDX2010,Sep-86,31.97885
OECDE,IDX2010,Oct-86,32.03874
OECDE,IDX2010,Nov-86,32.0625
OECDE,IDX2010,Dec-86,32.10221
OECDE,IDX2010,Jan-87,32.37195
OECDE,IDX2010,Feb-87,32.41622
OECDE,IDX2010,Mar-87,32.51299
OECDE,IDX2010,Apr-87,32.66557
OECDE,IDX2010,May-87,32.77731
OECDE,IDX2010,Jun-87,32.84003
OECDE,IDX2010,Jul-87,32.9845
OECDE,IDX2010,Aug-87,33.10191
OECDE,IDX2010,Sep-87,33.2034
OECDE,IDX2010,Oct-87,33.39969
OECDE,IDX2010,Nov-87,33.52753
OECDE,IDX2010,Dec-87,33.88312
OECDE,IDX2010,Jan-88,34.21204
OECDE,IDX2010,Feb-88,34.46828
OECDE,IDX2010,Mar-88,34.69346
OECDE,IDX2010,Apr-88,35.0058
OECDE,IDX2010,May-88,35.19875
OECDE,IDX2010,Jun-88,35.37148
OECDE,IDX2010,Jul-88,35.67323
OECDE,IDX2010,Aug-88,35.88192
OECDE,IDX2010,Sep-88,36.14889
OECDE,IDX2010,Oct-88,36.51134
OECDE,IDX2010,Nov-88,36.75919
OECDE,IDX2010,Dec-88,36.95897
OECDE,IDX2010,Jan-89,37.51685
OECDE,IDX2010,Feb-89,37.70903
OECDE,IDX2010,Mar-89,37.93571
OECDE,IDX2010,Apr-89,38.27829
OECDE,IDX2010,May-89,38.50654
OECDE,IDX2010,Jun-89,38.61641
OECDE,IDX2010,Jul-89,38.823
OECDE,IDX2010,Aug-89,38.96335
OECDE,IDX2010,Sep-89,39.13879
OECDE,IDX2010,Oct-89,39.32178
OECDE,IDX2010,Nov-89,39.40534
OECDE,IDX2010,Dec-89,39.6165
OECDE,IDX2010,Jan-90,39.85434
OECDE,IDX2010,Feb-90,39.93948
OECDE,IDX2010,Mar-90,40.07816
OECDE,IDX2010,Apr-90,40.24686
OECDE,IDX2010,May-90,40.38029
OECDE,IDX2010,Jun-90,40.41254
OECDE,IDX2010,Jul-90,40.50664
OECDE,IDX2010,Aug-90,40.92375
OECDE,IDX2010,Sep-90,41.41931
OECDE,IDX2010,Oct-90,41.87573
OECDE,IDX2010,Nov-90,41.91133
OECDE,IDX2010,Dec-90,41.91103
OECDE,IDX2010,Jan-91,42.27958
OECDE,IDX2010,Feb-91,42.33545
OECDE,IDX2010,Mar-91,42.35025
OECDE,IDX2010,Apr-91,42.58771
OECDE,IDX2010,May-91,42.83082
OECDE,IDX2010,Jun-91,42.91676
OECDE,IDX2010,Jul-91,43.08923
OECDE,IDX2010,Aug-91,43.27795
OECDE,IDX2010,Sep-91,43.45373
OECDE,IDX2010,Oct-91,43.60363
OECDE,IDX2010,Nov-91,43.71196
OECDE,IDX2010,Dec-91,43.79619
OECDE,IDX2010,Jan-92,44.20031
OECDE,IDX2010,Feb-92,44.36146
OECDE,IDX2010,Mar-92,44.5602
OECDE,IDX2010,Apr-92,44.78844
OECDE,IDX2010,May-92,44.97612
OECDE,IDX2010,Jun-92,45.13385
OECDE,IDX2010,Jul-92,45.25325
OECDE,IDX2010,Aug-92,45.36937
OECDE,IDX2010,Sep-92,45.60942
OECDE,IDX2010,Oct-92,45.83889
OECDE,IDX2010,Nov-92,46.02917
OECDE,IDX2010,Dec-92,46.13418
OECDE,IDX2010,Jan-93,46.42268
OECDE,IDX2010,Feb-93,46.59904
OECDE,IDX2010,Mar-93,46.80098
OECDE,IDX2010,Apr-93,46.97573
OECDE,IDX2010,May-93,47.19929
OECDE,IDX2010,Jun-93,47.37269
OECDE,IDX2010,Jul-93,47.55897
OECDE,IDX2010,Aug-93,47.73844
OECDE,IDX2010,Sep-93,47.91319
OECDE,IDX2010,Oct-93,48.07767
OECDE,IDX2010,Nov-93,48.32462
OECDE,IDX2010,Dec-93,48.46685
OECDE,IDX2010,Jan-94,48.82154
OECDE,IDX2010,Feb-94,49.1465
OECDE,IDX2010,Mar-94,49.4595
OECDE,IDX2010,Apr-94,51.11423
OECDE,IDX2010,May-94,51.8046
OECDE,IDX2010,Jun-94,52.06493
OECDE,IDX2010,Jul-94,52.29471
OECDE,IDX2010,Aug-94,52.63109
OECDE,IDX2010,Sep-94,53.01529
OECDE,IDX2010,Oct-94,53.5894
OECDE,IDX2010,Nov-94,54.22914
OECDE,IDX2010,Dec-94,54.86346
OECDE,IDX2010,Jan-95,55.74208
OECDE,IDX2010,Feb-95,56.1683
OECDE,IDX2010,Mar-95,56.52845
OECDE,IDX2010,Apr-95,56.93428
OECDE,IDX2010,May-95,57.26575
OECDE,IDX2010,Jun-95,57.44067
OECDE,IDX2010,Jul-95,57.62978
OECDE,IDX2010,Aug-95,57.85362
OECDE,IDX2010,Sep-95,58.09341
OECDE,IDX2010,Oct-95,58.21812
OECDE,IDX2010,Nov-95,58.36175
OECDE,IDX2010,Dec-95,58.60897
OECDE,IDX2010,Jan-96,59.20385
OECDE,IDX2010,Feb-96,59.41006
OECDE,IDX2010,Mar-96,59.74393
OECDE,IDX2010,Apr-96,60.17785
OECDE,IDX2010,May-96,60.41399
OECDE,IDX2010,Jun-96,60.48552
OECDE,IDX2010,Jul-96,60.60587
OECDE,IDX2010,Aug-96,60.88129
OECDE,IDX2010,Sep-96,61.30296
OECDE,IDX2010,Oct-96,61.68168
OECDE,IDX2010,Nov-96,61.99651
OECDE,IDX2010,Dec-96,62.27602
OECDE,IDX2010,Jan-97,62.64365
OECDE,IDX2010,Feb-97,62.89088
OECDE,IDX2010,Mar-97,63.07101
OECDE,IDX2010,Apr-97,63.35213
OECDE,IDX2010,May-97,63.77259
OECDE,IDX2010,Jun-97,63.97746
OECDE,IDX2010,Jul-97,64.53873
OECDE,IDX2010,Aug-97,65.11961
OECDE,IDX2010,Sep-97,65.60992
OECDE,IDX2010,Oct-97,66.04031
OECDE,IDX2010,Nov-97,66.39022
OECDE,IDX2010,Dec-97,66.73799
OECDE,IDX2010,Jan-98,66.8981
OECDE,IDX2010,Feb-98,66.98055
OECDE,IDX2010,Mar-98,67.08465
OECDE,IDX2010,Apr-98,67.26736
OECDE,IDX2010,May-98,67.43987
OECDE,IDX2010,Jun-98,67.53575
OECDE,IDX2010,Jul-98,67.71886
OECDE,IDX2010,Aug-98,67.76151
OECDE,IDX2010,Sep-98,67.94057
OECDE,IDX2010,Oct-98,67.99781
OECDE,IDX2010,Nov-98,68.07755
OECDE,IDX2010,Dec-98,68.0583
OECDE,IDX2010,Jan-99,68.12829
OECDE,IDX2010,Feb-99,68.2301
OECDE,IDX2010,Mar-99,68.49953
OECDE,IDX2010,Apr-99,68.96543
OECDE,IDX2010,May-99,69.25629
OECDE,IDX2010,Jun-99,69.52702
OECDE,IDX2010,Jul-99,70.18769
OECDE,IDX2010,Aug-99,70.66334
OECDE,IDX2010,Sep-99,71.22446
OECDE,IDX2010,Oct-99,71.65045
OECDE,IDX2010,Nov-99,72.15375
OECDE,IDX2010,Dec-99,72.97425
OECDE,IDX2010,Jan-00,73.50442
OECDE,IDX2010,Feb-00,73.93743
OECDE,IDX2010,Mar-00,74.33118
OECDE,IDX2010,Apr-00,74.51828
OECDE,IDX2010,May-00,74.96303
OECDE,IDX2010,Jun-00,75.36292
OECDE,IDX2010,Jul-00,75.67801
OECDE,IDX2010,Aug-00,75.86411
OECDE,IDX2010,Sep-00,76.60159
OECDE,IDX2010,Oct-00,76.9838
OECDE,IDX2010,Nov-00,77.10151
OECDE,IDX2010,Dec-00,76.76763
OECDE,IDX2010,Jan-01,76.63854
OECDE,IDX2010,Feb-01,76.85727
OECDE,IDX2010,Mar-01,77.42072
OECDE,IDX2010,Apr-01,78.41027
OECDE,IDX2010,May-01,78.95087
OECDE,IDX2010,Jun-01,79.26548
OECDE,IDX2010,Jul-01,79.22066
OECDE,IDX2010,Aug-01,79.44172
OECDE,IDX2010,Sep-01,79.84912
OECDE,IDX2010,Oct-01,80.01286
OECDE,IDX2010,Nov-01,79.91873
OECDE,IDX2010,Dec-01,79.89292
OECDE,IDX2010,Jan-02,80.16854
OECDE,IDX2010,Feb-02,80.21433
OECDE,IDX2010,Mar-02,80.59521
OECDE,IDX2010,Apr-02,81.03903
OECDE,IDX2010,May-02,81.1405
OECDE,IDX2010,Jun-02,81.16458
OECDE,IDX2010,Jul-02,81.41858
OECDE,IDX2010,Aug-02,81.62492
OECDE,IDX2010,Sep-02,81.91505
OECDE,IDX2010,Oct-02,82.09849
OECDE,IDX2010,Nov-02,81.83132
OECDE,IDX2010,Dec-02,82.11813
OECDE,IDX2010,Jan-03,82.71339
OECDE,IDX2010,Feb-03,83.20709
OECDE,IDX2010,Mar-03,83.54826
OECDE,IDX2010,Apr-03,82.95912
OECDE,IDX2010,May-03,82.48416
OECDE,IDX2010,Jun-03,82.42621
OECDE,IDX2010,Jul-03,82.49859
OECDE,IDX2010,Aug-03,82.66731
OECDE,IDX2010,Sep-03,82.67856
OECDE,IDX2010,Oct-03,82.79835
OECDE,IDX2010,Nov-03,82.97771
OECDE,IDX2010,Dec-03,82.89648
OECDE,IDX2010,Jan-04,83.24882
OECDE,IDX2010,Feb-04,83.41296
OECDE,IDX2010,Mar-04,84.05624
OECDE,IDX2010,Apr-04,84.68652
OECDE,IDX2010,May-04,85.50182
OECDE,IDX2010,Jun-04,85.61418
OECDE,IDX2010,Jul-04,85.95684
OECDE,IDX2010,Aug-04,86.41604
OECDE,IDX2010,Sep-04,86.65415
OECDE,IDX2010,Oct-04,87.41357
OECDE,IDX2010,Nov-04,87.14156
OECDE,IDX2010,Dec-04,86.77534
OECDE,IDX2010,Jan-05,86.87289
OECDE,IDX2010,Feb-05,87.09843
OECDE,IDX2010,Mar-05,87.83086
OECDE,IDX2010,Apr-05,88.2747
OECDE,IDX2010,May-05,88.03053
OECDE,IDX2010,Jun-05,88.47472
OECDE,IDX2010,Jul-05,88.78691
OECDE,IDX2010,Aug-05,89.21373
OECDE,IDX2010,Sep-05,89.77549
OECDE,IDX2010,Oct-05,90.02616
OECDE,IDX2010,Nov-05,89.50542
OECDE,IDX2010,Dec-05,89.45094
OECDE,IDX2010,Jan-06,90.1049
OECDE,IDX2010,Feb-06,90.35262
OECDE,IDX2010,Mar-06,90.76046
OECDE,IDX2010,Apr-06,91.55809
OECDE,IDX2010,May-06,92.08693
OECDE,IDX2010,Jun-06,92.56343
OECDE,IDX2010,Jul-06,93.2041
OECDE,IDX2010,Aug-06,93.32389
OECDE,IDX2010,Sep-06,92.69716
OECDE,IDX2010,Oct-06,92.50668
OECDE,IDX2010,Nov-06,92.35404
OECDE,IDX2010,Dec-06,92.36688
OECDE,IDX2010,Jan-07,92.50696
OECDE,IDX2010,Feb-07,92.93999
OECDE,IDX2010,Mar-07,93.53915
OECDE,IDX2010,Apr-07,94.30708
OECDE,IDX2010,May-07,94.73368
OECDE,IDX2010,Jun-07,95.0291
OECDE,IDX2010,Jul-07,95.34285
OECDE,IDX2010,Aug-07,95.44404
OECDE,IDX2010,Sep-07,95.91341
OECDE,IDX2010,Oct-07,96.34441
OECDE,IDX2010,Nov-07,97.25076
OECDE,IDX2010,Dec-07,97.4088
OECDE,IDX2010,Jan-08,97.94132
OECDE,IDX2010,Feb-08,98.58105
OECDE,IDX2010,Mar-08,99.58752
OECDE,IDX2010,Apr-08,100.5519
OECDE,IDX2010,May-08,102.0284
OECDE,IDX2010,Jun-08,103.05
OECDE,IDX2010,Jul-08,103.8084
OECDE,IDX2010,Aug-08,103.0131
OECDE,IDX2010,Sep-08,102.644
OECDE,IDX2010,Oct-08,101.1249
OECDE,IDX2010,Nov-08,99.12099
OECDE,IDX2010,Dec-08,97.14938
OECDE,IDX2010,Jan-09,96.45176
OECDE,IDX2010,Feb-09,96.30939
OECDE,IDX2010,Mar-09,95.93483
OECDE,IDX2010,Apr-09,95.98562
OECDE,IDX2010,May-09,96.08493
OECDE,IDX2010,Jun-09,96.71367
OECDE,IDX2010,Jul-09,96.42395
OECDE,IDX2010,Aug-09,96.92614
OECDE,IDX2010,Sep-09,96.761
OECDE,IDX2010,Oct-09,96.84595
OECDE,IDX2010,Nov-09,97.16682
OECDE,IDX2010,Dec-09,97.21977
OECDE,IDX2010,Jan-10,97.82423
OECDE,IDX2010,Feb-10,97.9508
OECDE,IDX2010,Mar-10,98.72347
OECDE,IDX2010,Apr-10,99.61769
OECDE,IDX2010,May-10,100.0817
OECDE,IDX2010,Jun-10,100.1908
OECDE,IDX2010,Jul-10,100.1463
OECDE,IDX2010,Aug-10,100.2923
OECDE,IDX2010,Sep-10,100.6392
OECDE,IDX2010,Oct-10,100.8818
OECDE,IDX2010,Nov-10,101.3351
OECDE,IDX2010,Dec-10,102.3167
OECDE,IDX2010,Jan-11,103.4892
OECDE,IDX2010,Feb-11,104.5163
OECDE,IDX2010,Mar-11,105.6414
OECDE,IDX2010,Apr-11,106.3868
OECDE,IDX2010,May-11,106.337
OECDE,IDX2010,Jun-11,106.3904
OECDE,IDX2010,Jul-11,106.7634
OECDE,IDX2010,Aug-11,106.7858
OECDE,IDX2010,Sep-11,107.2258
OECDE,IDX2010,Oct-11,107.2144
OECDE,IDX2010,Nov-11,107.3951
OECDE,IDX2010,Dec-11,107.2986
OECDE,IDX2010,Jan-12,107.9332
OECDE,IDX2010,Feb-12,108.3883
OECDE,IDX2010,Mar-12,109.0554
OECDE,IDX2010,Apr-12,109.2422
OECDE,IDX2010,May-12,108.7673
OECDE,IDX2010,Jun-12,108.0741
OECDE,IDX2010,Jul-12,108.2593
OECDE,IDX2010,Aug-12,109.1324
OECDE,IDX2010,Sep-12,109.5499
OECDE,IDX2010,Oct-12,109.4899
OECDE,IDX2010,Nov-12,109.0954
OECDE,IDX2010,Dec-12,108.8138
OECDE,IDX2010,Jan-13,109.1378
OECDE,IDX2010,Feb-13,109.67
OECDE,IDX2010,Mar-13,109.5225
OECDE,IDX2010,Apr-13,108.9221
OECDE,IDX2010,May-13,108.7575
OECDE,IDX2010,Jun-13,108.8481
OECDE,IDX2010,Jul-13,109.2847
OECDE,IDX2010,Aug-13,109.5352
OECDE,IDX2010,Sep-13,109.6642
OECDE,IDX2010,Oct-13,109.1403
OECDE,IDX2010,Nov-13,109.0593
OECDE,IDX2010,Dec-13,109.2747
OECDE,IDX2010,Jan-14,109.4966
OECDE,IDX2010,Feb-14,109.6459
OECDE,IDX2010,Mar-14,109.5955
OECDE,IDX2010,Apr-14,109.6763
OECDE,IDX2010,May-14,109.6651
OECDE,IDX2010,Jun-14,109.8091
OECDE,IDX2010,Jul-14,109.8428
OECDE,IDX2010,Aug-14,109.7623
OECDE,IDX2010,Sep-14,109.6667
OECDE,IDX2010,Oct-14,109.085
OECDE,IDX2010,Nov-14,108.4168
OECDE,IDX2010,Dec-14,107.0829
OECDE,IDX2010,Jan-15,106.0365
OECDE,IDX2010,Feb-15,106.8335
OECDE,IDX2010,Mar-15,107.4692
OECDE,IDX2010,Apr-15,107.8783
OECDE,IDX2010,May-15,108.3779
OECDE,IDX2010,Jun-15,108.3395
OECDE,IDX2010,Jul-15,107.915
OECDE,IDX2010,Aug-15,107.0827
OECDE,IDX2010,Sep-15,106.7895
OECDE,IDX2010,Oct-15,106.4335
OECDE,IDX2010,Nov-15,106.1706
OECDE,IDX2010,Dec-15,105.3343
OECDE,IDX2010,Jan-16,104.6228
OECDE,IDX2010,Feb-16,104.3152
OECDE,IDX2010,Mar-16,104.8471
OECDE,IDX2010,Apr-16,105.2063
OECDE,IDX2010,May-16,106.032
OECDE,IDX2010,Jun-16,106.6921
OECDE,IDX2010,Jul-16,106.6626
OECDE,IDX2010,Aug-16,106.5564
OECDE,IDX2010,Sep-16,106.8442
OECDE,IDX2010,Oct-16,107.686
OECDE,IDX2010,Nov-16,107.9521
OECDE,IDX2010,Dec-16,109.1658
OECDE,IDX2010,Jan-17,110.3508
OECDE,IDX2010,Feb-17,110.7964
G-7,AGRWTH,Jan-83,3.574428
G-7,AGRWTH,Feb-83,3.448533
G-7,AGRWTH,Mar-83,3.35697
G-7,AGRWTH,Apr-83,3.222158
G-7,AGRWTH,May-83,3.308755
G-7,AGRWTH,Jun-83,3.140344
G-7,AGRWTH,Jul-83,3.034726
G-7,AGRWTH,Aug-83,2.88103
G-7,AGRWTH,Sep-83,2.909944
G-7,AGRWTH,Oct-83,2.778929
G-7,AGRWTH,Nov-83,2.512259
G-7,AGRWTH,Dec-83,2.537894
G-7,AGRWTH,Jan-84,3.322581
G-7,AGRWTH,Feb-84,3.628838
G-7,AGRWTH,Mar-84,3.890777
G-7,AGRWTH,Apr-84,4.013702
G-7,AGRWTH,May-84,3.778636
G-7,AGRWTH,Jun-84,3.50021
G-7,AGRWTH,Jul-84,3.5742
G-7,AGRWTH,Aug-84,3.30531
G-7,AGRWTH,Sep-84,3.158291
G-7,AGRWTH,Oct-84,3.065162
G-7,AGRWTH,Nov-84,3.309339
G-7,AGRWTH,Dec-84,3.12023
G-7,AGRWTH,Jan-85,2.751411
G-7,AGRWTH,Feb-85,2.624347
G-7,AGRWTH,Mar-85,2.450533
G-7,AGRWTH,Apr-85,2.430776
G-7,AGRWTH,May-85,2.497494
G-7,AGRWTH,Jun-85,2.351731
G-7,AGRWTH,Jul-85,2.041625
G-7,AGRWTH,Aug-85,1.857966
G-7,AGRWTH,Sep-85,1.417945
G-7,AGRWTH,Oct-85,1.489861
G-7,AGRWTH,Nov-85,1.459943
G-7,AGRWTH,Dec-85,1.556157
G-7,AGRWTH,Jan-86,0.8168346
G-7,AGRWTH,Feb-86,-0.2530301
G-7,AGRWTH,Mar-86,-1.27574
G-7,AGRWTH,Apr-86,-1.909253
G-7,AGRWTH,May-86,-2.10982
G-7,AGRWTH,Jun-86,-2.077747
G-7,AGRWTH,Jul-86,-2.786915
G-7,AGRWTH,Aug-86,-2.596617
G-7,AGRWTH,Sep-86,-2.096825
G-7,AGRWTH,Oct-86,-2.577723
G-7,AGRWTH,Nov-86,-2.765688
G-7,AGRWTH,Dec-86,-2.893019
G-7,AGRWTH,Jan-87,-2.193422
G-7,AGRWTH,Feb-87,-1.247174
G-7,AGRWTH,Mar-87,-0.2441241
G-7,AGRWTH,Apr-87,0.51897
G-7,AGRWTH,May-87,0.8720717
G-7,AGRWTH,Jun-87,1.114705
G-7,AGRWTH,Jul-87,2.037768
G-7,AGRWTH,Aug-87,2.408472
G-7,AGRWTH,Sep-87,2.364056
G-7,AGRWTH,Oct-87,2.708442
G-7,AGRWTH,Nov-87,2.860141
G-7,AGRWTH,Dec-87,2.869274
G-7,AGRWTH,Jan-88,2.456276
G-7,AGRWTH,Feb-88,2.467575
G-7,AGRWTH,Mar-88,2.520514
G-7,AGRWTH,Apr-88,2.514447
G-7,AGRWTH,May-88,2.607701
G-7,AGRWTH,Jun-88,2.744644
G-7,AGRWTH,Jul-88,2.89876
G-7,AGRWTH,Aug-88,2.797382
G-7,AGRWTH,Sep-88,2.955111
G-7,AGRWTH,Oct-88,2.922616
G-7,AGRWTH,Nov-88,3.103009
G-7,AGRWTH,Dec-88,3.367984
G-7,AGRWTH,Jan-89,4.040713
G-7,AGRWTH,Feb-89,4.176556
G-7,AGRWTH,Mar-89,4.477157
G-7,AGRWTH,Apr-89,5.046172
G-7,AGRWTH,May-89,5.132038
G-7,AGRWTH,Jun-89,4.84075
G-7,AGRWTH,Jul-89,4.232275
G-7,AGRWTH,Aug-89,3.977119
G-7,AGRWTH,Sep-89,4.090326
G-7,AGRWTH,Oct-89,4.093231
G-7,AGRWTH,Nov-89,3.700519
G-7,AGRWTH,Dec-89,3.590631
G-7,AGRWTH,Jan-90,3.62919
G-7,AGRWTH,Feb-90,3.17853
G-7,AGRWTH,Mar-90,2.865948
G-7,AGRWTH,Apr-90,2.159407
G-7,AGRWTH,May-90,1.969913
G-7,AGRWTH,Jun-90,1.968143
G-7,AGRWTH,Jul-90,2.134471
G-7,AGRWTH,Aug-90,3.017658
G-7,AGRWTH,Sep-90,3.706759
G-7,AGRWTH,Oct-90,4.34405
G-7,AGRWTH,Nov-90,4.467376
G-7,AGRWTH,Dec-90,3.899765
G-7,AGRWTH,Jan-91,3.164407
G-7,AGRWTH,Feb-91,3.020976
G-7,AGRWTH,Mar-91,2.473203
G-7,AGRWTH,Apr-91,2.351579
G-7,AGRWTH,May-91,2.215579
G-7,AGRWTH,Jun-91,2.201292
G-7,AGRWTH,Jul-91,2.080253
G-7,AGRWTH,Aug-91,1.371319
G-7,AGRWTH,Sep-91,0.4710998
G-7,AGRWTH,Oct-91,-0.2980367
G-7,AGRWTH,Nov-91,-0.3320054
G-7,AGRWTH,Dec-91,-0.1922153
G-7,AGRWTH,Jan-92,-0.3605002
G-7,AGRWTH,Feb-92,0.2204554
G-7,AGRWTH,Mar-92,0.816146
G-7,AGRWTH,Apr-92,0.9473811
G-7,AGRWTH,May-92,1.163949
G-7,AGRWTH,Jun-92,1.305871
G-7,AGRWTH,Jul-92,1.288973
G-7,AGRWTH,Aug-92,1.069845
G-7,AGRWTH,Sep-92,1.065787
G-7,AGRWTH,Oct-92,1.02796
G-7,AGRWTH,Nov-92,1.0031
G-7,AGRWTH,Dec-92,1.131287
G-7,AGRWTH,Jan-93,1.427558
G-7,AGRWTH,Feb-93,1.382051
G-7,AGRWTH,Mar-93,1.398438
G-7,AGRWTH,Apr-93,1.360401
G-7,AGRWTH,May-93,1.02689
G-7,AGRWTH,Jun-93,0.7696812
G-7,AGRWTH,Jul-93,0.7411185
G-7,AGRWTH,Aug-93,0.6027085
G-7,AGRWTH,Sep-93,0.4613839
G-7,AGRWTH,Oct-93,0.5664098
G-7,AGRWTH,Nov-93,0.543595
G-7,AGRWTH,Dec-93,0.5362645
G-7,AGRWTH,Jan-94,0.5152128
G-7,AGRWTH,Feb-94,0.5405521
G-7,AGRWTH,Mar-94,0.4010247
G-7,AGRWTH,Apr-94,0.3316125
G-7,AGRWTH,May-94,0.5536731
G-7,AGRWTH,Jun-94,0.7717429
G-7,AGRWTH,Jul-94,1.124991
G-7,AGRWTH,Aug-94,1.705632
G-7,AGRWTH,Sep-94,1.753323
G-7,AGRWTH,Oct-94,1.723924
G-7,AGRWTH,Nov-94,2.084491
G-7,AGRWTH,Dec-94,2.370544
G-7,AGRWTH,Jan-95,2.914061
G-7,AGRWTH,Feb-95,2.963824
G-7,AGRWTH,Mar-95,3.200431
G-7,AGRWTH,Apr-95,3.446207
G-7,AGRWTH,May-95,3.442924
G-7,AGRWTH,Jun-95,3.381565
G-7,AGRWTH,Jul-95,3.129575
G-7,AGRWTH,Aug-95,2.808877
G-7,AGRWTH,Sep-95,2.909506
G-7,AGRWTH,Oct-95,2.827675
G-7,AGRWTH,Nov-95,2.448217
G-7,AGRWTH,Dec-95,2.438431
G-7,AGRWTH,Jan-96,1.821971
G-7,AGRWTH,Feb-96,1.422094
G-7,AGRWTH,Mar-96,1.177137
G-7,AGRWTH,Apr-96,1.090017
G-7,AGRWTH,May-96,1.048827
G-7,AGRWTH,Jun-96,0.7186459
G-7,AGRWTH,Jul-96,0.6236876
G-7,AGRWTH,Aug-96,0.729495
G-7,AGRWTH,Sep-96,0.7961055
G-7,AGRWTH,Oct-96,0.7805742
G-7,AGRWTH,Nov-96,0.7394793
G-7,AGRWTH,Dec-96,0.6228889
G-7,AGRWTH,Jan-97,0.4462348
G-7,AGRWTH,Feb-97,0.4167687
G-7,AGRWTH,Mar-97,0.3388548
G-7,AGRWTH,Apr-97,0.3661972
G-7,AGRWTH,May-97,0.1712404
G-7,AGRWTH,Jun-97,0.2167274
G-7,AGRWTH,Jul-97,0.1598258
G-7,AGRWTH,Aug-97,0.2626128
G-7,AGRWTH,Sep-97,0.1691252
G-7,AGRWTH,Oct-97,0.01999947
G-7,AGRWTH,Nov-97,0.07612541
G-7,AGRWTH,Dec-97,-0.2040371
G-7,AGRWTH,Jan-98,-0.5126956
G-7,AGRWTH,Feb-98,-0.5965075
G-7,AGRWTH,Mar-98,-0.7691827
G-7,AGRWTH,Apr-98,-0.9992891
G-7,AGRWTH,May-98,-0.9852161
G-7,AGRWTH,Jun-98,-0.8609546
G-7,AGRWTH,Jul-98,-0.7733409
G-7,AGRWTH,Aug-98,-1.120947
G-7,AGRWTH,Sep-98,-1.241108
