Country or Area;Year;Quantity
Japan;1991;197539.0
Japan;1990;197535.0
Jordan;2014;3224.7
Jordan;2013;3141.007092
Jordan;2012;3626.4
Jordan;2011;3192.9
Jordan;2010;3484.8
Jordan;2009;3633.4
Jordan;2008;3799.4
Jordan;2007;4044.0
Jordan;2006;4263.0
Jordan;2005;4607.0
Jordan;2004;4248.0
Jordan;2003;3824.0
Jordan;2002;3869.0
Jordan;2001;3875.0
Jordan;2000;3763.0
Jordan;1999;3497.0
Jordan;1998;3556.0
Jordan;1997;3441.0
Jordan;1996;3273.0
Jordan;1995;3167.0
Jordan;1994;2975.0
Jordan;1993;2900.0
Jordan;1992;2978.0
Jordan;1991;2344.0
Jordan;1990;2689.0
Kazakhstan;2014;969.0
Kazakhstan;2013;7494.0
Kazakhstan;2012;5919.0
Kazakhstan;2011;4526.0
Kazakhstan;2010;5978.0
Kazakhstan;2009;6029.0
Kazakhstan;2008;3187.0
Kazakhstan;2007;7050.0
Kazakhstan;2006;6439.0
Kazakhstan;2005;3728.0
Kazakhstan;2004;3250.0
Kazakhstan;2003;2332.0
Kazakhstan;2002;2985.0
Kazakhstan;2001;2335.0
Kazakhstan;2000;1010.0
Kazakhstan;1999;715.0
Kazakhstan;1998;2074.0
Kazakhstan;1997;1723.0
Kazakhstan;1996;572.0
Kazakhstan;1995;767.0
Kazakhstan;1994;1836.0
Kazakhstan;1993;8684.0
Kazakhstan;1992;11547.0
Kenya;2014;0.0
Kenya;2013;567.0
Kenya;2012;997.0
Kenya;2011;1772.0
Kenya;2010;1552.0
Kenya;2009;1628.0
Kenya;2008;1773.0
Kenya;2007;1599.0
Kenya;2006;1643.0
Kenya;2005;1774.0
Kenya;2004;2044.0
Kenya;2003;1550.0
Kenya;2002;1493.0
Kenya;2001;1966.0
Kenya;2000;2452.0
Kenya;1999;2139.0
Kenya;1998;2158.0
Kenya;1997;1834.0
Kenya;1996;1950.0
Kenya;1995;1880.0
Kenya;1994;2173.0
Kenya;1993;2274.0
Kenya;1992;2235.0
Kenya;1991;2059.0
Kenya;1990;2178.0
Korea, Dem.Ppl's.Rep.;2014;532.0
Korea, Dem.Ppl's.Rep.;2013;580.0
Korea, Dem.Ppl's.Rep.;2012;525.0
Korea, Dem.Ppl's.Rep.;2011;526.0
Korea, Dem.Ppl's.Rep.;2010;528.0
Korea, Dem.Ppl's.Rep.;2009;520.0
Korea, Dem.Ppl's.Rep.;2008;450.0
Korea, Dem.Ppl's.Rep.;2007;439.0
Korea, Dem.Ppl's.Rep.;2006;367.0
Korea, Dem.Ppl's.Rep.;2005;480.0
Korea, Dem.Ppl's.Rep.;2004;571.0
Korea, Dem.Ppl's.Rep.;2003;566.0
Korea, Dem.Ppl's.Rep.;2002;582.0
Korea, Dem.Ppl's.Rep.;2001;581.0
Korea, Dem.Ppl's.Rep.;2000;391.0
Korea, Dem.Ppl's.Rep.;1999;318.0
Korea, Dem.Ppl's.Rep.;1998;506.0
Korea, Dem.Ppl's.Rep.;1997;508.0
Korea, Dem.Ppl's.Rep.;1996;940.0
Korea, Dem.Ppl's.Rep.;1995;1105.0
Korea, Dem.Ppl's.Rep.;1994;914.0
Korea, Dem.Ppl's.Rep.;1993;1366.0
Korea, Dem.Ppl's.Rep.;1992;1526.0
Korea, Dem.Ppl's.Rep.;1991;1898.0
Korea, Dem.Ppl's.Rep.;1990;2530.0
Korea, Republic of;2014;125058.0
Korea, Republic of;2013;122580.0
Korea, Republic of;2012;128275.0
Korea, Republic of;2011;125197.0
Korea, Republic of;2010;118897.0
Korea, Republic of;2009;115084.0
Korea, Republic of;2008;116305.0
Korea, Republic of;2007;118349.0
Korea, Republic of;2006;119440.0
Korea, Republic of;2005;113234.0
Korea, Republic of;2004;113115.0
Korea, Republic of;2003;107040.0
Korea, Republic of;2002;106898.0
Korea, Republic of;2001;117697.0
Korea, Republic of;2000;122546.0
Korea, Republic of;1999;119533.0
Korea, Republic of;1998;113267.0
Korea, Republic of;1997;120683.0
Korea, Republic of;1996;97955.0
Korea, Republic of;1995;84796.0
Korea, Republic of;1994;77845.0
Korea, Republic of;1993;76060.0
Korea, Republic of;1992;69115.0
Korea, Republic of;1991;54180.0
Korea, Republic of;1990;41841.0
Kyrgyzstan;2014;5.0
Kyrgyzstan;2013;0.0
Kyrgyzstan;2012;6.0
Kyrgyzstan;2011;14.0
Kyrgyzstan;2010;15.0
Kyrgyzstan;2009;30.0
Kyrgyzstan;2008;126.0
Kyrgyzstan;2007;58.0
Kyrgyzstan;2006;0.0
Kyrgyzstan;2005;5.0
Kyrgyzstan;2004;7.0
Kyrgyzstan;2003;2.0
Kyrgyzstan;2002;10.0
Kyrgyzstan;2001;0.0
Kyrgyzstan;2000;21.0
Kyrgyzstan;1999;65.0
Kyrgyzstan;1998;62.0
Kyrgyzstan;1997;65.0
Kyrgyzstan;1996;12.0
Kyrgyzstan;1995;3.0
Kyrgyzstan;1994;0.0
Kyrgyzstan;1993;0.0
Kyrgyzstan;1992;0.0
Latvia;2006;22.0
Latvia;2005;4.0
Latvia;2004;3.0
Latvia;2003;7.0
Latvia;2002;16.0
Latvia;2001;19.0
Latvia;2000;0.0
Lebanon;1992;350.0
Lebanon;1991;518.0
Lebanon;1990;415.0
Lithuania;2014;7467.0
Lithuania;2013;8962.0
Lithuania;2012;8512.0
Lithuania;2011;8930.0
Lithuania;2010;9006.0
Lithuania;2009;8384.0
Lithuania;2008;9129.0
Lithuania;2007;4764.0
Lithuania;2006;8197.0
Lithuania;2005;8913.0
Lithuania;2004;8728.0
Lithuania;2003;7036.0
Lithuania;2002;6124.0
Lithuania;2001;6381.0
Lithuania;2000;4765.0
Lithuania;1999;4409.0
Lithuania;1998;6297.0
Lithuania;1997;5024.0
Lithuania;1996;3767.0
Lithuania;1995;3181.0
Lithuania;1994;3585.0
Lithuania;1993;5161.0
Lithuania;1992;4070.0
Madagascar;2004;218.6873
Madagascar;2003;356.251718
Madagascar;2002;184.085052
Madagascar;2001;333.802405
Madagascar;2000;465.323024
Madagascar;1999;390.0
Madagascar;1998;315.0
Madagascar;1997;325.0
Madagascar;1996;270.0
Madagascar;1995;259.0
Madagascar;1994;247.0
Madagascar;1993;205.0
Madagascar;1992;185.0
Madagascar;1991;190.0
Madagascar;1990;158.0
Malaysia;2014;9450.0
Malaysia;2013;8794.0
Malaysia;2012;9658.0
Malaysia;2011;8797.0
Malaysia;2010;9067.0
Malaysia;2009;9071.0
Malaysia;2008;8364.0
Malaysia;2007;9359.0
Malaysia;2006;7861.0
Malaysia;2005;7885.26
Malaysia;2004;7684.84
Malaysia;2003;8197.0
Malaysia;2002;7330.0
Malaysia;2001;9200.0
Malaysia;2000;7470.0
Malaysia;1999;2154.0
Malaysia;1998;2051.0
Malaysia;1997;1256.0
Malaysia;1996;1397.0
Malaysia;1995;1270.0
Malaysia;1994;1535.0
Malaysia;1993;1670.0
Malaysia;1992;1136.0
Malaysia;1991;1121.0
Malaysia;1990;1026.0
Martinique;2014;953.3
Martinique;2013;907.9
Martinique;2012;907.9
Martinique;2011;907.9
Martinique;2010;846.0
Martinique;2009;846.0
Martinique;2008;798.0
Martinique;2007;798.0
Martinique;2006;873.0
Martinique;2005;915.0
Martinique;2004;888.0
Martinique;2003;888.0
Martinique;2002;823.0
Martinique;2001;813.0
Martinique;2000;815.0
Martinique;1999;810.0
Martinique;1998;805.0
Martinique;1997;801.0
Martinique;1996;795.0
Martinique;1995;794.0
Martinique;1994;792.0
Martinique;1993;785.0
Martinique;1992;782.0
Martinique;1991;715.0
Martinique;1990;777.0
Mauritania;1997;293.91
Mauritania;1996;289.82
Mauritania;1995;284.04
Mauritania;1994;271.37
Mauritania;1993;259.73
Mauritania;1992;247.07
Mauritania;1991;237.46
Mauritania;1990;227.86
Morocco;2014;5189.0
Morocco;2013;5487.0
Morocco;2012;6305.0
Morocco;2011;5147.0
Morocco;2010;5631.0
Morocco;2009;4786.0
Morocco;2008;5535.0
Morocco;2007;6268.0
Morocco;2006;6402.0
Morocco;2005;6910.0
Morocco;2004;6133.0
Morocco;2003;4467.0
Morocco;2002;6309.0
Morocco;2001;7259.0
Morocco;2000;6853.0
Morocco;1999;7101.0
Morocco;1998;6089.0
Morocco;1997;6017.0
Morocco;1996;5743.0
Morocco;1995;6751.0
Morocco;1994;6626.0
Morocco;1993;6352.0
Morocco;1992;6455.0
Morocco;1991;5139.0
Morocco;1990;5681.0
Myanmar;2002;463.0
Myanmar;2001;530.0
Myanmar;2000;638.0
Myanmar;1999;675.0
Myanmar;1998;685.0
Myanmar;1997;647.0
Myanmar;1996;365.0
Myanmar;1995;480.0
Myanmar;1994;329.0
Myanmar;1993;215.0
Myanmar;1992;108.0
Myanmar;1991;0.0
Myanmar;1990;105.0
Neth. Antilles (former);2011;8344.0
Neth. Antilles (former);2010;4270.0
Neth. Antilles (former);2009;9505.0
Neth. Antilles (former);2008;10369.0
Neth. Antilles (former);2007;11008.0
Neth. Antilles (former);2006;10947.0
Neth. Antilles (former);2005;11615.0
Neth. Antilles (former);2004;10180.0
Neth. Antilles (former);2003;9273.0
Neth. Antilles (former);2002;9802.0
Neth. Antilles (former);2001;12108.0
Neth. Antilles (former);2000;11093.0
Neth. Antilles (former);1999;12056.0
Neth. Antilles (former);1998;13016.0
Neth. Antilles (former);1997;14204.0
Neth. Antilles (former);1996;14198.0
Neth. Antilles (former);1995;14190.0
Neth. Antilles (former);1994;14188.0
Neth. Antilles (former);1993;14150.0
Neth. Antilles (former);1992;13000.0
Neth. Antilles (former);1991;11800.0
Neth. Antilles (former);1990;11195.0
Netherlands;2014;47480.0
Netherlands;2013;47184.0
Netherlands;2012;50040.0
Netherlands;2011;49316.0
Netherlands;2010;51156.0
Netherlands;2009;48294.0
Netherlands;2008;49571.0
Netherlands;2007;48403.0
Netherlands;2006;48321.0
Netherlands;2005;52244.0
Netherlands;2004;52157.0
Netherlands;2003;48823.0
Netherlands;2002;46837.0
Netherlands;2001;54186.0
Netherlands;2000;54180.0
Netherlands;1999;53765.0
Netherlands;1998;57307.0
Netherlands;1997;55703.0
Netherlands;1996;56291.0
Netherlands;1995;55185.0
Netherlands;1994;52415.0
Netherlands;1993;52355.0
Netherlands;1992;52905.0
Netherlands;1991;49396.0
Netherlands;1990;45398.0
New Zealand;2014;4959.0
New Zealand;2013;5172.0
New Zealand;2012;5273.0
New Zealand;2011;5135.0
New Zealand;2010;4901.0
New Zealand;2009;4542.0
New Zealand;2008;4707.0
New Zealand;2007;4417.0
New Zealand;2006;4591.0
New Zealand;2005;4488.0
New Zealand;2004;4421.0
New Zealand;2003;4793.0
New Zealand;2002;4516.0
New Zealand;2001;4220.0
New Zealand;2000;4482.0
New Zealand;1999;4385.0
New Zealand;1998;4463.0
New Zealand;1997;3720.0
New Zealand;1996;3666.0
New Zealand;1995;3737.0
New Zealand;1994;3879.0
New Zealand;1993;3486.0
New Zealand;1992;3111.0
New Zealand;1991;3156.0
New Zealand;1990;3152.0
Nicaragua;2014;709.0
Nicaragua;2013;672.0
Nicaragua;2012;542.0
Nicaragua;2011;838.0
Nicaragua;2010;782.0
Nicaragua;2009;836.0
Nicaragua;2008;697.0
Nicaragua;2007;822.0
Nicaragua;2006;838.0
Nicaragua;2005;805.0
Nicaragua;2004;844.0
Nicaragua;2003;893.0
Nicaragua;2002;828.0
Nicaragua;2001;972.0
Nicaragua;2000;857.0
Nicaragua;1999;850.0
Nicaragua;1998;901.0
Nicaragua;1997;763.0
Nicaragua;1996;617.0
Nicaragua;1995;574.0
Nicaragua;1994;638.0
Nicaragua;1993;653.0
Nicaragua;1992;681.0
Nicaragua;1991;624.0
Nicaragua;1990;609.0
Norway;2014;1221.0
Norway;2013;1816.0
Norway;2012;1369.0
Norway;2011;1238.0
Norway;2010;1509.0
Norway;2009;998.0
Norway;2008;856.0
Norway;2007;1103.0
Norway;2006;384.0
Norway;2005;1068.0
Norway;2004;501.0
Norway;2003;548.0
Norway;2002;637.0
Norway;2001;932.0
Norway;2000;904.0
Norway;1999;2085.0
Norway;1998;2071.0
Norway;1997;1560.0
Norway;1996;1319.0
Norway;1995;1399.0
Norway;1994;1053.0
Norway;1993;1332.0
Norway;1992;986.0
Norway;1991;1485.0
Norway;1990;1444.0
Other Asia;2014;45066.0
Other Asia;2013;43716.0
Other Asia;2012;46215.0
Other Asia;2011;41508.0
Other Asia;2010;45756.0
Other Asia;2009;49382.0
Other Asia;2008;47641.0
Other Asia;2007;51800.0
Other Asia;2006;52274.0
Other Asia;2005;54654.0
Other Asia;2004;52676.0
Other Asia;2003;46631.0
Other Asia;2002;41152.0
Other Asia;2001;39483.0
Other Asia;2000;38433.0
Other Asia;1999;36048.0
Other Asia;1998;34320.0
Other Asia;1997;31213.0
Other Asia;1996;31363.0
Other Asia;1995;28813.0
Other Asia;1994;23754.0
Other Asia;1993;24601.0
Other Asia;1992;22778.0
Other Asia;1991;20902.0
Other Asia;1990;21204.0
Pakistan;2014;8298.0
Pakistan;2013;8037.0
Pakistan;2012;7402.0
Pakistan;2011;6113.0
Pakistan;2010;6658.032
Pakistan;2009;6888.295
Pakistan;2008;8060.655
Pakistan;2007;8423.613
Pakistan;2006;8226.032
Pakistan;2005;8601.0
Pakistan;2004;8277.0
Pakistan;2003;7835.261
Pakistan;2002;7143.0
Pakistan;2001;7036.0
Pakistan;2000;4445.0
Pakistan;1999;4476.0
Pakistan;1998;4063.0
Pakistan;1997;3835.0
Pakistan;1996;4231.0
Pakistan;1995;3868.0
Pakistan;1994;4192.0
Pakistan;1993;3998.0
Pakistan;1992;4075.0
Pakistan;1991;3973.0
Pakistan;1990;3497.0
Panama;2002;967.0
Panama;2001;2334.0
Panama;2000;2314.0
Panama;1999;2571.0
Panama;1998;2375.0
Panama;1997;2056.0
Panama;1996;2073.0
Panama;1995;895.0
Panama;1994;1206.0
Panama;1993;1745.0
Panama;1992;1830.0
Panama;1991;1135.0
Panama;1990;1200.0
Papua New Guinea;2014;1252.955083
Papua New Guinea;2013;1201.602837
Papua New Guinea;2012;1099.652482
Papua New Guinea;2011;970.0
Papua New Guinea;2010;981.0
Papua New Guinea;2009;744.0
Papua New Guinea;2008;875.0
Papua New Guinea;2007;769.0
Papua New Guinea;2006;993.0
Papua New Guinea;2005;917.0
Papua New Guinea;2004;130.0
Papua New Guinea;2003;0.0
Paraguay;2005;35.97
Paraguay;2004;50.42
Paraguay;2003;83.89
Paraguay;2002;103.73
Paraguay;2001;100.89
Paraguay;2000;109.28
Paraguay;1999;103.65
Paraguay;1998;140.1
Paraguay;1997;138.0
Paraguay;1996;160.0
Paraguay;1995;200.0
Paraguay;1994;236.0
Paraguay;1993;211.0
Paraguay;1992;285.0
Paraguay;1991;284.0
Paraguay;1990;303.0
Peru;2014;4105.0
Peru;2013;4178.0
Peru;2012;4466.0
Peru;2011;4629.0
Peru;2010;4772.0
Peru;2009;4993.0
Peru;2008;4876.0
Peru;2007;6397.0
Peru;2006;5078.0
Peru;2005;4809.0
Peru;2004;4163.0
Peru;2003;4180.0
Peru;2002;3702.0
Peru;2001;3716.0
Peru;2000;3300.6
Peru;1999;3131.2
Peru;1998;5095.5
Peru;1997;4027.0
Peru;1996;2805.0
Peru;1995;2387.0
Peru;1994;1080.0
Peru;1993;1160.0
Peru;1992;1583.0
Peru;1991;1693.0
Peru;1990;879.0
Philippines;2014;8860.9
Philippines;2013;7675.6
Philippines;2012;8856.7
Philippines;2011;9488.5
Philippines;2010;9098.2
Philippines;2009;6839.0
Philippines;2008;9435.423
Philippines;2007;10134.544
Philippines;2006;10311.0
Philippines;2005;10652.0
Philippines;2004;9988.0
Philippines;2003;12525.0
Philippines;2002;12877.0
Philippines;2001;14980.0
Philippines;2000;16132.0
Philippines;1999;16695.0
Philippines;1998;16596.0
Philippines;1997;18306.0
Philippines;1996;18175.0
Philippines;1995;16906.0
Philippines;1994;12554.0
Philippines;1993;11884.0
Philippines;1992;12637.0
Philippines;1991;10883.0
Philippines;1990;11372.0
Poland;2014;23713.0
Poland;2013;23347.0
Poland;2012;24633.0
Poland;2011;23792.0
Poland;2010;22688.0
Poland;2009;20098.0
Poland;2008;20787.0
Poland;2007;20885.0
Poland;2006;19813.0
Poland;2005;17912.0
Poland;2004;17316.0
Poland;2003;17448.0
Poland;2002;17942.0
Poland;2001;17558.0
Poland;2000;18002.0
Poland;1999;16022.0
Poland;1998;15367.0
Poland;1997;14713.0
Poland;1996;14026.0
Poland;1995;12957.0
Poland;1994;12721.0
Poland;1993;13674.0
Poland;1992;13052.0
Poland;1991;11454.0
Poland;1990;13126.0
Portugal;2014;10543.0
Portugal;2013;12209.0
Portugal;2012;11058.0
Portugal;2011;10344.0
Portugal;2010;11166.0
Portugal;2009;10268.0
Portugal;2008;12083.0
Portugal;2007;12335.0
Portugal;2006;13366.0
Portugal;2005;13164.0
Portugal;2004;12769.0
Portugal;2003;12733.0
Portugal;2002;11337.0
Portugal;2001;12617.0
Portugal;2000;11498.0
Portugal;1999;13302.0
Portugal;1998;13278.0
Portugal;1997;12717.0
Portugal;1996;11449.0
Portugal;1995;12854.0
Portugal;1994;13454.0
Portugal;1993;10952.0
Portugal;1992;11237.0
Portugal;1991;9648.0
Portugal;1990;10607.0
Republic of Moldova;2014;0.0
Republic of Moldova;2013;1.0
Republic of Moldova;2012;0.0
Republic of Moldova;2011;0.0
Republic of Moldova;2010;0.0
Republic of Moldova;2009;0.0
Republic of Moldova;2008;0.0
Romania;2014;6727.0
Romania;2013;5299.0
Romania;2012;5128.0
Romania;2011;5452.0
Romania;2010;5822.0
Romania;2009;6894.0
Romania;2008;8419.0
Romania;2007;8534.0
Romania;2006;8678.0
Romania;2005;8689.0
Romania;2004;7314.0
Romania;2003;5217.0
Romania;2002;6362.0
Romania;2001;5544.0
Romania;2000;4760.0
Romania;1999;4294.0
Romania;1998;5974.0
Romania;1997;6245.0
Romania;1996;7156.0
Romania;1995;8657.0
Romania;1994;8122.0
Romania;1993;7581.0
Romania;1992;6572.0
Romania;1991;8398.0
Romania;1990;16058.0
Russian Federation;2014;756.0
Russian Federation;2009;1784.0
Russian Federation;2008;2456.0
Russian Federation;2007;2693.0
Russian Federation;2006;2320.0
Russian Federation;2005;2426.0
Russian Federation;2004;4209.0
Russian Federation;2003;5737.0
Russian Federation;2002;6232.0
Russian Federation;2001;5118.0
Russian Federation;2000;5892.0
Russian Federation;1999;4633.0
Russian Federation;1998;5575.0
Russian Federation;1997;4004.0
Russian Federation;1996;6737.0
Russian Federation;1995;8504.0
Russian Federation;1994;4828.0
Russian Federation;1993;10300.0
Russian Federation;1992;10695.0
Senegal;2014;903.0
Senegal;2013;862.0
Senegal;2012;756.0
Senegal;2011;738.0
Senegal;2010;657.0
Senegal;2009;655.0
Senegal;2008;933.0
Senegal;2007;670.0
Senegal;2006;208.0
Senegal;2005;990.0
Senegal;2004;1113.0
Senegal;2003;1179.0
Senegal;2002;925.0
Senegal;2001;968.0
Senegal;2000;916.0
Senegal;1999;852.0
Senegal;1998;862.0
Senegal;1997;875.0
Senegal;1996;873.0
Senegal;1995;872.0
Senegal;1994;870.0
Senegal;1993;870.0
Senegal;1992;868.0
Senegal;1991;865.0
Senegal;1990;835.0
Serbia;2014;1435.0
Serbia;2013;1608.0
Serbia;2012;1017.0
Serbia;2011;1389.0
Serbia;2010;1883.0
Serbia;2009;2279.0
Serbia;2008;2585.0
Serbia;2007;2586.0
Serbia;2006;2486.0
Serbia;2005;3073.0
Serbia and Montenegro;2004;3314.0
Serbia and Montenegro;2003;2910.0
Serbia and Montenegro;2002;2582.0
Serbia and Montenegro;2001;1871.0
Serbia and Montenegro;2000;281.0
Serbia and Montenegro;1999;377.0
Serbia and Montenegro;1998;1533.0
Serbia and Montenegro;1997;2292.0
Serbia and Montenegro;1996;1321.0
Serbia and Montenegro;1995;290.0
Serbia and Montenegro;1994;200.0
Serbia and Montenegro;1993;200.0
Serbia and Montenegro;1992;400.0
Sierra Leone;1991;210.0
Sierra Leone;1990;185.0
Singapore;2014;47147.8
Singapore;2013;46920.5
Singapore;2012;50430.1
Singapore;2011;45215.7
Singapore;2010;44332.2
Singapore;2009;47479.8
Singapore;2008;32035.3
Singapore;2007;35998.6
Singapore;2006;36237.7
Singapore;2005;35426.8
Singapore;2004;31907.4
Singapore;2003;26215.5
Singapore;2002;40660.0
Singapore;2001;40817.0
Singapore;2000;41832.0
Singapore;1999;44435.0
Singapore;1998;52014.0
Singapore;1997;55342.0
Singapore;1996;55192.0
Singapore;1995;51159.0
Singapore;1994;55842.0
Singapore;1993;52627.0
Singapore;1992;46336.0
Singapore;1991;45026.0
Singapore;1990;42680.0
Slovakia;2014;5288.0
Slovakia;2013;5861.0
Slovakia;2012;5376.0
Slovakia;2011;6022.0
Slovakia;2010;5465.0
Slovakia;2009;5704.0
Slovakia;2008;5902.0
Slovakia;2007;6056.0
Slovakia;2006;5721.0
Slovakia;2005;5353.0
Slovakia;2004;5965.0
Slovakia;2003;5594.0
Slovakia;2002;5553.0
Slovakia;2001;5404.0
Slovakia;2000;5329.0
Slovakia;1999;5346.0
Slovakia;1998;5421.0
Slovakia;1997;5270.0
Slovakia;1996;5261.0
Slovakia;1995;5249.0
Slovakia;1994;4762.0
Slovakia;1993;4231.0
Slovakia;1992;4340.0
Slovenia;2000;94.0
Slovenia;1999;257.0
Slovenia;1998;229.0
Slovenia;1997;545.0
Slovenia;1996;455.0
Slovenia;1995;496.0
Slovenia;1994;340.0
Slovenia;1993;481.0
Slovenia;1992;500.0
Somalia;2014;0.0
Somalia;2013;0.0
Somalia;2012;0.0
Somalia;2011;0.0
Somalia;2010;0.0
Somalia;2009;0.0
Somalia;2008;0.0
Somalia;2007;0.0
Somalia;2006;180.0
Somalia;2005;150.0
Somalia;2004;150.0
Somalia;2003;145.0
Somalia;2002;145.0
Somalia;2001;42.0
Somalia;2000;29.0
Somalia;1999;31.0
Somalia;1998;43.0
Somalia;1997;56.0
Somalia;1996;72.0
Somalia;1995;91.0
Somalia;1994;110.0
Somalia;1993;130.0
Somalia;1992;151.0
Somalia;1991;170.0
Somalia;1990;197.0
South Africa;2014;21906.0
South Africa;2013;21726.0
South Africa;2012;20481.0
South Africa;2011;18838.0
South Africa;2010;19234.0
South Africa;2009;25040.0
South Africa;2008;21068.0
South Africa;2007;22090.0
South Africa;2006;21715.0
South Africa;2005;18101.0
South Africa;2004;23590.0
South Africa;2003;20790.0
South Africa;2002;18105.0
South Africa;2001;17661.0
South Africa;2000;19662.0
South Africa;1999;19335.0
South Africa;1998;21043.0
South Africa;1997;23610.0
South Africa;1996;16806.0
South Africa;1995;15988.0
South Africa;1994;14288.0
South Africa;1993;12246.0
South Africa;1992;12441.0
South Africa;1991;15800.0
South Africa;1990;15700.0
Spain;2014;59054.0
Spain;2013;57871.0
Spain;2012;58807.0
Spain;2011;52147.0
Spain;2010;52461.0
Spain;2009;52297.0
Spain;2008;58508.0
Spain;2007;57508.0
Spain;2006;60468.0
Spain;2005;59544.0
Spain;2004;59167.0
Spain;2003;57298.0
Spain;2002;56449.0
Spain;2001;56792.0
Spain;2000;57475.0
Spain;1999;58046.0
Spain;1998;59745.0
Spain;1997;55671.0
Spain;1996;54074.0
Spain;1995;54928.0
Spain;1994;53796.0
Spain;1993;51395.0
Spain;1992;54037.0
Spain;1991;50922.0
Spain;1990;50630.0
Sri Lanka;2014;1823.99
Sri Lanka;2013;1743.49
Sri Lanka;2012;1626.0
Sri Lanka;2011;1932.0
Sri Lanka;2010;1819.0
Sri Lanka;2009;1932.0
Sri Lanka;2008;1854.0
Sri Lanka;2007;1939.0
Sri Lanka;2006;2157.0
Sri Lanka;2005;2008.0
Sri Lanka;2004;2206.0
Sri Lanka;2003;1996.0
Sri Lanka;2002;2281.0
Sri Lanka;2001;1955.0
Sri Lanka;2000;2349.0
Sri Lanka;1999;1835.0
Sri Lanka;1998;2127.0
Sri Lanka;1997;1803.0
Sri Lanka;1996;2044.0
Sri Lanka;1995;1833.0
Sri Lanka;1994;1945.0
Sri Lanka;1993;1831.0
Sri Lanka;1992;1313.0
Sri Lanka;1991;1626.0
Sri Lanka;1990;1758.0
Sudan (former);1998;258.0
Sudan (former);1997;635.0
Sudan (former);1996;712.0
Sudan (former);1995;762.0
Sudan (former);1994;640.0
Sudan (former);1993;335.0
Sudan (former);1992;752.0
Sudan (former);1991;1015.0
Sudan (former);1990;839.0
Suriname;2009;0.03299
Suriname;2008;0.035997
Suriname;2007;0.031787
Suriname;2006;0.0403
Suriname;2005;0.0006
Suriname;2004;0.0346
Suriname;2003;0.054101
Suriname;2002;0.016101
Sweden;2014;18733.0
Sweden;2013;16770.0
Sweden;2012;20673.0
Sweden;2011;18799.0
Sweden;2010;19861.0
Sweden;2009;19005.0
Sweden;2008;21032.0
Sweden;2007;18001.0
Sweden;2006;19341.0
Sweden;2005;20098.0
Sweden;2004;20743.0
Sweden;2003;20332.0
Sweden;2002;18550.0
Sweden;2001;19891.0
Sweden;2000;20685.0
Sweden;1999;19544.0
Sweden;1998;20165.0
Sweden;1997;20316.0
Sweden;1996;19245.0
Sweden;1995;18332.0
Sweden;1994;18016.0
Sweden;1993;17752.0
Sweden;1992;16786.0
Sweden;1991;16362.0
Sweden;1990;16865.0
Switzerland;2014;4900.0
Switzerland;2013;4850.0
Switzerland;2012;3397.0
Switzerland;2011;4359.0
Switzerland;2010;4488.0
Switzerland;2009;4711.0
Switzerland;2008;5044.0
Switzerland;2007;4633.0
Switzerland;2006;5459.0
Switzerland;2005;4771.0
Switzerland;2004;5078.0
Switzerland;2003;4523.0
Switzerland;2002;4805.0
Switzerland;2001;4732.0
Switzerland;2000;4613.0
Switzerland;1999;5058.0
Switzerland;1998;5017.0
Switzerland;1997;4859.0
Switzerland;1996;5290.0
Switzerland;1995;4544.0
Switzerland;1994;4766.0
Switzerland;1993;4499.0
Switzerland;1992;4124.0
Switzerland;1991;4529.0
Switzerland;1990;3055.0
Syrian Arab Republic;2014;4157.0
Syrian Arab Republic;2013;2913.0
Syrian Arab Republic;2012;0.0
Syrian Arab Republic;2011;0.0
Syrian Arab Republic;2010;0.0
Syrian Arab Republic;2009;7.0
Syrian Arab Republic;2008;6.0
Syrian Arab Republic;2007;6.0
Syrian Arab Republic;2006;0.0
Syrian Arab Republic;2005;0.0
Syrian Arab Republic;2004;0.0
Syrian Arab Republic;2003;200.0
Syrian Arab Republic;2002;491.0
Syrian Arab Republic;2001;3613.0
Syrian Arab Republic;2000;991.0
Syrian Arab Republic;1999;1787.0
Syrian Arab Republic;1998;863.0
Syrian Arab Republic;1997;920.0
Syrian Arab Republic;1996;683.0
Syrian Arab Republic;1995;0.0
Syrian Arab Republic;1994;0.0
Syrian Arab Republic;1993;0.0
Syrian Arab Republic;1992;0.0
Syrian Arab Republic;1991;0.0
Syrian Arab Republic;1990;500.0
T.F.Yug.Rep. Macedonia;2014;0.0
T.F.Yug.Rep. Macedonia;2013;51.512
T.F.Yug.Rep. Macedonia;2012;259.354
T.F.Yug.Rep. Macedonia;2011;688.898
T.F.Yug.Rep. Macedonia;2010;842.307
T.F.Yug.Rep. Macedonia;2009;998.488
T.F.Yug.Rep. Macedonia;2008;1055.85
T.F.Yug.Rep. Macedonia;2007;1060.346
T.F.Yug.Rep. Macedonia;2006;1057.0
T.F.Yug.Rep. Macedonia;2005;961.0
T.F.Yug.Rep. Macedonia;2004;827.0
T.F.Yug.Rep. Macedonia;2003;812.0
T.F.Yug.Rep. Macedonia;2002;552.0
T.F.Yug.Rep. Macedonia;2001;637.0
T.F.Yug.Rep. Macedonia;2000;801.0
T.F.Yug.Rep. Macedonia;1999;580.0
T.F.Yug.Rep. Macedonia;1998;787.0
T.F.Yug.Rep. Macedonia;1997;400.0
