LOCATION,SUBJECT,TIME,Value
SVN,TOT,01-Nov,86.8
SVN,TOT,01-Dec,87.7
SVN,TOT,02-Jan,88.9
SVN,TOT,02-Feb,88.6
SVN,TOT,02-Mar,88.2
SVN,TOT,02-Apr,90.2
SVN,TOT,02-May,87.7
SVN,TOT,02-Jun,87.9
SVN,TOT,02-Jul,89.2
SVN,TOT,02-Aug,89.1
SVN,TOT,02-Sep,89.5
SVN,TOT,02-Oct,88.4
SVN,TOT,02-Nov,88.3
SVN,TOT,02-Dec,88.1
SVN,TOT,03-Jan,87.7
SVN,TOT,03-Feb,89.6
SVN,TOT,03-Mar,89
SVN,TOT,03-Apr,88.2
SVN,TOT,03-May,89
SVN,TOT,03-Jun,88.3
SVN,TOT,03-Jul,89.1
SVN,TOT,03-Aug,89.2
SVN,TOT,03-Sep,89.7
SVN,TOT,03-Oct,91.7
SVN,TOT,03-Nov,92.1
SVN,TOT,03-Dec,90.8
SVN,TOT,04-Jan,91.9
SVN,TOT,04-Feb,91.8
SVN,TOT,04-Mar,93.1
SVN,TOT,04-Apr,93.8
SVN,TOT,04-May,91.4
SVN,TOT,04-Jun,92.5
SVN,TOT,04-Jul,93
SVN,TOT,04-Aug,93.9
SVN,TOT,04-Sep,94
SVN,TOT,04-Oct,93.6
SVN,TOT,04-Nov,93.3
SVN,TOT,04-Dec,92.5
SVN,TOT,05-Jan,93.9
SVN,TOT,05-Feb,93.5
SVN,TOT,05-Mar,95.7
SVN,TOT,05-Apr,95.5
SVN,TOT,05-May,96.2
SVN,TOT,05-Jun,98
SVN,TOT,05-Jul,99.5
SVN,TOT,05-Aug,95.3
SVN,TOT,05-Sep,98.3
SVN,TOT,05-Oct,99.7
SVN,TOT,05-Nov,100
SVN,TOT,05-Dec,100.8
SVN,TOT,06-Jan,100.2
SVN,TOT,06-Feb,99.8
SVN,TOT,06-Mar,99
SVN,TOT,06-Apr,101.1
SVN,TOT,06-May,104.2
SVN,TOT,06-Jun,100
SVN,TOT,06-Jul,104.8
SVN,TOT,06-Aug,104.3
SVN,TOT,06-Sep,104.8
SVN,TOT,06-Oct,105.7
SVN,TOT,06-Nov,107.9
SVN,TOT,06-Dec,110.1
SVN,TOT,07-Jan,109.7
SVN,TOT,07-Feb,108.2
SVN,TOT,07-Mar,108.5
SVN,TOT,07-Apr,111.4
SVN,TOT,07-May,108.7
SVN,TOT,07-Jun,111.6
SVN,TOT,07-Jul,112.8
SVN,TOT,07-Aug,113.6
SVN,TOT,07-Sep,111.7
SVN,TOT,07-Oct,113.5
SVN,TOT,07-Nov,111.5
SVN,TOT,07-Dec,110.5
SVN,TOT,08-Jan,115.8
SVN,TOT,08-Feb,116.2
SVN,TOT,08-Mar,115.9
SVN,TOT,08-Apr,116.8
SVN,TOT,08-May,115
SVN,TOT,08-Jun,118.4
SVN,TOT,08-Jul,113.4
SVN,TOT,08-Aug,116
SVN,TOT,08-Sep,114.5
SVN,TOT,08-Oct,116
SVN,TOT,08-Nov,101.2
SVN,TOT,08-Dec,90.3
SVN,TOT,09-Jan,98.3
SVN,TOT,09-Feb,92.5
SVN,TOT,09-Mar,91.3
SVN,TOT,09-Apr,88.7
SVN,TOT,09-May,90.2
SVN,TOT,09-Jun,89.5
SVN,TOT,09-Jul,91.1
SVN,TOT,09-Aug,93
SVN,TOT,09-Sep,95.4
SVN,TOT,09-Oct,93.5
SVN,TOT,09-Nov,96.2
SVN,TOT,09-Dec,93.5
SVN,TOT,10-Jan,92.4
SVN,TOT,10-Feb,95.5
SVN,TOT,10-Mar,97
SVN,TOT,10-Apr,97.7
SVN,TOT,10-May,99.8
SVN,TOT,10-Jun,99.4
SVN,TOT,10-Jul,99.3
SVN,TOT,10-Aug,101.3
SVN,TOT,10-Sep,101
SVN,TOT,10-Oct,101.3
SVN,TOT,10-Nov,101.4
SVN,TOT,10-Dec,104.7
SVN,TOT,11-Jan,100.5
SVN,TOT,11-Feb,101.1
SVN,TOT,11-Mar,102.6
SVN,TOT,11-Apr,100.5
SVN,TOT,11-May,103.5
SVN,TOT,11-Jun,100.5
SVN,TOT,11-Jul,100
SVN,TOT,11-Aug,99.6
SVN,TOT,11-Sep,102.8
SVN,TOT,11-Oct,101
SVN,TOT,11-Nov,102.4
SVN,TOT,11-Dec,100.6
SVN,TOT,12-Jan,100.5
SVN,TOT,12-Feb,98.9
SVN,TOT,12-Mar,101.7
SVN,TOT,12-Apr,102.5
SVN,TOT,12-May,100.4
SVN,TOT,12-Jun,102
SVN,TOT,12-Jul,100
SVN,TOT,12-Aug,103.5
SVN,TOT,12-Sep,100.5
SVN,TOT,12-Oct,100.3
SVN,TOT,12-Nov,98.1
SVN,TOT,12-Dec,97.9
SVN,TOT,13-Jan,100.2
SVN,TOT,13-Feb,102.2
SVN,TOT,13-Mar,97.8
SVN,TOT,13-Apr,99.9
SVN,TOT,13-May,98.2
SVN,TOT,13-Jun,99.3
SVN,TOT,13-Jul,98.1
SVN,TOT,13-Aug,99.5
SVN,TOT,13-Sep,99.2
SVN,TOT,13-Oct,99.5
SVN,TOT,13-Nov,99.8
SVN,TOT,13-Dec,102.4
SVN,TOT,14-Jan,99.8
SVN,TOT,14-Feb,98.8
SVN,TOT,14-Mar,100.5
SVN,TOT,14-Apr,100.4
SVN,TOT,14-May,99.8
SVN,TOT,14-Jun,101.8
SVN,TOT,14-Jul,103.5
SVN,TOT,14-Aug,101.1
SVN,TOT,14-Sep,100.5
SVN,TOT,14-Oct,103.4
SVN,TOT,14-Nov,102.6
SVN,TOT,14-Dec,103.4
SVN,TOT,15-Jan,105.2
SVN,TOT,15-Feb,105.1
SVN,TOT,15-Mar,106
SVN,TOT,15-Apr,105.6
SVN,TOT,15-May,106.9
SVN,TOT,15-Jun,106.4
SVN,TOT,15-Jul,106.9
SVN,TOT,15-Aug,107.1
SVN,TOT,15-Sep,107.4
SVN,TOT,15-Oct,107.4
SVN,TOT,15-Nov,107.6
SVN,TOT,15-Dec,106.3
SVN,TOT,16-Jan,112.3
SVN,TOT,16-Feb,112
SVN,TOT,16-Mar,111.8
SVN,TOT,16-Apr,112.4
SVN,TOT,16-May,113.3
SVN,TOT,16-Jun,113.8
SVN,TOT,16-Jul,115
SVN,TOT,16-Aug,114.4
SVN,TOT,16-Sep,116.3
SVN,TOT,16-Oct,115.4
SVN,TOT,16-Nov,116.7
SVN,TOT,16-Dec,118.1
SVN,TOT,17-Jan,116.1
ZAF,CONSTR,Jan-93,48.40818
ZAF,CONSTR,Feb-93,58.31057
ZAF,CONSTR,Mar-93,55.59461
ZAF,CONSTR,Apr-93,63.19301
ZAF,CONSTR,May-93,51.68834
ZAF,CONSTR,Jun-93,56.58228
ZAF,CONSTR,Jul-93,57.77254
ZAF,CONSTR,Aug-93,94.18229
ZAF,CONSTR,Sep-93,54.47205
ZAF,CONSTR,Oct-93,51.75694
ZAF,CONSTR,Nov-93,45.24708
ZAF,CONSTR,Dec-93,54.82775
ZAF,CONSTR,Jan-94,49.04472
ZAF,CONSTR,Feb-94,52.61384
ZAF,CONSTR,Mar-94,64.69526
ZAF,CONSTR,Apr-94,45.02904
ZAF,CONSTR,May-94,49.11248
ZAF,CONSTR,Jun-94,52.3771
ZAF,CONSTR,Jul-94,49.60899
ZAF,CONSTR,Aug-94,53.57258
ZAF,CONSTR,Sep-94,45.50275
ZAF,CONSTR,Oct-94,54.16916
ZAF,CONSTR,Nov-94,53.08421
ZAF,CONSTR,Dec-94,63.69165
ZAF,CONSTR,Jan-95,53.25233
ZAF,CONSTR,Feb-95,52.72427
ZAF,CONSTR,Mar-95,58.42242
ZAF,CONSTR,Apr-95,49.27651
ZAF,CONSTR,May-95,50.29688
ZAF,CONSTR,Jun-95,62.2841
ZAF,CONSTR,Jul-95,51.01591
ZAF,CONSTR,Aug-95,60.28997
ZAF,CONSTR,Sep-95,54.21694
ZAF,CONSTR,Oct-95,49.52303
ZAF,CONSTR,Nov-95,53.32502
ZAF,CONSTR,Dec-95,63.87824
ZAF,CONSTR,Jan-96,49.05559
ZAF,CONSTR,Feb-96,57.08271
ZAF,CONSTR,Mar-96,55.25584
ZAF,CONSTR,Apr-96,78.68069
ZAF,CONSTR,May-96,61.34594
ZAF,CONSTR,Jun-96,48.20765
ZAF,CONSTR,Jul-96,65.172
ZAF,CONSTR,Aug-96,48.46497
ZAF,CONSTR,Sep-96,65.00304
ZAF,CONSTR,Oct-96,65.01875
ZAF,CONSTR,Nov-96,69.13509
ZAF,CONSTR,Dec-96,62.56763
ZAF,CONSTR,Jan-97,68.40391
ZAF,CONSTR,Feb-97,57.27091
ZAF,CONSTR,Mar-97,63.74667
ZAF,CONSTR,Apr-97,65.86903
ZAF,CONSTR,May-97,59.31666
ZAF,CONSTR,Jun-97,55.80667
ZAF,CONSTR,Jul-97,58.19042
ZAF,CONSTR,Aug-97,59.66082
ZAF,CONSTR,Sep-97,51.42974
ZAF,CONSTR,Oct-97,64.95641
ZAF,CONSTR,Nov-97,71.00359
ZAF,CONSTR,Dec-97,67.0704
ZAF,CONSTR,Jan-98,59.165
ZAF,CONSTR,Feb-98,59.98156
ZAF,CONSTR,Mar-98,67.59906
ZAF,CONSTR,Apr-98,58.05966
ZAF,CONSTR,May-98,49.82034
ZAF,CONSTR,Jun-98,69.39436
ZAF,CONSTR,Jul-98,63.20497
ZAF,CONSTR,Aug-98,54.48429
ZAF,CONSTR,Sep-98,71.58919
ZAF,CONSTR,Oct-98,69.51791
ZAF,CONSTR,Nov-98,55.20703
ZAF,CONSTR,Dec-98,52.11499
ZAF,CONSTR,Jan-99,51.01748
ZAF,CONSTR,Feb-99,53.16428
ZAF,CONSTR,Mar-99,51.19316
ZAF,CONSTR,Apr-99,46.91747
ZAF,CONSTR,May-99,45.20441
ZAF,CONSTR,Jun-99,45.30761
ZAF,CONSTR,Jul-99,55.77943
ZAF,CONSTR,Aug-99,53.76156
ZAF,CONSTR,Sep-99,51.01897
ZAF,CONSTR,Oct-99,49.49681
ZAF,CONSTR,Nov-99,56.33939
ZAF,CONSTR,Dec-99,45.04314
ZAF,CONSTR,Jan-00,48.91655
ZAF,CONSTR,Feb-00,46.31659
ZAF,CONSTR,Mar-00,49.72945
ZAF,CONSTR,Apr-00,50.83367
ZAF,CONSTR,May-00,63.6502
ZAF,CONSTR,Jun-00,39.22629
ZAF,CONSTR,Jul-00,63.96066
ZAF,CONSTR,Aug-00,51.41292
ZAF,CONSTR,Sep-00,53.03036
ZAF,CONSTR,Oct-00,48.35863
ZAF,CONSTR,Nov-00,50.47841
ZAF,CONSTR,Dec-00,54.82996
ZAF,CONSTR,01-Jan,71.39321
ZAF,CONSTR,01-Feb,53.67355
ZAF,CONSTR,01-Mar,47.21754
ZAF,CONSTR,01-Apr,44.23035
ZAF,CONSTR,01-May,53.12157
ZAF,CONSTR,01-Jun,61.95722
ZAF,CONSTR,01-Jul,39.26154
ZAF,CONSTR,01-Aug,39.37527
ZAF,CONSTR,01-Sep,108.7795
ZAF,CONSTR,01-Oct,57.83322
ZAF,CONSTR,01-Nov,50.65182
ZAF,CONSTR,01-Dec,46.36141
ZAF,CONSTR,02-Jan,54.11337
ZAF,CONSTR,02-Feb,42.60125
ZAF,CONSTR,02-Mar,55.16967
ZAF,CONSTR,02-Apr,62.69013
ZAF,CONSTR,02-May,59.43985
ZAF,CONSTR,02-Jun,52.98452
ZAF,CONSTR,02-Jul,55.23959
ZAF,CONSTR,02-Aug,45.9331
ZAF,CONSTR,02-Sep,61.54465
ZAF,CONSTR,02-Oct,57.86625
ZAF,CONSTR,02-Nov,55.58889
ZAF,CONSTR,02-Dec,64.43562
ZAF,CONSTR,03-Jan,56.137
ZAF,CONSTR,03-Feb,53.73022
ZAF,CONSTR,03-Mar,58.45432
ZAF,CONSTR,03-Apr,69.44357
ZAF,CONSTR,03-May,66.59211
ZAF,CONSTR,03-Jun,57.93531
ZAF,CONSTR,03-Jul,90.22014
ZAF,CONSTR,03-Aug,57.47779
ZAF,CONSTR,03-Sep,52.15628
ZAF,CONSTR,03-Oct,54.39227
ZAF,CONSTR,03-Nov,60.62011
ZAF,CONSTR,03-Dec,60.40829
ZAF,CONSTR,04-Jan,57.69558
ZAF,CONSTR,04-Feb,62.72325
ZAF,CONSTR,04-Mar,60.30844
ZAF,CONSTR,04-Apr,60.60176
ZAF,CONSTR,04-May,80.06004
ZAF,CONSTR,04-Jun,71.26166
ZAF,CONSTR,04-Jul,85.78459
ZAF,CONSTR,04-Aug,90.68804
ZAF,CONSTR,04-Sep,86.71001
ZAF,CONSTR,04-Oct,81.06837
ZAF,CONSTR,04-Nov,112.8823
ZAF,CONSTR,04-Dec,80.98035
ZAF,CONSTR,05-Jan,80.72506
ZAF,CONSTR,05-Feb,77.72435
ZAF,CONSTR,05-Mar,81.16013
ZAF,CONSTR,05-Apr,81.26578
ZAF,CONSTR,05-May,99.04487
ZAF,CONSTR,05-Jun,96.0051
ZAF,CONSTR,05-Jul,85.98433
ZAF,CONSTR,05-Aug,115.3442
ZAF,CONSTR,05-Sep,107.5203
ZAF,CONSTR,05-Oct,114.7755
ZAF,CONSTR,05-Nov,116.4211
ZAF,CONSTR,05-Dec,114.8693
ZAF,CONSTR,06-Jan,101.6916
ZAF,CONSTR,06-Feb,112.7428
ZAF,CONSTR,06-Mar,128.8387
ZAF,CONSTR,06-Apr,109.2415
ZAF,CONSTR,06-May,108.1706
ZAF,CONSTR,06-Jun,119.0206
ZAF,CONSTR,06-Jul,111.1303
ZAF,CONSTR,06-Aug,117.5389
ZAF,CONSTR,06-Sep,122.4474
ZAF,CONSTR,06-Oct,125.2895
ZAF,CONSTR,06-Nov,123.8513
ZAF,CONSTR,06-Dec,122.9596
ZAF,CONSTR,07-Jan,132.6398
ZAF,CONSTR,07-Feb,140.8042
ZAF,CONSTR,07-Mar,135.3934
ZAF,CONSTR,07-Apr,155.2263
ZAF,CONSTR,07-May,152.6859
ZAF,CONSTR,07-Jun,134.7976
ZAF,CONSTR,07-Jul,155.8365
ZAF,CONSTR,07-Aug,132.0977
ZAF,CONSTR,07-Sep,129.9667
ZAF,CONSTR,07-Oct,146.4115
ZAF,CONSTR,07-Nov,121.4996
ZAF,CONSTR,07-Dec,111.5505
ZAF,CONSTR,08-Jan,123.4922
ZAF,CONSTR,08-Feb,144.7269
ZAF,CONSTR,08-Mar,143.817
ZAF,CONSTR,08-Apr,139.5179
ZAF,CONSTR,08-May,115.3958
ZAF,CONSTR,08-Jun,134.2244
ZAF,CONSTR,08-Jul,143.2072
ZAF,CONSTR,08-Aug,132.2913
ZAF,CONSTR,08-Sep,160.7136
ZAF,CONSTR,08-Oct,152.4858
ZAF,CONSTR,08-Nov,137.5426
ZAF,CONSTR,08-Dec,129.0638
ZAF,CONSTR,09-Jan,140.6869
ZAF,CONSTR,09-Feb,138.0954
ZAF,CONSTR,09-Mar,135.6157
ZAF,CONSTR,09-Apr,110.3301
ZAF,CONSTR,09-May,115.2952
ZAF,CONSTR,09-Jun,150.8151
ZAF,CONSTR,09-Jul,125.1474
ZAF,CONSTR,09-Aug,133.227
ZAF,CONSTR,09-Sep,123.2026
ZAF,CONSTR,09-Oct,124.2967
ZAF,CONSTR,09-Nov,120.558
ZAF,CONSTR,09-Dec,156.2633
ZAF,CONSTR,10-Jan,90.66965
ZAF,CONSTR,10-Feb,86.10178
ZAF,CONSTR,10-Mar,98.89501
ZAF,CONSTR,10-Apr,94.91201
ZAF,CONSTR,10-May,141.323
ZAF,CONSTR,10-Jun,90.67016
ZAF,CONSTR,10-Jul,126.3506
ZAF,CONSTR,10-Aug,96.64574
ZAF,CONSTR,10-Sep,78.69192
ZAF,CONSTR,10-Oct,101.1539
ZAF,CONSTR,10-Nov,100.5727
ZAF,CONSTR,10-Dec,94.0135
ZAF,CONSTR,11-Jan,79.75742
ZAF,CONSTR,11-Feb,89.87786
ZAF,CONSTR,11-Mar,102.3389
ZAF,CONSTR,11-Apr,95.51888
ZAF,CONSTR,11-May,99.74561
ZAF,CONSTR,11-Jun,106.3488
ZAF,CONSTR,11-Jul,87.62559
ZAF,CONSTR,11-Aug,74.00845
ZAF,CONSTR,11-Sep,89.52782
ZAF,CONSTR,11-Oct,101.0813
ZAF,CONSTR,11-Nov,94.52804
ZAF,CONSTR,11-Dec,90.90289
ZAF,CONSTR,12-Jan,81.9423
ZAF,CONSTR,12-Feb,92.10918
ZAF,CONSTR,12-Mar,91.3926
ZAF,CONSTR,12-Apr,109.2699
ZAF,CONSTR,12-May,95.65614
ZAF,CONSTR,12-Jun,83.61336
ZAF,CONSTR,12-Jul,83.90874
ZAF,CONSTR,12-Aug,93.0614
ZAF,CONSTR,12-Sep,102.3447
ZAF,CONSTR,12-Oct,77.81717
ZAF,CONSTR,12-Nov,114.125
ZAF,CONSTR,12-Dec,83.92883
ZAF,CONSTR,13-Jan,87.56265
ZAF,CONSTR,13-Feb,118.0832
ZAF,CONSTR,13-Mar,99.42217
ZAF,CONSTR,13-Apr,112.6326
ZAF,CONSTR,13-May,99.95744
ZAF,CONSTR,13-Jun,93.42213
ZAF,CONSTR,13-Jul,105.6637
ZAF,CONSTR,13-Aug,108.7685
ZAF,CONSTR,13-Sep,99.37309
ZAF,CONSTR,13-Oct,96.9551
ZAF,CONSTR,13-Nov,107.7722
ZAF,CONSTR,13-Dec,75.00644
ZAF,CONSTR,14-Jan,100.7086
ZAF,CONSTR,14-Feb,88.5602
ZAF,CONSTR,14-Mar,84.21122
ZAF,CONSTR,14-Apr,98.29654
ZAF,CONSTR,14-May,72.89922
ZAF,CONSTR,14-Jun,75.45453
ZAF,CONSTR,14-Jul,104.0977
ZAF,CONSTR,14-Aug,89.00368
ZAF,CONSTR,14-Sep,89.75191
ZAF,CONSTR,14-Oct,106.183
ZAF,CONSTR,14-Nov,122.4608
ZAF,CONSTR,14-Dec,110.01
ZAF,CONSTR,15-Jan,82.65436
ZAF,CONSTR,15-Feb,84.15578
ZAF,CONSTR,15-Mar,91.91422
ZAF,CONSTR,15-Apr,91.97074
ZAF,CONSTR,15-May,103.5856
ZAF,CONSTR,15-Jun,99.1806
ZAF,CONSTR,15-Jul,93.59872
ZAF,CONSTR,15-Aug,103.8325
ZAF,CONSTR,15-Sep,108.9187
ZAF,CONSTR,15-Oct,102.5135
ZAF,CONSTR,15-Nov,116.5407
ZAF,CONSTR,15-Dec,103.3065
ZAF,CONSTR,16-Jan,89.25168
ZAF,CONSTR,16-Feb,91.4355
ZAF,CONSTR,16-Mar,105.8604
ZAF,CONSTR,16-Apr,103.5842
ZAF,CONSTR,16-May,119.7356
ZAF,CONSTR,16-Jun,107.9887
ZAF,CONSTR,16-Jul,80.72057
ZAF,CONSTR,16-Aug,86.99372
ZAF,CONSTR,16-Sep,108.6924
ZAF,CONSTR,16-Oct,92.18841
ZAF,CONSTR,16-Nov,99.68221
ZAF,CONSTR,16-Dec,119.9917
ZAF,CONSTR,17-Jan,102.9957
ZAF,MFG,Jan-90,80.829
ZAF,MFG,Feb-90,81.17052
ZAF,MFG,Mar-90,81.31048
ZAF,MFG,Apr-90,81.96289
ZAF,MFG,May-90,80.32588
ZAF,MFG,Jun-90,81.91376
ZAF,MFG,Jul-90,80.53952
ZAF,MFG,Aug-90,81.41724
ZAF,MFG,Sep-90,80.4639
ZAF,MFG,Oct-90,79.18987
ZAF,MFG,Nov-90,80.22301
ZAF,MFG,Dec-90,78.52626
ZAF,MFG,Jan-91,79.05379
ZAF,MFG,Feb-91,78.3726
ZAF,MFG,Mar-91,77.25197
ZAF,MFG,Apr-91,82.67734
ZAF,MFG,May-91,76.43955
ZAF,MFG,Jun-91,79.17812
ZAF,MFG,Jul-91,77.49025
ZAF,MFG,Aug-91,77.43809
ZAF,MFG,Sep-91,78.68427
ZAF,MFG,Oct-91,76.31679
ZAF,MFG,Nov-91,75.39333
ZAF,MFG,Dec-91,76.43503
ZAF,MFG,Jan-92,75.70057
ZAF,MFG,Feb-92,75.80626
ZAF,MFG,Mar-92,76.54675
ZAF,MFG,Apr-92,76.26991
ZAF,MFG,May-92,76.54035
ZAF,MFG,Jun-92,73.94181
ZAF,MFG,Jul-92,75.48277
ZAF,MFG,Aug-92,71.31979
ZAF,MFG,Sep-92,74.06552
ZAF,MFG,Oct-92,75.85101
ZAF,MFG,Nov-92,76.31799
ZAF,MFG,Dec-92,76.23858
ZAF,MFG,Jan-93,77.21067
ZAF,MFG,Feb-93,77.46766
ZAF,MFG,Mar-93,77.81567
ZAF,MFG,Apr-93,74.57712
ZAF,MFG,May-93,76.20969
ZAF,MFG,Jun-93,77.12011
ZAF,MFG,Jul-93,76.63572
ZAF,MFG,Aug-93,77.88057
ZAF,MFG,Sep-93,77.05953
ZAF,MFG,Oct-93,77.10667
ZAF,MFG,Nov-93,77.99145
ZAF,MFG,Dec-93,79.54581
ZAF,MFG,Jan-94,77.94225
ZAF,MFG,Feb-94,77.26445
ZAF,MFG,Mar-94,79.66586
ZAF,MFG,Apr-94,77.05099
ZAF,MFG,May-94,75.08201
ZAF,MFG,Jun-94,79.22041
ZAF,MFG,Jul-94,80.29375
ZAF,MFG,Aug-94,78.98532
ZAF,MFG,Sep-94,82.61578
ZAF,MFG,Oct-94,82.83969
ZAF,MFG,Nov-94,84.03085
ZAF,MFG,Dec-94,85.49849
ZAF,MFG,Jan-95,83.92609
ZAF,MFG,Feb-95,85.66092
ZAF,MFG,Mar-95,85.42261
ZAF,MFG,Apr-95,85.86848
ZAF,MFG,May-95,87.29763
ZAF,MFG,Jun-95,86.33728
ZAF,MFG,Jul-95,88.13596
ZAF,MFG,Aug-95,88.34818
ZAF,MFG,Sep-95,87.79211
ZAF,MFG,Oct-95,88.12281
ZAF,MFG,Nov-95,86.49105
ZAF,MFG,Dec-95,86.74623
ZAF,MFG,Jan-96,86.97876
ZAF,MFG,Feb-96,84.23023
ZAF,MFG,Mar-96,88.83456
ZAF,MFG,Apr-96,90.40705
ZAF,MFG,May-96,90.40452
ZAF,MFG,Jun-96,91.24963
ZAF,MFG,Jul-96,90.16533
ZAF,MFG,Aug-96,91.95887
ZAF,MFG,Sep-96,90.24364
ZAF,MFG,Oct-96,91.28552
ZAF,MFG,Nov-96,90.8965
ZAF,MFG,Dec-96,86.4996
ZAF,MFG,Jan-97,90.92532
ZAF,MFG,Feb-97,92.45994
ZAF,MFG,Mar-97,89.70029
ZAF,MFG,Apr-97,97.95592
ZAF,MFG,May-97,92.34474
ZAF,MFG,Jun-97,92.2517
ZAF,MFG,Jul-97,92.99796
ZAF,MFG,Aug-97,92.0182
ZAF,MFG,Sep-97,91.44135
ZAF,MFG,Oct-97,93.51502
ZAF,MFG,Nov-97,91.15691
ZAF,MFG,Dec-97,88.89011
ZAF,MFG,Jan-98,90.1
ZAF,MFG,Feb-98,90.1
ZAF,MFG,Mar-98,89.1
ZAF,MFG,Apr-98,89.1
ZAF,MFG,May-98,88.2
ZAF,MFG,Jun-98,90
ZAF,MFG,Jul-98,88.7
ZAF,MFG,Aug-98,86.8
ZAF,MFG,Sep-98,89.4
ZAF,MFG,Oct-98,87
ZAF,MFG,Nov-98,87.4
ZAF,MFG,Dec-98,86.6
ZAF,MFG,Jan-99,87.8
ZAF,MFG,Feb-99,86.5
ZAF,MFG,Mar-99,86.5
ZAF,MFG,Apr-99,85.8
ZAF,MFG,May-99,88.3
ZAF,MFG,Jun-99,85.3
ZAF,MFG,Jul-99,87.3
ZAF,MFG,Aug-99,88.5
ZAF,MFG,Sep-99,88.6
ZAF,MFG,Oct-99,88.9
ZAF,MFG,Nov-99,90.4
ZAF,MFG,Dec-99,90.2
ZAF,MFG,Jan-00,91.2
ZAF,MFG,Feb-00,91.8
ZAF,MFG,Mar-00,91.9
ZAF,MFG,Apr-00,87.7
ZAF,MFG,May-00,90.9
ZAF,MFG,Jun-00,91.5
ZAF,MFG,Jul-00,91.4
ZAF,MFG,Aug-00,91.4
ZAF,MFG,Sep-00,92
ZAF,MFG,Oct-00,92.4
ZAF,MFG,Nov-00,92.9
ZAF,MFG,Dec-00,94.5
ZAF,MFG,01-Jan,93.7
ZAF,MFG,01-Feb,93.9
ZAF,MFG,01-Mar,93.5
ZAF,MFG,01-Apr,93.2
ZAF,MFG,01-May,90.4
ZAF,MFG,01-Jun,92.7
ZAF,MFG,01-Jul,93.2
ZAF,MFG,01-Aug,90.5
ZAF,MFG,01-Sep,91.6
ZAF,MFG,01-Oct,95.3
ZAF,MFG,01-Nov,95
ZAF,MFG,01-Dec,96.9
ZAF,MFG,02-Jan,95.5
ZAF,MFG,02-Feb,95.7
ZAF,MFG,02-Mar,98.5
ZAF,MFG,02-Apr,97.4
ZAF,MFG,02-May,98.4
ZAF,MFG,02-Jun,97
ZAF,MFG,02-Jul,97.2
ZAF,MFG,02-Aug,96.9
ZAF,MFG,02-Sep,99.2
ZAF,MFG,02-Oct,98.9
ZAF,MFG,02-Nov,97.1
ZAF,MFG,02-Dec,97.1
ZAF,MFG,03-Jan,96.4
ZAF,MFG,03-Feb,96.4
ZAF,MFG,03-Mar,95.2
ZAF,MFG,03-Apr,96.8
ZAF,MFG,03-May,94.7
ZAF,MFG,03-Jun,95.4
ZAF,MFG,03-Jul,96
ZAF,MFG,03-Aug,93.5
ZAF,MFG,03-Sep,94.6
ZAF,MFG,03-Oct,95.2
ZAF,MFG,03-Nov,94.5
ZAF,MFG,03-Dec,93.9
ZAF,MFG,04-Jan,95.5
ZAF,MFG,04-Feb,96.8
ZAF,MFG,04-Mar,99.8
ZAF,MFG,04-Apr,96
ZAF,MFG,04-May,101.4
ZAF,MFG,04-Jun,98.7
ZAF,MFG,04-Jul,99.7
ZAF,MFG,04-Aug,101.2
ZAF,MFG,04-Sep,100.8
ZAF,MFG,04-Oct,100.9
ZAF,MFG,04-Nov,98.6
ZAF,MFG,04-Dec,99.3
ZAF,MFG,05-Jan,102
ZAF,MFG,05-Feb,102.9
ZAF,MFG,05-Mar,102.1
ZAF,MFG,05-Apr,102.8
ZAF,MFG,05-May,101.9
ZAF,MFG,05-Jun,100.8
ZAF,MFG,05-Jul,101.7
ZAF,MFG,05-Aug,101.5
ZAF,MFG,05-Sep,104.2
ZAF,MFG,05-Oct,99.8
ZAF,MFG,05-Nov,101
ZAF,MFG,05-Dec,104.6
ZAF,MFG,06-Jan,105.8
ZAF,MFG,06-Feb,103.9
ZAF,MFG,06-Mar,103.2
ZAF,MFG,06-Apr,106.1
ZAF,MFG,06-May,104.5
ZAF,MFG,06-Jun,106.7
ZAF,MFG,06-Jul,109.1
ZAF,MFG,06-Aug,106.5
ZAF,MFG,06-Sep,107.6
ZAF,MFG,06-Oct,108.3
ZAF,MFG,06-Nov,109
ZAF,MFG,06-Dec,111.1
ZAF,MFG,07-Jan,110.6
ZAF,MFG,07-Feb,112
ZAF,MFG,07-Mar,112.2
ZAF,MFG,07-Apr,110.3
ZAF,MFG,07-May,112.8
ZAF,MFG,07-Jun,109.5
ZAF,MFG,07-Jul,110.9
ZAF,MFG,07-Aug,111.2
ZAF,MFG,07-Sep,107.6
ZAF,MFG,07-Oct,113.6
ZAF,MFG,07-Nov,112.7
ZAF,MFG,07-Dec,111.8
ZAF,MFG,08-Jan,111.2
ZAF,MFG,08-Feb,112.6
ZAF,MFG,08-Mar,114
ZAF,MFG,08-Apr,116.9
ZAF,MFG,08-May,113.8
ZAF,MFG,08-Jun,115.4
ZAF,MFG,08-Jul,112.6
ZAF,MFG,08-Aug,113
ZAF,MFG,08-Sep,110.1
ZAF,MFG,08-Oct,107.8
ZAF,MFG,08-Nov,103.2
ZAF,MFG,08-Dec,98.2
ZAF,MFG,09-Jan,97
ZAF,MFG,09-Feb,95.9
ZAF,MFG,09-Mar,94.1
ZAF,MFG,09-Apr,93.8
ZAF,MFG,09-May,93.6
