LOCATION,TIME,Value
FRA,1973,1253.76
FRA,1974,1079.794
FRA,1975,1027.804
FRA,1976,1056.798
FRA,1977,1036.802
FRA,1978,1116.787
FRA,1979,1196.771
FRA,1980,1414.73
FRA,1981,1675.68
FRA,1982,1645.685
FRA,1983,1660.683
FRA,1984,2064.605
FRA,1985,2641.495
FRA,1986,2941.438
FRA,1987,3235.382
FRA,1988,3354.359
FRA,1989,3243.38
FRA,1990,3023.422
FRA,1991,2951.436
FRA,1992,2865.452
FRA,1993,2751.474
FRA,1994,2768.471
FRA,1995,2502.522
FRA,1996,2106.597
FRA,1997,1779.66
FRA,1998,1708.673
FRA,1999,1538.706
FRA,2000,1416.729
FRA,2001,1381.736
FRA,2002,1316.591
FRA,2003,1218.622
FRA,2004,1137.647
FRA,2005,1078.665
FRA,2006,1054.672
FRA,2007,973.698
FRA,2008,974.697
FRA,2009,898.721
FRA,2010,895.722
FRA,2011,894.722
FRA,2012,806.749
FRA,2013,792.754
FRA,2014,765.762
FRA,2015,832.741
DEU,1960,
DEU,1961,
DEU,1962,
DEU,1963,
DEU,1964,
DEU,1965,
DEU,1966,
DEU,1967,
DEU,1968,
DEU,1969,
DEU,1970,
DEU,1971,7723.824
DEU,1972,7362.392
DEU,1973,6854.957
DEU,1974,6388.363
DEU,1975,5930.957
DEU,1976,5694.087
DEU,1977,5580.756
DEU,1978,5237.702
DEU,1979,4899.753
DEU,1980,4764.982
DEU,1981,4589.371
DEU,1982,4382.109
DEU,1983,4232.022
DEU,1984,4156.469
DEU,1985,4222.833
DEU,1986,4153.406
DEU,1987,3846.086
DEU,1988,4069.684
DEU,1989,3917.556
DEU,1990,3724.588
DEU,1991,3476.486
DEU,1992,3347.841
DEU,1993,3128.327
DEU,1994,2999.682
DEU,1995,2987.43
DEU,1996,2934.338
DEU,1997,2862.869
DEU,1998,2995.598
DEU,1999,2803.651
DEU,2000,3232.469
DEU,2001,3346.82
DEU,2002,3582.67
DEU,2003,3767.47
DEU,2004,3553.735
DEU,2005,3560.619
DEU,2006,3469.054
DEU,2007,3443.765
DEU,2008,3100.633
DEU,2009,2813.485
DEU,2010,2538.786
DEU,2011,2682.78
DEU,2012,2657.249
DEU,2013,2691.971
DEU,2014,2486.703
DEU,2015,2479.555
GRC,1960,
GRC,1961,
GRC,1962,
GRC,1963,
GRC,1964,
GRC,1965,
GRC,1966,
GRC,1967,
GRC,1968,
GRC,1969,
GRC,1970,
GRC,1971,0
GRC,1972,0
GRC,1973,0
GRC,1974,0
GRC,1975,0
GRC,1976,0
GRC,1977,0
GRC,1978,0
GRC,1979,0
GRC,1980,0
GRC,1981,196.496
GRC,1982,988.496
GRC,1983,1178.977
GRC,1984,1254.167
GRC,1985,1253.165
GRC,1986,1256.172
GRC,1987,1151.909
GRC,1988,1052.658
GRC,1989,853.155
GRC,1990,774.957
GRC,1991,719.085
GRC,1992,595.136
GRC,1993,489.415
GRC,1994,455.694
GRC,1995,396.454
GRC,1996,440.2
GRC,1997,397.365
GRC,1998,267.037
GRC,1999,13.671
GRC,2000,233.315
GRC,2001,155.847
GRC,2002,150.379
GRC,2003,109.367
GRC,2004,107.544
GRC,2005,81.114
GRC,2006,75.645
GRC,2007,67.443
GRC,2008,53.772
GRC,2009,72.911
GRC,2010,104.81
GRC,2011,89.316
GRC,2012,85.67
GRC,2013,63.797
GRC,2014,58.329
GRC,2015,57.417
HUN,1960,
HUN,1961,
HUN,1962,
HUN,1963,
HUN,1964,
HUN,1965,
HUN,1966,
HUN,1967,
HUN,1968,
HUN,1969,
HUN,1970,
HUN,1971,1944.414
HUN,1972,1965.289
HUN,1973,1977.218
HUN,1974,1985.171
HUN,1975,1994.118
HUN,1976,2105.454
HUN,1977,2178.022
HUN,1978,2184.98
HUN,1979,2014.993
HUN,1980,2018.97
HUN,1981,2012.011
HUN,1982,2014.993
HUN,1983,1992.13
HUN,1984,1995.112
HUN,1985,1950.378
HUN,1986,1943.42
HUN,1987,1849.977
HUN,1988,1877.811
HUN,1989,1866.849
HUN,1990,1875.664
HUN,1991,1803.184
HUN,1992,1732.663
HUN,1993,1619.71
HUN,1994,1542.347
HUN,1995,1633.419
HUN,1996,1446.379
HUN,1997,1331.805
HUN,1998,1233.878
HUN,1999,1217.23
HUN,2000,1134.155
HUN,2001,1063.27
HUN,2002,1048.295
HUN,2003,1113.199
HUN,2004,1057.244
HUN,2005,930.61
HUN,2006,884.561
HUN,2007,837.297
HUN,2008,809.877
HUN,2009,789.715
HUN,2010,732.808
HUN,2011,657.93
HUN,2012,647.946
HUN,2013,598.027
HUN,2014,583.051
HUN,2015,600.024
ISL,1960,
ISL,1961,
ISL,1962,
ISL,1963,
ISL,1964,
ISL,1965,
ISL,1966,
ISL,1967,
ISL,1968,
ISL,1969,
ISL,1970,
ISL,1971,0
ISL,1972,0
ISL,1973,0
ISL,1974,0
ISL,1975,0
ISL,1976,0
ISL,1977,0
ISL,1978,0
ISL,1979,0
ISL,1980,0
ISL,1981,0
ISL,1982,0
ISL,1983,0
ISL,1984,0
ISL,1985,0
ISL,1986,0
ISL,1987,0
ISL,1988,0
ISL,1989,0
ISL,1990,0
ISL,1991,0
ISL,1992,0
ISL,1993,0
ISL,1994,0
ISL,1995,0
ISL,1996,0
ISL,1997,0
ISL,1998,0
ISL,1999,0
ISL,2000,0
ISL,2001,0
ISL,2002,0
ISL,2003,0
ISL,2004,0
ISL,2005,0
ISL,2006,0
ISL,2007,0
ISL,2008,0
ISL,2009,0
ISL,2010,0
ISL,2011,0
ISL,2012,0
